MT,
     StaID,        Freq[Hz],     Re(Zxx)_Cal,     Im(Zxx)_Cal,     Re(Zxy)_Cal,     Im(Zxy)_Cal,     Re(Zyx)_Cal,     Im(Zyx)_Cal,     Re(Zyy)_Cal,     Im(Zyy)_Cal,     Re(Zxx)_Res,     Im(Zxx)_Res,     Re(Zxy)_Res,     Im(Zxy)_Res,     Re(Zyx)_Res,     Im(Zyx)_Res,     Re(Zyy)_Res,     Im(Zyy)_Res,     Re(Zxx)_Obs,     Im(Zxx)_Obs,     Re(Zxy)_Obs,     Im(Zxy)_Obs,     Re(Zyx)_Obs,     Im(Zyx)_Obs,     Re(Zyy)_Obs,     Im(Zyy)_Obs,      Re(Zxx)_SD,      Im(Zxx)_SD,      Re(Zxy)_SD,      Im(Zxy)_SD,      Re(Zyx)_SD,      Im(Zyx)_SD,      Re(Zyy)_SD,      Im(Zyy)_SD,
        23,    7.810000e-03,    7.677365e-04,   -2.213673e-05,    1.303978e-03,   -3.180930e-04,   -6.207196e-04,    2.684658e-04,   -9.612879e-04,    6.385461e-05,    1.016419e+00,   -8.595241e-01,   -1.730719e-01,    1.582447e+00,   -1.308830e+00,   -4.165904e-01,   -2.764472e-01,    2.920573e-01,    8.673100e-04,   -1.063400e-04,    1.295500e-03,   -2.405800e-04,   -6.848300e-04,    2.480600e-04,   -9.883700e-04,    9.246600e-05,    9.796500e-05,    9.796500e-05,    4.898300e-05,    4.898300e-05,    4.898300e-05,    4.898300e-05,    9.796500e-05,    9.796500e-05,
        24,    7.810000e-03,   -3.542470e-04,    3.776779e-04,    4.040884e-04,   -5.422606e-04,   -1.981809e-03,    2.993065e-03,    1.484827e-03,   -8.001852e-04,    3.857629e-01,    1.488270e+00,    8.419633e-02,    3.685844e+00,    2.099184e+00,   -5.340205e-01,   -1.914070e+00,    1.844565e+00,   -3.030100e-04,    5.753500e-04,    4.096800e-04,   -2.974800e-04,   -1.842400e-03,    2.957600e-03,    1.230600e-03,   -5.551900e-04,    1.328200e-04,    1.328200e-04,    6.641100e-05,    6.641100e-05,    6.641100e-05,    6.641100e-05,    1.328200e-04,    1.328200e-04,
        25,    7.810000e-03,   -1.308654e-03,    4.060974e-04,    2.318091e-03,   -1.887363e-03,   -3.659067e-03,    3.595750e-03,   -1.878981e-03,    1.194374e-03,   -1.553406e+00,    1.204522e+00,   -9.792400e-01,    3.302321e+00,    3.321841e-01,    5.375249e-01,    1.275293e-02,    5.406586e-01,   -1.866700e-03,    8.388100e-04,    2.142200e-03,   -1.294200e-03,   -3.599400e-03,    3.692300e-03,   -1.874400e-03,    1.388600e-03,    3.592400e-04,    3.592400e-04,    1.796200e-04,    1.796200e-04,    1.796200e-04,    1.796200e-04,    3.592400e-04,    3.592400e-04,
        26,    7.810000e-03,   -9.547443e-04,    4.029678e-04,    9.736007e-04,   -8.731113e-04,   -1.440595e-03,    1.055394e-03,    6.667474e-04,   -3.292288e-04,    9.359171e-01,   -3.983288e-01,   -1.042745e+00,   -1.989137e-01,   -1.074858e+00,   -2.601375e+00,   -7.079087e-01,   -1.656752e+00,   -8.157700e-04,    3.438200e-04,    8.961800e-04,   -8.878800e-04,   -1.520400e-03,    8.622500e-04,    5.616300e-04,   -5.752400e-04,    1.484900e-04,    1.484900e-04,    7.424700e-05,    7.424700e-05,    7.424700e-05,    7.424700e-05,    1.484900e-04,    1.484900e-04,
        27,    7.810000e-03,    4.268788e-04,   -6.802144e-04,    6.879138e-04,   -8.725025e-04,   -2.550477e-03,    4.022914e-03,   -1.408311e-03,    1.785787e-03,    1.311182e+00,    2.394759e-01,   -1.092021e+00,   -8.017541e-01,   -2.208750e+00,    4.729615e+00,    1.504034e+00,    1.347740e+00,    7.490100e-04,   -6.213800e-04,    5.537700e-04,   -9.709900e-04,   -2.821800e-03,    4.603900e-03,   -1.038800e-03,    2.116900e-03,    2.456800e-04,    2.456800e-04,    1.228400e-04,    1.228400e-04,    1.228400e-04,    1.228400e-04,    2.456800e-04,    2.456800e-04,
        28,    7.810000e-03,    6.322130e-04,    6.772069e-05,    9.142679e-04,   -5.265213e-04,    1.628508e-04,    3.339528e-04,    3.806598e-04,   -1.491243e-04,   -1.967186e-01,   -1.116688e+00,   -2.806000e+00,    1.103008e+00,    3.524215e-01,   -5.333280e-01,   -3.656241e-01,   -9.531932e-01,    6.205700e-04,    1.628400e-06,    8.312300e-04,   -4.938800e-04,    1.732800e-04,    3.181700e-04,    3.590200e-04,   -2.055400e-04,    5.918600e-05,    5.918600e-05,    2.959300e-05,    2.959300e-05,    2.959300e-05,    2.959300e-05,    5.918600e-05,    5.918600e-05,
        29,    7.810000e-03,    3.431891e-03,   -2.901475e-03,    2.516811e-03,   -3.411289e-03,   -1.987097e-03,    1.993742e-03,   -1.077674e-03,    9.901610e-04,   -1.002987e+00,   -1.767881e+00,   -3.715775e-02,   -1.187103e+00,    4.115069e-01,   -4.911754e-01,   -7.211091e-01,    3.449805e-01,    3.085800e-03,   -3.511500e-03,    2.510400e-03,   -3.616100e-03,   -1.916100e-03,    1.909000e-03,   -1.326500e-03,    1.109200e-03,    3.450600e-04,    3.450600e-04,    1.725300e-04,    1.725300e-04,    1.725300e-04,    1.725300e-04,    3.450600e-04,    3.450600e-04,
        30,    7.810000e-03,    4.844643e-03,   -4.641154e-03,    6.468506e-03,   -4.090455e-03,   -1.175844e-02,    1.155035e-02,   -1.169033e-02,    6.524415e-03,    1.438547e+00,   -1.103731e+00,   -1.722773e+00,   -4.347294e-01,   -1.088562e+00,   -2.453866e-01,    1.745819e+00,    4.533859e-01,    6.408200e-03,   -5.840800e-03,    5.532300e-03,   -4.326700e-03,   -1.235000e-02,    1.141700e-02,   -9.792800e-03,    7.017200e-03,    1.086900e-03,    1.086900e-03,    5.434300e-04,    5.434300e-04,    5.434300e-04,    5.434300e-04,    1.086900e-03,    1.086900e-03,
        31,    7.810000e-03,    3.555218e-04,   -1.569390e-04,    3.194468e-04,   -3.005246e-04,   -1.614238e-03,    1.039243e-03,   -9.885789e-04,    3.002069e-04,    6.707626e-03,   -5.859077e-01,   -1.071729e+00,    1.306705e+00,    1.865767e+00,    9.386052e-01,   -1.338710e-01,    9.948349e-01,    3.560800e-04,   -2.057000e-04,    2.748500e-04,   -2.461500e-04,   -1.536600e-03,    1.078300e-03,   -9.997200e-04,    3.830000e-04,    8.322300e-05,    8.322300e-05,    4.161200e-05,    4.161200e-05,    4.161200e-05,    4.161200e-05,    8.322300e-05,    8.322300e-05,
        32,    7.810000e-03,    1.182271e-03,   -5.090428e-04,    1.529655e-03,   -9.764872e-04,   -3.170667e-03,    2.042978e-03,   -1.742271e-03,    4.554121e-04,    1.149287e+00,    4.460759e-01,   -1.443913e-01,   -7.260126e-01,    2.055410e-01,    6.883944e-01,   -7.825591e-01,   -3.764965e-01,    1.487200e-03,   -3.906900e-04,    1.510500e-03,   -1.072800e-03,   -3.143400e-03,    2.134300e-03,   -1.949900e-03,    3.555200e-04,    2.653200e-04,    2.653200e-04,    1.326600e-04,    1.326600e-04,    1.326600e-04,    1.326600e-04,    2.653200e-04,    2.653200e-04,
        33,    7.810000e-03,    1.610511e-04,   -3.148644e-04,    1.164408e-03,   -1.190695e-03,   -2.841661e-03,    3.080082e-03,   -3.623186e-04,    4.235637e-04,    3.605316e-02,   -4.627118e-02,   -1.292781e+00,    3.049588e-01,   -1.570062e+00,    8.039380e-01,    1.276349e+00,   -7.300456e-01,    1.703900e-04,   -3.268500e-04,    9.969800e-04,   -1.151200e-03,   -3.045000e-03,    3.184200e-03,   -3.170600e-05,    2.344600e-04,    2.590300e-04,    2.590300e-04,    1.295100e-04,    1.295100e-04,    1.295100e-04,    1.295100e-04,    2.590300e-04,    2.590300e-04,
        34,    7.810000e-03,   -1.341864e-04,    1.853908e-04,    2.855778e-04,   -5.659851e-04,   -7.361086e-04,    1.231055e-03,   -7.188782e-04,    3.923733e-04,   -2.201874e+00,    7.089160e-01,    7.340908e-01,   -9.199079e-01,    1.509499e+00,    1.045828e+00,    4.572846e-01,   -1.950041e-01,   -3.541800e-04,    2.562200e-04,    3.222500e-04,   -6.119400e-04,   -6.607000e-04,    1.283300e-03,   -6.731900e-04,    3.728900e-04,    9.991200e-05,    9.991200e-05,    4.995600e-05,    4.995600e-05,    4.995600e-05,    4.995600e-05,    9.991200e-05,    9.991200e-05,
        35,    7.810000e-03,    2.336740e-03,   -6.860456e-04,    2.539181e-03,   -1.236580e-03,   -4.414228e-03,    2.130421e-03,   -2.230614e-03,    3.214043e-04,    4.567973e-01,    6.323611e-01,    2.475072e-01,   -7.628551e-01,   -3.604348e-01,   -4.949268e-01,   -5.410872e-01,    1.191143e-02,    2.510300e-03,   -4.457800e-04,    2.586200e-03,   -1.381500e-03,   -4.482700e-03,    2.036400e-03,   -2.436200e-03,    3.259300e-04,    3.799500e-04,    3.799500e-04,    1.899700e-04,    1.899700e-04,    1.899700e-04,    1.899700e-04,    3.799500e-04,    3.799500e-04,
        36,    7.810000e-03,   -3.529023e-04,    2.178814e-04,    1.448519e-03,   -9.176611e-04,   -5.398456e-04,    7.117817e-04,   -4.329544e-04,    1.881199e-04,   -1.629499e+00,    1.027326e+00,    4.961191e-01,   -9.524509e-02,   -1.248494e-02,   -1.687100e+00,   -9.595440e-01,    1.383648e+00,   -5.472200e-04,    3.403900e-04,    1.478100e-03,   -9.233400e-04,   -5.405900e-04,    6.111900e-04,   -5.473800e-04,    3.531200e-04,    1.192500e-04,    1.192500e-04,    5.962400e-05,    5.962400e-05,    5.962400e-05,    5.962400e-05,    1.192500e-04,    1.192500e-04,
        37,    7.810000e-03,    2.366139e-06,    4.209582e-05,    7.872914e-04,   -1.252679e-03,   -1.001809e-03,    1.464996e-03,    1.094322e-04,   -1.090927e-04,    8.341507e-01,    4.059108e-02,   -1.143324e+00,    8.040600e-01,   -1.102567e-01,    3.539997e-01,   -8.043895e-02,    9.367379e-01,    1.338700e-04,    4.849500e-05,    6.971700e-04,   -1.189300e-03,   -1.010500e-03,    1.492900e-03,    9.675100e-05,    3.858400e-05,    1.576500e-04,    1.576500e-04,    7.882400e-05,    7.882400e-05,    7.882400e-05,    7.882400e-05,    1.576500e-04,    1.576500e-04,
        38,    7.810000e-03,    1.196755e-04,   -1.292020e-04,    3.322121e-04,   -8.079393e-04,   -5.737607e-04,    1.114188e-03,    3.309837e-05,   -8.959030e-06,    3.144661e-01,   -7.207104e-01,   -2.015216e+00,   -1.538688e+00,    4.763279e-01,    3.610326e-01,    5.625066e-02,    1.588292e+00,    1.534900e-04,   -2.067000e-04,    2.238600e-04,   -8.906700e-04,   -5.481500e-04,    1.133600e-03,    3.914700e-05,    1.618300e-04,    1.075300e-04,    1.075300e-04,    5.376700e-05,    5.376700e-05,    5.376700e-05,    5.376700e-05,    1.075300e-04,    1.075300e-04,
        39,    7.810000e-03,    9.790866e-05,    4.997003e-06,    1.201071e-03,   -5.956613e-04,   -7.827931e-04,    7.887073e-04,   -6.133169e-04,    6.678744e-05,   -4.145341e-01,    2.691015e-02,    3.801367e-01,    2.148326e-01,    4.952516e-01,    4.639287e-02,   -5.244729e-01,    2.487407e+00,    4.746400e-05,    8.271700e-06,    1.224200e-03,   -5.825900e-04,   -7.526600e-04,    7.915300e-04,   -6.771400e-04,    3.694800e-04,    1.216900e-04,    1.216900e-04,    6.084400e-05,    6.084400e-05,    6.084400e-05,    6.084400e-05,    1.216900e-04,    1.216900e-04,
        40,    7.810000e-03,   -3.270835e-04,    3.517305e-04,    3.183629e-04,   -5.267728e-04,   -1.446199e-03,    1.845740e-03,    1.443935e-04,    2.696977e-04,    6.096062e-01,    9.049317e-01,    9.688243e-01,    1.584832e+00,    1.108760e+00,    1.147680e-02,    6.471713e-01,    2.620989e-01,   -2.569300e-04,    4.558700e-04,    3.741100e-04,   -4.355800e-04,   -1.382400e-03,    1.846400e-03,    2.188700e-04,    2.998600e-04,    1.150800e-04,    1.150800e-04,    5.754100e-05,    5.754100e-05,    5.754100e-05,    5.754100e-05,    1.150800e-04,    1.150800e-04,
        41,    7.810000e-03,   -3.935136e-04,    4.747460e-04,    1.061180e-03,   -9.769809e-04,   -2.067065e-03,    1.471871e-03,   -3.980204e-04,   -3.552693e-04,    7.444706e-02,    1.333369e+00,    9.313055e-01,   -1.027173e+00,   -3.571719e-01,    3.531591e-01,   -1.317780e+00,    1.607672e+00,   -3.784500e-04,    7.445400e-04,    1.155400e-03,   -1.080900e-03,   -2.103200e-03,    1.507600e-03,   -6.646600e-04,   -2.997300e-05,    2.023400e-04,    2.023400e-04,    1.011700e-04,    1.011700e-04,    1.011700e-04,    1.011700e-04,    2.023400e-04,    2.023400e-04,
        42,    7.810000e-03,    2.999636e-04,   -2.283867e-04,    2.369036e-04,   -3.603367e-04,   -1.466161e-04,    2.288527e-04,   -7.583750e-05,    4.983163e-05,    1.566243e-02,   -1.559606e+00,   -1.970959e-01,   -1.497558e+00,   -1.390645e-01,   -3.923691e+00,   -1.705422e-01,    2.240610e+00,    3.004600e-04,   -2.778200e-04,    2.337800e-04,   -3.840700e-04,   -1.488200e-04,    1.666700e-04,   -8.124300e-05,    1.208500e-04,    3.169600e-05,    3.169600e-05,    1.584800e-05,    1.584800e-05,    1.584800e-05,    1.584800e-05,    3.169600e-05,    3.169600e-05,
