MT,
     StaID,        Freq[Hz],     Re(Zxx)_Cal,     Im(Zxx)_Cal,     Re(Zxy)_Cal,     Im(Zxy)_Cal,     Re(Zyx)_Cal,     Im(Zyx)_Cal,     Re(Zyy)_Cal,     Im(Zyy)_Cal,     Re(Zxx)_Res,     Im(Zxx)_Res,     Re(Zxy)_Res,     Im(Zxy)_Res,     Re(Zyx)_Res,     Im(Zyx)_Res,     Re(Zyy)_Res,     Im(Zyy)_Res,     Re(Zxx)_Obs,     Im(Zxx)_Obs,     Re(Zxy)_Obs,     Im(Zxy)_Obs,     Re(Zyx)_Obs,     Im(Zyx)_Obs,     Re(Zyy)_Obs,     Im(Zyy)_Obs,      Re(Zxx)_SD,      Im(Zxx)_SD,      Re(Zxy)_SD,      Im(Zxy)_SD,      Re(Zyx)_SD,      Im(Zyx)_SD,      Re(Zyy)_SD,      Im(Zyy)_SD,
        27,    1.800000e-04,   -1.937015e-05,   -3.209697e-05,    1.547022e-04,   -1.431906e-04,   -8.242837e-05,    2.674533e-04,   -1.190805e-04,    1.899943e-04,   -2.367187e+00,   -3.556925e-01,   -5.426832e-02,    9.789490e-01,    4.714256e-01,   -1.062197e+00,   -4.574201e-01,   -8.773507e-02,   -1.332200e-04,   -4.920400e-05,    1.521000e-04,   -9.625000e-05,   -6.374200e-05,    2.253500e-04,   -1.356300e-04,    1.868200e-04,    4.809500e-05,    4.809500e-05,    4.795000e-05,    4.795000e-05,    3.963800e-05,    3.963800e-05,    3.618000e-05,    3.618000e-05,
        28,    1.800000e-04,    4.520512e-05,   -9.828275e-05,    1.051628e-04,   -1.421007e-04,    1.220490e-05,   -2.553481e-05,    5.476292e-05,   -6.271778e-05,    3.450184e-01,    1.914136e-01,   -1.129329e+00,    7.824432e-01,    8.458816e-01,   -1.074711e+00,    2.692686e-01,   -1.585315e+00,    5.447300e-05,   -9.314100e-05,    5.907600e-05,   -1.101700e-04,    6.685900e-05,   -9.497400e-05,    7.286100e-05,   -1.692700e-04,    2.686200e-05,    2.686200e-05,    4.080900e-05,    4.080900e-05,    6.461200e-05,    6.461200e-05,    6.721200e-05,    6.721200e-05,
        29,    1.800000e-04,    2.675854e-04,   -5.058052e-04,    6.743131e-05,   -3.120200e-04,   -1.659865e-04,    2.974958e-04,    4.330227e-05,    8.960356e-05,    6.253232e-01,   -9.859454e-01,   -4.090027e-01,    2.620147e-01,   -1.340348e+00,    1.802731e-01,    5.974375e-01,    1.062184e-01,    2.969600e-04,   -5.521200e-04,    4.211200e-05,   -2.958000e-04,   -2.385100e-04,    3.072500e-04,    8.192900e-05,    9.647100e-05,    4.697500e-05,    4.697500e-05,    6.190500e-05,    6.190500e-05,    5.410800e-05,    5.410800e-05,    6.465400e-05,    6.465400e-05,
        30,    1.800000e-04,    9.235839e-05,   -5.230675e-04,    9.170028e-04,   -1.051358e-03,   -5.303797e-04,    1.402207e-03,   -1.105200e-03,    1.624419e-03,    4.570777e-01,   -2.493687e-01,    7.137223e-01,    7.619350e-02,    9.195194e-01,    5.998441e-01,   -8.817097e-01,    7.769757e-01,    2.534600e-04,   -6.109600e-04,    1.273500e-03,   -1.013300e-03,   -3.935000e-04,    1.491500e-03,   -1.251000e-03,    1.752900e-03,    3.524600e-04,    3.524600e-04,    4.994900e-04,    4.994900e-04,    1.488600e-04,    1.488600e-04,    1.653600e-04,    1.653600e-04,
        31,    1.800000e-04,    2.647138e-05,   -5.159651e-05,    6.054889e-05,   -7.217236e-05,   -1.556399e-04,    2.574329e-04,   -9.542962e-05,    1.677679e-04,    2.566268e+00,    3.140453e-01,    2.715348e-01,   -6.484906e-01,   -1.243640e+00,    5.894753e-01,   -8.285392e-01,    1.771502e+00,    1.521800e-04,   -3.621300e-05,    7.240600e-05,   -1.004900e-04,   -1.869000e-04,    2.722500e-04,   -1.210000e-04,    2.224400e-04,    4.898500e-05,    4.898500e-05,    4.366700e-05,    4.366700e-05,    2.513600e-05,    2.513600e-05,    3.086200e-05,    3.086200e-05,
        32,    1.800000e-04,    9.376670e-05,   -1.878463e-04,    2.734776e-04,   -3.132012e-04,   -2.987433e-04,    4.828898e-04,   -1.437143e-04,    2.796232e-04,    7.293505e-02,   -4.158583e-01,   -7.623481e-01,    7.398528e-01,   -1.633522e-01,   -5.439794e-01,    6.035579e-01,    2.053886e-01,    1.147100e-04,   -3.072600e-04,    1.024600e-04,   -1.472300e-04,   -3.696300e-04,    2.468300e-04,    1.050300e-04,    3.642700e-04,    2.871500e-04,    2.871500e-04,    2.243300e-04,    2.243300e-04,    4.339500e-04,    4.339500e-04,    4.121300e-04,    4.121300e-04,
        33,    1.800000e-04,   -6.925256e-05,    3.583522e-06,    2.980956e-04,   -2.585924e-04,   -2.709675e-04,    3.827876e-04,    3.496247e-04,   -1.188963e-04,   -5.272584e-01,   -5.436293e-01,   -1.353209e+00,    3.398008e-01,   -1.204507e+00,    1.980415e+00,    6.290608e-02,    2.152528e+00,   -8.648600e-05,   -1.418500e-05,    2.497400e-04,   -2.464500e-04,   -3.023100e-04,    4.343200e-04,    3.520000e-04,   -3.761900e-05,    3.268500e-05,    3.268500e-05,    3.573400e-05,    3.573400e-05,    2.602100e-05,    2.602100e-05,    3.775900e-05,    3.775900e-05,
        34,    1.800000e-04,   -3.680561e-05,    2.819870e-05,    1.057055e-04,   -8.522345e-05,   -2.681527e-05,    9.843117e-05,   -9.920655e-05,    1.196349e-04,    1.368022e+00,    1.303366e+00,    8.191260e-01,   -5.358956e-01,    4.195026e-01,   -3.263683e-01,   -2.891167e-01,   -1.038998e+00,    4.798300e-05,    1.089800e-04,    1.724200e-04,   -1.288700e-04,    1.241900e-06,    7.660300e-05,   -1.181700e-04,    5.148600e-05,    6.197900e-05,    6.197900e-05,    8.144600e-05,    8.144600e-05,    6.688200e-05,    6.688200e-05,    6.559100e-05,    6.559100e-05,
        35,    1.800000e-04,    1.831873e-04,   -3.498280e-04,    4.604040e-04,   -5.462259e-04,   -4.214242e-04,    6.585347e-04,   -2.458769e-04,    4.256067e-04,    8.961426e-02,   -7.854157e-01,   -5.014313e+00,    9.424749e-01,    8.633882e-01,    8.528821e-01,    1.625616e+00,    9.811195e-02,    1.893100e-04,   -4.034900e-04,    2.891100e-04,   -5.140300e-04,   -3.919300e-04,    6.876700e-04,   -1.348100e-04,    4.323100e-04,    6.832300e-05,    6.832300e-05,    3.416100e-05,    3.416100e-05,    3.416100e-05,    3.416100e-05,    6.832300e-05,    6.832300e-05,
        36,    1.800000e-04,   -7.334866e-05,    2.103175e-05,    4.387803e-04,   -3.496903e-04,   -2.561876e-05,    8.511454e-05,   -1.283209e-04,    1.066723e-04,    2.538144e-01,    8.634142e-01,   -6.898857e-01,    2.207194e-01,   -9.757387e-01,   -6.862596e-01,    1.151822e-01,   -7.029553e-01,   -4.485800e-05,    1.179500e-04,    3.800800e-04,   -3.309100e-04,   -9.422100e-05,    3.686500e-05,   -1.203700e-04,    5.814800e-05,    1.122500e-04,    1.122500e-04,    8.508700e-05,    8.508700e-05,    7.030800e-05,    7.030800e-05,    6.902900e-05,    6.902900e-05,
        37,    1.800000e-04,   -3.072742e-05,    1.616423e-05,    1.296426e-04,   -1.369958e-04,   -8.713998e-05,    1.491956e-04,    1.449374e-04,   -9.666665e-05,   -1.118163e+00,    2.469192e-01,    8.354303e-02,   -8.354759e-01,   -7.436238e-01,   -9.285724e-01,    2.046299e+00,    9.174050e-01,   -5.095500e-05,    2.063100e-05,    1.307500e-04,   -1.480700e-04,   -1.022400e-04,    1.303400e-04,    1.896900e-04,   -7.660300e-05,    1.809000e-05,    1.809000e-05,    1.325500e-05,    1.325500e-05,    2.030600e-05,    2.030600e-05,    2.187000e-05,    2.187000e-05,
        38,    1.800000e-04,   -4.714029e-06,   -8.769144e-06,    3.111694e-05,   -4.526903e-05,   -3.200020e-05,    8.258828e-05,    6.237620e-05,   -3.189179e-05,    9.280061e-01,   -4.518343e-01,    1.784040e-02,   -1.222983e+00,   -2.188639e+00,    1.157221e+00,    1.320966e+00,    4.588240e-01,    8.746700e-06,   -1.532300e-05,    3.137400e-05,   -6.289100e-05,   -4.356300e-05,    8.870200e-05,    7.338500e-05,   -2.806800e-05,    1.450500e-05,    1.450500e-05,    1.440900e-05,    1.440900e-05,    5.283100e-06,    5.283100e-06,    8.333900e-06,    8.333900e-06,
        39,    1.800000e-04,   -4.735562e-05,   -1.518433e-05,    3.471786e-04,   -2.851902e-04,   -2.686297e-05,    1.005025e-04,   -1.371775e-04,    1.239080e-04,   -6.999997e-01,   -3.946217e-02,   -6.459306e-01,    9.529695e-02,    2.149265e+00,    2.714277e-01,    1.982089e+00,    2.241769e+00,   -8.043200e-05,   -1.704900e-05,    3.296900e-04,   -2.826100e-04,    4.327400e-05,    1.093600e-04,   -9.551400e-05,    1.710300e-04,    4.725200e-05,    4.725200e-05,    2.707500e-05,    2.707500e-05,    3.263300e-05,    3.263300e-05,    2.102000e-05,    2.102000e-05,
        40,    1.800000e-04,   -4.896200e-05,    5.236421e-05,    1.474888e-04,   -1.146169e-04,   -1.405785e-04,    1.996697e-04,    3.339059e-04,   -2.079842e-04,    2.449393e-01,    2.554139e+00,    1.396346e+00,   -4.557184e-01,   -2.206378e+00,   -1.666001e+00,   -6.460727e-01,    1.266452e-01,   -4.571900e-05,    8.618100e-05,    1.657600e-04,   -1.205800e-04,   -1.747200e-04,    1.738900e-04,    3.256200e-04,   -2.063600e-04,    1.324000e-05,    1.324000e-05,    1.308500e-05,    1.308500e-05,    1.547400e-05,    1.547400e-05,    1.282500e-05,    1.282500e-05,
        41,    1.800000e-04,   -5.042608e-05,    3.897938e-05,    2.333680e-04,   -2.269842e-04,   -1.842259e-04,    2.876594e-04,   -3.278744e-05,    8.751027e-05,    1.828495e-01,   -3.121130e-02,   -2.043856e+00,    1.028978e+00,    1.000949e+00,    1.611509e-01,    2.318078e+00,   -3.032725e-01,   -4.470600e-05,    3.800300e-05,    2.014000e-04,   -2.108900e-04,   -1.685700e-04,    2.901800e-04,    3.972900e-05,    7.802300e-05,    3.128300e-05,    3.128300e-05,    1.564100e-05,    1.564100e-05,    1.564100e-05,    1.564100e-05,    3.128300e-05,    3.128300e-05,
        42,    1.800000e-04,    1.167039e-05,   -3.363101e-05,    4.383782e-05,   -5.365755e-05,   -9.803708e-06,    2.144697e-05,   -5.951856e-06,    1.243528e-05,    5.141612e-01,   -7.479053e-01,   -8.454217e-01,    1.234475e-01,   -1.969631e-01,   -1.498406e-01,   -6.774289e-01,   -4.378726e-02,    3.088100e-05,   -6.157500e-05,    1.636500e-05,   -4.964600e-05,   -1.466200e-05,    1.775100e-05,   -2.066900e-05,    1.148400e-05,    3.736300e-05,    3.736300e-05,    3.249600e-05,    3.249600e-05,    2.466600e-05,    2.466600e-05,    2.172500e-05,    2.172500e-05,
        43,    1.800000e-04,   -8.532354e-05,    2.993445e-05,    3.350991e-04,   -3.350367e-04,   -5.471461e-04,    8.784226e-04,   -2.190032e-04,    4.864211e-04,    5.232354e-01,   -4.082140e-03,    6.935875e-01,    5.953565e-01,    7.386988e-01,   -2.197199e-01,   -4.236381e-01,   -2.042384e-02,   -6.693600e-05,    2.979100e-05,    3.597000e-04,   -3.139200e-04,   -4.892100e-04,    8.611900e-04,   -2.582300e-04,    4.845300e-04,    3.514200e-05,    3.514200e-05,    3.546900e-05,    3.546900e-05,    7.843000e-05,    7.843000e-05,    9.259500e-05,    9.259500e-05,
