MT,
     StaID,        Freq[Hz],     Re(Zxx)_Cal,     Im(Zxx)_Cal,     Re(Zxy)_Cal,     Im(Zxy)_Cal,     Re(Zyx)_Cal,     Im(Zyx)_Cal,     Re(Zyy)_Cal,     Im(Zyy)_Cal,     Re(Zxx)_Res,     Im(Zxx)_Res,     Re(Zxy)_Res,     Im(Zxy)_Res,     Re(Zyx)_Res,     Im(Zyx)_Res,     Re(Zyy)_Res,     Im(Zyy)_Res,     Re(Zxx)_Obs,     Im(Zxx)_Obs,     Re(Zxy)_Obs,     Im(Zxy)_Obs,     Re(Zyx)_Obs,     Im(Zyx)_Obs,     Re(Zyy)_Obs,     Im(Zyy)_Obs,      Re(Zxx)_SD,      Im(Zxx)_SD,      Re(Zxy)_SD,      Im(Zxy)_SD,      Re(Zyx)_SD,      Im(Zyx)_SD,      Re(Zyy)_SD,      Im(Zyy)_SD,
        11,    1.950000e-03,   -7.878480e-04,    8.026193e-04,    1.213625e-03,   -8.586958e-04,   -1.786173e-03,    1.917767e-03,   -5.847396e-04,    2.448902e-04,   -1.134856e+00,    6.198136e-01,    2.055875e-01,    2.792920e-01,   -1.157970e+00,   -4.816251e-01,   -8.274032e-01,   -4.204035e-01,   -1.013900e-03,    9.260800e-04,    1.234100e-03,   -8.308800e-04,   -1.901500e-03,    1.869800e-03,   -7.495500e-04,    1.611500e-04,    1.991900e-04,    1.991900e-04,    9.959400e-05,    9.959400e-05,    9.959400e-05,    9.959400e-05,    1.991900e-04,    1.991900e-04,
        12,    1.950000e-03,    8.721487e-04,   -1.138561e-03,    3.358558e-03,   -2.100905e-03,   -3.699959e-03,    4.132345e-03,   -2.025414e-03,    1.335918e-03,    9.381717e-02,   -7.114884e-02,    8.298581e-01,    4.991543e-01,   -1.108755e+00,    1.316216e-01,   -3.346542e-01,   -2.952615e-01,    9.175600e-04,   -1.173000e-03,    3.559400e-03,   -1.980100e-03,   -3.968300e-03,    4.164200e-03,   -2.187400e-03,    1.193000e-03,    4.840400e-04,    4.840400e-04,    2.420200e-04,    2.420200e-04,    2.420200e-04,    2.420200e-04,    4.840400e-04,    4.840400e-04,
        13,    1.950000e-03,   -1.872740e-04,    9.432643e-05,    6.503117e-04,   -4.334556e-04,   -3.767672e-04,    4.084706e-04,    3.937700e-04,   -9.738168e-05,    2.219191e-01,    3.253706e-01,    8.563321e-01,   -7.140192e-01,   -3.915597e-01,    5.742896e-01,    3.832152e-01,   -1.112764e+00,   -1.719800e-04,    1.167500e-04,    6.798200e-04,   -4.580600e-04,   -3.902600e-04,    4.282600e-04,    4.201800e-04,   -1.740700e-04,    6.891700e-05,    6.891700e-05,    3.445900e-05,    3.445900e-05,    3.445900e-05,    3.445900e-05,    6.891700e-05,    6.891700e-05,
        14,    1.950000e-03,    1.044783e-04,   -1.081400e-04,    5.296563e-04,   -2.878842e-04,   -3.207275e-04,    3.760880e-04,   -3.107633e-04,    1.407983e-04,   -7.032013e-01,    7.014065e-01,    2.069376e-02,   -1.003891e+00,   -1.331011e+00,   -1.949227e-01,   -6.572598e-01,    8.640452e-01,    6.481000e-05,   -6.857300e-05,    5.302400e-04,   -3.162000e-04,   -3.582700e-04,    3.705900e-04,   -3.478400e-04,    1.895400e-04,    5.641100e-05,    5.641100e-05,    2.820600e-05,    2.820600e-05,    2.820600e-05,    2.820600e-05,    5.641100e-05,    5.641100e-05,
        15,    1.950000e-03,   -6.955695e-04,    3.938098e-04,    2.581494e-03,   -1.425576e-03,   -3.406254e-04,    4.148840e-04,    2.249845e-04,   -2.913863e-05,    8.762796e-01,    1.143143e+00,    8.391686e-01,   -1.285265e+00,    5.087590e-02,   -3.063986e-01,    1.579926e-01,   -4.944858e-01,   -5.855000e-04,    5.374000e-04,    2.634200e-03,   -1.506300e-03,   -3.374300e-04,    3.956400e-04,    2.448300e-04,   -9.125100e-05,    1.256100e-04,    1.256100e-04,    6.280700e-05,    6.280700e-05,    6.280700e-05,    6.280700e-05,    1.256100e-04,    1.256100e-04,
        16,    1.950000e-03,   -1.160607e-04,   -2.578058e-05,    6.014875e-04,   -5.350319e-04,   -5.910500e-04,    7.166608e-04,    4.648136e-04,    1.067092e-04,    7.683994e-01,    1.272556e-01,    1.572161e+00,   -1.554824e-02,   -2.654567e-01,    7.897691e-01,   -3.917447e-01,    4.598887e-01,   -4.606800e-05,   -1.418900e-05,    6.730900e-04,   -5.357400e-04,   -6.031400e-04,    7.526300e-04,    4.291300e-04,    1.486000e-04,    9.108900e-05,    9.108900e-05,    4.554400e-05,    4.554400e-05,    4.554400e-05,    4.554400e-05,    9.108900e-05,    9.108900e-05,
        17,    1.950000e-03,    5.017609e-04,   -7.562738e-04,    2.429564e-03,   -1.535924e-03,   -5.327964e-04,    6.971872e-04,   -5.893725e-04,    3.137406e-04,    6.739275e-01,   -1.366315e-01,    6.830939e-01,    4.238431e-01,   -4.405255e-01,   -1.850762e-01,    6.867105e-03,    6.817153e-01,    6.099600e-04,   -7.782100e-04,    2.484400e-03,   -1.501900e-03,   -5.681600e-04,    6.823300e-04,   -5.882700e-04,    4.231900e-04,    1.605500e-04,    1.605500e-04,    8.027600e-05,    8.027600e-05,    8.027600e-05,    8.027600e-05,    1.605500e-04,    1.605500e-04,
        18,    1.950000e-03,    7.339036e-04,   -7.693013e-04,   -6.175393e-05,   -2.458459e-04,   -7.587290e-04,    8.291737e-04,    5.129402e-04,   -8.339878e-05,    2.085911e+00,    8.102307e-02,    4.729410e-01,   -1.731808e-01,    1.249915e+00,   -9.215395e-01,   -4.447320e-01,   -8.244518e-01,    8.436100e-04,   -7.650400e-04,   -4.931700e-05,   -2.504000e-04,   -7.258600e-04,    8.049400e-04,    4.895500e-04,   -1.267600e-04,    5.259400e-05,    5.259400e-05,    2.629700e-05,    2.629700e-05,    2.629700e-05,    2.629700e-05,    5.259400e-05,    5.259400e-05,
        19,    1.950000e-03,   -6.365906e-04,    3.943419e-04,    2.334960e-03,   -1.177578e-03,   -4.199861e-04,    4.411791e-04,    8.662105e-04,   -3.104037e-04,    8.588064e-01,    7.975867e-01,    6.683741e-01,    2.487339e-01,   -6.559068e-01,    1.693243e-01,   -5.804593e-01,   -2.626548e-01,   -5.241900e-04,    4.987300e-04,    2.378700e-03,   -1.161300e-03,   -4.629100e-04,    4.522600e-04,    7.902400e-04,   -3.447800e-04,    1.308800e-04,    1.308800e-04,    6.544200e-05,    6.544200e-05,    6.544200e-05,    6.544200e-05,    1.308800e-04,    1.308800e-04,
        20,    1.950000e-03,   -2.554038e-04,    6.057952e-05,    7.392403e-04,   -4.103694e-04,   -1.333753e-03,    1.278439e-03,    2.096780e-04,    2.069993e-04,    3.866377e-01,    3.702150e-01,    5.973267e-02,    1.177550e+00,    3.872140e-01,    6.795339e-01,   -5.444777e-02,    3.357202e-01,   -2.077700e-04,    1.061900e-04,    7.429200e-04,   -3.378300e-04,   -1.309900e-03,    1.320300e-03,    2.029700e-04,    2.483600e-04,    1.232000e-04,    1.232000e-04,    6.160200e-05,    6.160200e-05,    6.160200e-05,    6.160200e-05,    1.232000e-04,    1.232000e-04,
        21,    1.950000e-03,    5.079142e-04,   -5.829623e-04,    9.725051e-04,   -8.275985e-04,   -8.198191e-04,    8.486363e-04,   -6.097588e-04,    6.292476e-04,    6.055027e-01,   -4.792372e-01,   -3.479407e-02,    5.381394e-01,    1.219651e-01,   -1.761311e-01,   -1.053977e+00,    2.846483e-01,    5.811800e-04,   -6.409500e-04,    9.704000e-04,   -7.950400e-04,   -8.124400e-04,    8.379800e-04,   -7.372900e-04,    6.636900e-04,    1.210000e-04,    1.210000e-04,    6.050200e-05,    6.050200e-05,    6.050200e-05,    6.050200e-05,    1.210000e-04,    1.210000e-04,
        22,    1.950000e-03,    8.580055e-05,   -9.119271e-05,    1.501351e-04,   -1.941884e-04,   -2.562030e-05,    6.828454e-05,   -1.481332e-05,    6.946559e-06,    2.738376e-01,    2.149316e-02,    1.457239e+00,    2.472147e-01,    2.205088e+00,   -7.801799e-01,    3.278151e-01,    2.730095e+00,    8.927500e-05,   -9.092000e-05,    1.593800e-04,   -1.926200e-04,   -1.163100e-05,    6.333500e-05,   -1.065400e-05,    4.158600e-05,    1.268800e-05,    1.268800e-05,    6.344100e-06,    6.344100e-06,    6.344100e-06,    6.344100e-06,    1.268800e-05,    1.268800e-05,
        23,    1.950000e-03,    6.044264e-04,   -2.917096e-04,    1.011094e-03,   -4.191062e-04,   -4.806534e-04,    2.912275e-04,   -7.466694e-04,    2.738292e-04,    3.252372e-01,    5.126289e-02,    1.659549e+00,    1.483459e+00,   -6.126570e-01,   -4.819069e-01,   -6.603007e-01,   -1.547844e-01,    6.306900e-04,   -2.875700e-04,    1.078100e-03,   -3.592100e-04,   -5.053900e-04,    2.717700e-04,   -7.999900e-04,    2.613300e-04,    8.075200e-05,    8.075200e-05,    4.037600e-05,    4.037600e-05,    4.037600e-05,    4.037600e-05,    8.075200e-05,    8.075200e-05,
        24,    1.950000e-03,   -1.921153e-04,    1.972209e-04,    3.490055e-04,   -1.670395e-04,   -9.748213e-04,    1.332073e-03,    1.341843e-03,   -2.419766e-04,    2.428504e-01,    4.948485e-01,    9.876018e-01,    8.579082e-01,   -1.297626e+00,   -3.046528e+00,    1.770800e+00,    3.318044e-01,   -1.725100e-04,    2.371700e-04,    3.888700e-04,   -1.324100e-04,   -1.027200e-03,    1.209100e-03,    1.484800e-03,   -2.151900e-04,    8.073000e-05,    8.073000e-05,    4.036500e-05,    4.036500e-05,    4.036500e-05,    4.036500e-05,    8.073000e-05,    8.073000e-05,
        25,    1.950000e-03,   -9.035375e-04,    4.604552e-04,    1.577734e-03,   -8.632710e-04,   -1.622192e-03,    2.086836e-03,   -7.922482e-04,    1.087000e-03,   -9.683668e-01,    1.028625e+00,    4.762276e-01,    2.567279e+00,    2.620721e-01,    1.054593e-01,   -3.727265e-01,    4.774812e-02,   -1.110400e-03,    6.801900e-04,    1.628600e-03,   -5.890600e-04,   -1.594200e-03,    2.098100e-03,   -8.718700e-04,    1.097200e-03,    2.136200e-04,    2.136200e-04,    1.068100e-04,    1.068100e-04,    1.068100e-04,    1.068100e-04,    2.136200e-04,    2.136200e-04,
        26,    1.950000e-03,   -5.930899e-04,    3.621427e-04,    7.999219e-04,   -3.109215e-04,   -8.123128e-04,    6.767686e-04,    6.702135e-04,   -5.640337e-05,    6.762316e-01,   -2.304991e-01,   -7.860623e-02,    8.587330e-01,   -1.493952e+00,    5.645644e-01,   -4.102062e-01,   -1.018978e-01,   -5.271600e-04,    3.396700e-04,    7.960900e-04,   -2.690600e-04,   -8.851400e-04,    7.042900e-04,    6.302200e-04,   -6.633800e-05,    9.749600e-05,    9.749600e-05,    4.874800e-05,    4.874800e-05,    4.874800e-05,    4.874800e-05,    9.749600e-05,    9.749600e-05,
        27,    1.950000e-03,    7.997747e-05,   -2.867335e-04,    4.112885e-04,   -3.793596e-04,   -7.628518e-04,    1.663021e-03,   -6.368975e-04,    8.874051e-04,    1.506259e+00,   -2.858358e-01,   -1.308124e+00,    3.982558e-01,    3.478150e+00,   -9.794642e-01,    1.001551e+00,   -2.095962e+00,    2.202900e-04,   -3.133600e-04,    3.503600e-04,   -3.608100e-04,   -6.008500e-04,    1.617400e-03,   -5.436000e-04,    6.921600e-04,    9.315300e-05,    9.315300e-05,    4.657700e-05,    4.657700e-05,    4.657700e-05,    4.657700e-05,    9.315300e-05,    9.315300e-05,
        28,    1.950000e-03,    4.085817e-04,   -2.516940e-04,    5.072306e-04,   -4.295590e-04,    1.343016e-04,   -5.204743e-06,    2.199212e-04,   -1.552103e-04,    7.468713e-01,    1.253948e+00,    2.012571e+00,    1.649356e+00,    2.489066e+00,    5.032007e-01,    4.554040e-01,   -5.173119e-01,    4.344100e-04,   -2.083300e-04,    5.420300e-04,   -4.010400e-04,    1.773400e-04,    3.496100e-06,    2.356700e-04,   -1.731000e-04,    3.458200e-05,    3.458200e-05,    1.729100e-05,    1.729100e-05,    1.729100e-05,    1.729100e-05,    3.458200e-05,    3.458200e-05,
        29,    1.950000e-03,    1.790924e-03,   -1.894299e-03,    1.076766e-03,   -1.741369e-03,   -1.027317e-03,    1.163303e-03,   -4.138973e-04,    6.941231e-04,   -4.442101e-01,    3.826006e-01,   -4.465606e-01,   -4.369685e-01,   -1.032098e-01,   -1.373081e+00,   -5.910418e-01,    3.388114e-01,    1.713600e-03,   -1.827700e-03,    1.037900e-03,   -1.779400e-03,   -1.036300e-03,    1.043800e-03,   -5.167800e-04,    7.531000e-04,    1.740700e-04,    1.740700e-04,    8.703300e-05,    8.703300e-05,    8.703300e-05,    8.703300e-05,    1.740700e-04,    1.740700e-04,
        30,    1.950000e-03,    1.788135e-03,   -2.678510e-03,    3.510882e-03,   -2.968138e-03,   -4.794493e-03,    6.529551e-03,   -5.824648e-03,    5.466132e-03,    1.041127e+00,   -3.962622e-01,   -1.552075e-01,    1.323705e+00,   -1.086563e+00,    6.861198e-01,   -6.828479e-02,   -1.466649e+00,    2.417100e-03,   -2.917900e-03,    3.464000e-03,   -2.568300e-03,   -5.122700e-03,    6.736800e-03,   -5.865900e-03,    4.580100e-03,    6.041200e-04,    6.041200e-04,    3.020600e-04,    3.020600e-04,    3.020600e-04,    3.020600e-04,    6.041200e-04,    6.041200e-04,
        31,    1.950000e-03,    1.826674e-04,   -1.525832e-04,    2.228124e-04,   -1.712689e-04,   -8.978753e-04,    7.800510e-04,   -6.070447e-04,    4.130977e-04,    6.752017e-01,   -1.068312e-01,   -1.132856e+00,    7.931598e-01,   -6.249164e-01,   -3.313728e+00,   -1.439355e+00,    6.049416e-01,    2.184200e-04,   -1.582400e-04,    1.928200e-04,   -1.502700e-04,   -9.144200e-04,    6.923200e-04,   -6.832600e-04,    4.451300e-04,    5.295100e-05,    5.295100e-05,    2.647500e-05,    2.647500e-05,    2.647500e-05,    2.647500e-05,    5.295100e-05,    5.295100e-05,
        32,    1.950000e-03,    6.668755e-04,   -5.411676e-04,    9.682776e-04,   -6.694766e-04,   -1.684391e-03,    1.526416e-03,   -1.032831e-03,    7.517283e-04,    6.603558e-01,    2.244245e-01,   -1.468387e+00,   -1.320715e+00,    5.396551e-01,   -6.705214e-01,    4.953955e-01,    4.259820e-01,    7.720900e-04,   -5.054100e-04,    8.513000e-04,   -7.746900e-04,   -1.641400e-03,    1.473000e-03,   -9.539000e-04,    8.196000e-04,    1.593300e-04,    1.593300e-04,    7.966400e-05,    7.966400e-05,    7.966400e-05,    7.966400e-05,    1.593300e-04,    1.593300e-04,
        33,    1.950000e-03,   -3.002222e-05,   -1.462530e-04,    7.407564e-04,   -5.477357e-04,   -1.287600e-03,    1.577428e-03,    1.729313e-04,    4.397979e-04,    2.227196e-01,    1.730623e-01,    2.016950e-01,    3.199742e-01,    3.353363e-01,   -2.136674e-01,   -9.401923e-01,   -1.391219e+00,    2.632000e-07,   -1.227200e-04,    7.544700e-04,   -5.259800e-04,   -1.264800e-03,    1.562900e-03,    4.508400e-05,    2.506200e-04,    1.359800e-04,    1.359800e-04,    6.799200e-05,    6.799200e-05,    6.799200e-05,    6.799200e-05,    1.359800e-04,    1.359800e-04,
        34,    1.950000e-03,   -9.652050e-05,    8.121554e-05,    2.151451e-04,   -1.873983e-04,   -2.898768e-04,    5.286401e-04,   -3.973818e-04,    3.035901e-04,   -8.966715e-01,    1.617076e+00,   -2.724177e+00,   -5.934950e-01,   -5.516155e-01,    1.612368e-01,   -6.886424e-01,   -6.464844e-01,   -1.320000e-04,    1.452000e-04,    1.612500e-04,   -1.991400e-04,   -3.007900e-04,    5.318300e-04,   -4.246300e-04,    2.780100e-04,    3.956800e-05,    3.956800e-05,    1.978400e-05,    1.978400e-05,    1.978400e-05,    1.978400e-05,    3.956800e-05,    3.956800e-05,
        35,    1.950000e-03,    1.260843e-03,   -9.691458e-04,    1.727234e-03,   -1.051607e-03,   -2.325621e-03,    1.943065e-03,   -1.528297e-03,    9.119544e-04,    5.094693e-01,    8.267609e-02,    6.698186e-01,   -9.183511e-01,   -4.713830e-02,   -6.193561e-01,   -9.321780e-01,    3.868419e-01,    1.390100e-03,   -9.481700e-04,    1.812200e-03,   -1.168100e-03,   -2.331600e-03,    1.864500e-03,   -1.764800e-03,    1.010100e-03,    2.537100e-04,    2.537100e-04,    1.268500e-04,    1.268500e-04,    1.268500e-04,    1.268500e-04,    2.537100e-04,    2.537100e-04,
        36,    1.950000e-03,   -8.107695e-05,    9.957067e-05,    1.067023e-03,   -5.464698e-04,   -2.552683e-04,    3.332770e-04,   -3.502752e-04,    1.606406e-04,   -1.295867e+00,    1.416095e+00,    1.112950e-01,   -5.376823e-01,    1.004241e-01,   -6.130904e-01,   -1.148913e+00,    8.764086e-01,   -1.713600e-04,    1.982300e-04,    1.070900e-03,   -5.652000e-04,   -2.517700e-04,    3.119200e-04,   -4.303200e-04,    2.217000e-04,    6.967000e-05,    6.967000e-05,    3.483500e-05,    3.483500e-05,    3.483500e-05,    3.483500e-05,    6.967000e-05,    6.967000e-05,
        37,    1.950000e-03,   -3.551718e-05,   -2.413452e-05,    3.750203e-04,   -4.900040e-04,   -4.689949e-04,    6.321797e-04,    1.757214e-04,    5.901763e-05,    3.481100e-01,   -5.744643e-01,    1.211411e+00,    6.157011e-01,    7.545929e-01,    2.075914e-01,    7.827778e-01,   -2.271750e-01,   -1.120100e-05,   -6.426200e-05,    4.173300e-04,   -4.685000e-04,   -4.426400e-04,    6.394300e-04,    2.304000e-04,    4.314900e-05,    6.985200e-05,    6.985200e-05,    3.492600e-05,    3.492600e-05,    3.492600e-05,    3.492600e-05,    6.985200e-05,    6.985200e-05,
        38,    1.950000e-03,    4.704524e-05,   -8.244289e-05,    1.136173e-04,   -2.852028e-04,   -2.519482e-04,    4.238592e-04,    4.302243e-05,    3.473701e-05,    3.394468e-01,   -6.587587e-01,   -1.216377e+00,    2.383766e+00,    7.332254e-01,   -7.099769e-01,    1.723491e+00,   -1.761082e-01,    5.898800e-05,   -1.056200e-04,    9.222000e-05,   -2.432700e-04,   -2.390500e-04,    4.113700e-04,    1.036600e-04,    2.854100e-05,    3.518300e-05,    3.518300e-05,    1.759100e-05,    1.759100e-05,    1.759100e-05,    1.759100e-05,    3.518300e-05,    3.518300e-05,
        39,    1.950000e-03,    5.958725e-05,   -7.045198e-05,    8.993601e-04,   -4.466034e-04,   -3.366040e-04,    4.396317e-04,   -4.482964e-04,    2.143314e-04,   -3.542549e-01,    1.465727e-01,    1.140446e-01,    3.227267e-01,    6.827516e-01,   -3.639042e-01,   -1.587558e-01,    1.004982e+00,    3.380600e-05,   -5.978500e-05,    9.035100e-04,   -4.348600e-04,   -3.117600e-04,    4.263900e-04,   -4.598500e-04,    2.874700e-04,    7.277600e-05,    7.277600e-05,    3.638800e-05,    3.638800e-05,    3.638800e-05,    3.638800e-05,    7.277600e-05,    7.277600e-05,
        40,    1.950000e-03,   -1.755347e-04,    1.707159e-04,    2.753011e-04,   -1.534603e-04,   -6.557634e-04,    8.661695e-04,    4.737095e-04,    2.023189e-04,    3.926840e-01,    2.593138e-01,    5.443557e-01,    2.245438e-01,   -6.359529e-01,    5.188345e-01,   -1.366731e-01,    2.474724e-01,   -1.518900e-04,    1.863300e-04,    2.916900e-04,   -1.467000e-04,   -6.749100e-04,    8.817900e-04,    4.654800e-04,    2.172200e-04,    6.021300e-05,    6.021300e-05,    3.010700e-05,    3.010700e-05,    3.010700e-05,    3.010700e-05,    6.021300e-05,    6.021300e-05,
        41,    1.950000e-03,   -1.219570e-04,    1.912136e-04,    6.190638e-04,   -4.534398e-04,   -9.793462e-04,    9.894155e-04,   -3.745887e-04,    1.415079e-04,    4.819074e-01,    3.298507e-01,    9.232173e-01,   -1.515037e+00,    8.087399e-02,   -5.827931e-01,   -5.259010e-02,    1.667364e+00,   -6.980500e-05,    2.269100e-04,    6.690200e-04,   -5.354200e-04,   -9.749700e-04,    9.578800e-04,   -3.802800e-04,    3.219500e-04,    1.082200e-04,    1.082200e-04,    5.411100e-05,    5.411100e-05,    5.411100e-05,    5.411100e-05,    1.082200e-04,    1.082200e-04,
