MT,
     StaID,        Freq[Hz],     Re(Zxx)_Cal,     Im(Zxx)_Cal,     Re(Zxy)_Cal,     Im(Zxy)_Cal,     Re(Zyx)_Cal,     Im(Zyx)_Cal,     Re(Zyy)_Cal,     Im(Zyy)_Cal,     Re(Zxx)_Res,     Im(Zxx)_Res,     Re(Zxy)_Res,     Im(Zxy)_Res,     Re(Zyx)_Res,     Im(Zyx)_Res,     Re(Zyy)_Res,     Im(Zyy)_Res,     Re(Zxx)_Obs,     Im(Zxx)_Obs,     Re(Zxy)_Obs,     Im(Zxy)_Obs,     Re(Zyx)_Obs,     Im(Zyx)_Obs,     Re(Zyy)_Obs,     Im(Zyy)_Obs,      Re(Zxx)_SD,      Im(Zxx)_SD,      Re(Zxy)_SD,      Im(Zxy)_SD,      Re(Zyx)_SD,      Im(Zyx)_SD,      Re(Zyy)_SD,      Im(Zyy)_SD,
        20,    2.400000e-04,   -1.284540e-04,    7.284758e-05,    3.828822e-04,   -2.571999e-04,   -3.231980e-04,    4.399996e-04,    3.614281e-04,   -1.131795e-04,   -3.460680e-02,    1.845497e-01,    6.711771e-01,    7.089562e-01,    1.222226e-01,   -5.100476e-01,    5.498126e-01,   -1.211134e-01,   -1.301800e-04,    8.205200e-05,    3.996200e-04,   -2.395200e-04,   -3.201500e-04,    4.272800e-04,    3.888500e-04,   -1.192200e-04,    4.987500e-05,    4.987500e-05,    2.493800e-05,    2.493800e-05,    2.493800e-05,    2.493800e-05,    4.987500e-05,    4.987500e-05,
        21,    2.400000e-04,    3.948014e-05,   -1.730991e-04,    3.148200e-04,   -3.224211e-04,   -1.442893e-04,    2.776549e-04,   -8.310486e-05,    1.793666e-04,    9.053786e-01,   -7.069129e-01,    3.777609e-01,   -1.364783e+00,    3.687050e-03,    7.892432e-01,   -6.967968e-01,    1.125110e-01,    7.576500e-05,   -2.014300e-04,    3.223900e-04,   -3.497700e-04,   -1.441600e-04,    3.053400e-04,   -1.063500e-04,    1.831200e-04,    4.007700e-05,    4.007700e-05,    2.003900e-05,    2.003900e-05,    3.507800e-05,    3.507800e-05,    3.336000e-05,    3.336000e-05,
        22,    2.400000e-04,    7.347918e-06,   -2.772282e-05,    4.445764e-05,   -5.705336e-05,   -4.042138e-06,    1.356312e-05,   -1.159460e-06,    3.426977e-06,   -6.267074e-01,    6.933693e-01,   -2.429805e+00,   -1.005024e+00,    1.725762e+00,   -2.809747e+00,    1.647746e+00,    6.769891e-01,    1.775800e-06,   -2.155800e-05,    8.355600e-06,   -7.198600e-05,   -8.938300e-07,    8.437300e-06,    3.148900e-06,    5.197100e-06,    8.891100e-06,    8.891100e-06,    1.485800e-05,    1.485800e-05,    1.824300e-06,    1.824300e-06,    2.614700e-06,    2.614700e-06,
        23,    2.400000e-04,    9.163251e-05,   -1.983323e-04,    3.968111e-04,   -3.292808e-04,   -7.560485e-05,    1.643258e-04,   -2.854229e-04,    2.373738e-04,    1.101557e+00,   -1.054932e+00,    1.545267e+00,   -2.724349e+00,   -1.359436e+00,    1.829877e+00,   -3.017483e-01,    1.267979e+00,    1.306100e-04,   -2.356600e-04,    4.241500e-04,   -3.774800e-04,   -9.965600e-05,    1.967000e-04,   -2.961000e-04,    2.822400e-04,    3.538400e-05,    3.538400e-05,    1.769200e-05,    1.769200e-05,    1.769200e-05,    1.769200e-05,    3.538400e-05,    3.538400e-05,
        24,    2.400000e-04,   -6.199599e-05,    6.282080e-05,    2.232708e-04,   -1.427110e-04,   -2.873611e-04,    3.535160e-04,    9.106119e-04,   -5.202747e-04,    1.990116e+00,    9.511235e-01,   -6.015972e-01,   -1.819950e+00,   -1.101787e+00,   -5.853830e-01,   -1.994736e+00,   -1.154042e+00,   -1.346900e-05,    8.601300e-05,    2.103100e-04,   -1.819200e-04,   -3.225500e-04,    3.348200e-04,    8.491900e-04,   -5.558100e-04,    2.438400e-05,    2.438400e-05,    2.154400e-05,    2.154400e-05,    3.193800e-05,    3.193800e-05,    3.079200e-05,    3.079200e-05,
        25,    2.400000e-04,   -3.538865e-04,    2.659977e-04,    8.797996e-04,   -5.738613e-04,   -2.875120e-04,    5.633506e-04,   -1.719909e-05,    2.208714e-04,   -2.153485e+00,    4.702376e-01,    2.577710e+00,   -1.357561e+00,   -5.062490e-01,   -8.003730e-01,    7.175797e-01,    1.951185e-01,   -5.365300e-04,    3.058800e-04,    9.891100e-04,   -6.314300e-04,   -3.089800e-04,    5.294100e-04,    4.366100e-05,    2.374200e-04,    8.481300e-05,    8.481300e-05,    4.240600e-05,    4.240600e-05,    4.240600e-05,    4.240600e-05,    8.481300e-05,    8.481300e-05,
        26,    2.400000e-04,   -2.195940e-04,    1.778685e-04,    5.156222e-04,   -2.980149e-04,   -2.603426e-04,    2.595781e-04,    5.122190e-04,   -2.494034e-04,    1.136554e+00,   -8.242374e-01,    6.149309e-01,    8.260506e-01,    1.595622e+00,   -4.050322e-01,    2.520185e-02,    6.572202e-01,   -1.685900e-04,    1.408800e-04,    5.294200e-04,   -2.794800e-04,   -2.245400e-04,    2.504900e-04,    5.133500e-04,   -2.199100e-04,    4.487600e-05,    4.487600e-05,    2.243800e-05,    2.243800e-05,    2.243800e-05,    2.243800e-05,    4.487600e-05,    4.487600e-05,
        27,    2.400000e-04,   -1.771718e-05,   -4.352890e-05,    1.773565e-04,   -1.547705e-04,   -1.065056e-04,    3.331373e-04,   -1.395397e-04,    2.244141e-04,   -4.722534e+00,   -1.965173e-01,   -6.095670e-01,    1.598735e+00,   -1.253635e+00,   -2.288464e-01,    8.238837e-01,    9.954462e-01,   -1.569800e-04,   -4.932400e-05,    1.555200e-04,   -9.749900e-05,   -1.304300e-04,    3.287700e-04,   -1.225100e-04,    2.449900e-04,    2.948900e-05,    2.948900e-05,    3.582300e-05,    3.582300e-05,    1.908400e-05,    1.908400e-05,    2.067000e-05,    2.067000e-05,
        28,    2.400000e-04,    6.044676e-05,   -1.174330e-04,    1.256953e-04,   -1.633512e-04,    1.730957e-05,   -2.977419e-05,    6.464861e-05,   -7.024473e-05,    1.418270e+00,    1.563774e-01,   -4.092260e-01,   -1.116303e+00,    2.309482e-01,   -2.239835e+00,   -2.236929e+00,   -1.799453e+00,    8.196900e-05,   -1.150600e-04,    1.195700e-04,   -1.800600e-04,    2.441400e-05,   -9.867600e-05,    1.011900e-05,   -1.141100e-04,    1.517500e-05,    1.517500e-05,    1.496800e-05,    1.496800e-05,    3.076200e-05,    3.076200e-05,    2.437700e-05,    2.437700e-05,
        29,    2.400000e-04,    3.353904e-04,   -6.053324e-04,    9.690650e-05,   -3.921728e-04,   -2.047874e-04,    3.558451e-04,    3.992960e-05,    1.263623e-04,    1.222266e+00,    2.204780e-01,   -3.655391e+00,    3.065235e-01,   -8.043416e-01,   -4.364930e-01,   -3.727692e-01,    3.074219e+00,    3.710500e-04,   -5.989000e-04,   -2.428800e-05,   -3.820100e-04,   -2.221000e-04,    3.464500e-04,    3.123700e-05,    1.980500e-04,    2.917500e-05,    2.917500e-05,    3.315500e-05,    3.315500e-05,    2.152400e-05,    2.152400e-05,    2.331900e-05,    2.331900e-05,
        30,    2.400000e-04,    1.507996e-04,   -6.516501e-04,    1.077064e-03,   -1.177357e-03,   -6.957801e-04,    1.713191e-03,   -1.330883e-03,    1.880484e-03,    6.237368e-01,   -2.692286e+00,    7.574505e-01,   -7.147229e-01,    2.764618e-01,    1.731630e+00,   -2.230316e+00,    8.501575e-01,    2.191300e-04,   -9.465900e-04,    1.163800e-03,   -1.259200e-03,   -6.702500e-04,    1.873100e-03,   -1.742800e-03,    2.037500e-03,    1.095500e-04,    1.095500e-04,    1.145100e-04,    1.145100e-04,    9.234600e-05,    9.234600e-05,    1.846900e-04,    1.846900e-04,
        31,    2.400000e-04,    3.449862e-05,   -6.060222e-05,    7.258475e-05,   -8.026841e-05,   -1.945175e-04,    3.015868e-04,   -1.228068e-04,    1.945307e-04,    1.168074e+00,   -3.987365e-01,   -1.556389e+00,    7.692919e-01,   -2.093152e+00,    1.140957e+00,   -5.518146e-03,    2.523053e+00,    6.206400e-05,   -7.001200e-05,    4.461800e-05,   -6.644500e-05,   -2.344800e-04,    3.233700e-04,   -1.229000e-04,    2.371400e-04,    2.359900e-05,    2.359900e-05,    1.796900e-05,    1.796900e-05,    1.909200e-05,    1.909200e-05,    1.688800e-05,    1.688800e-05,
        32,    2.400000e-04,    1.234349e-04,   -2.201244e-04,    3.283482e-04,   -3.439326e-04,   -3.706604e-04,    5.646980e-04,   -1.886002e-04,    3.261568e-04,    6.428577e-01,   -1.029676e+00,   -6.121421e-01,    8.591352e-01,   -8.619433e-01,   -8.463884e-01,    1.953734e-01,    3.678743e-01,    2.024100e-04,   -3.466200e-04,    2.529200e-04,   -2.380700e-04,   -5.414200e-04,    3.970200e-04,   -1.571900e-04,    3.853000e-04,    1.228500e-04,    1.228500e-04,    1.232200e-04,    1.232200e-04,    1.981100e-04,    1.981100e-04,    1.607700e-04,    1.607700e-04,
        33,    2.400000e-04,   -7.195448e-05,   -3.703191e-06,    3.425127e-04,   -2.750807e-04,   -3.185615e-04,    4.537185e-04,    3.856513e-04,   -8.376410e-05,   -3.628145e-01,   -1.227690e-01,   -4.067590e-01,   -1.233092e+00,   -2.688278e+00,   -3.125744e-01,   -1.837940e+00,    1.280178e+00,   -9.070800e-05,   -1.004900e-05,    3.320000e-04,   -3.069500e-04,   -3.880400e-04,    4.456400e-04,    2.906500e-04,   -1.759300e-05,    5.168900e-05,    5.168900e-05,    2.584500e-05,    2.584500e-05,    2.584500e-05,    2.584500e-05,    5.168900e-05,    5.168900e-05,
        34,    2.400000e-04,   -4.070941e-05,    3.161355e-05,    1.203056e-04,   -8.936540e-05,   -3.734124e-05,    1.217337e-04,   -1.185875e-04,    1.340767e-04,    5.522178e-01,    1.468745e+00,    7.898908e-01,    6.864673e-01,    6.199808e-01,    9.555141e-03,   -6.572375e-01,    5.148168e-01,   -2.103500e-05,    8.394200e-05,    1.480600e-04,   -6.524500e-05,   -2.006300e-05,    1.220000e-04,   -1.361200e-04,    1.478100e-04,    3.562800e-05,    3.562800e-05,    3.513700e-05,    3.513700e-05,    2.786900e-05,    2.786900e-05,    2.667600e-05,    2.667600e-05,
        35,    2.400000e-04,    2.393361e-04,   -4.084493e-04,    5.588105e-04,   -6.015033e-04,   -5.229217e-04,    7.654494e-04,   -3.198633e-04,    4.885135e-04,    2.141287e-02,   -6.564942e-01,   -3.828703e+00,   -2.259521e-01,    8.075374e-01,    5.737104e-01,    1.024828e+00,    8.379240e-01,    2.411000e-04,   -4.625300e-04,    4.011100e-04,   -6.108100e-04,   -4.896600e-04,    7.890800e-04,   -2.354400e-04,    5.575400e-04,    8.237800e-05,    8.237800e-05,    4.118900e-05,    4.118900e-05,    4.118900e-05,    4.118900e-05,    8.237800e-05,    8.237800e-05,
        36,    2.400000e-04,   -7.448693e-05,    1.990697e-05,    5.002140e-04,   -3.671534e-04,   -3.744570e-05,    1.037187e-04,   -1.466425e-04,    1.130579e-04,   -1.118533e+00,    3.234549e+00,   -1.589626e+00,    4.691604e-01,   -1.597557e+00,   -1.306012e+00,   -1.726125e-01,   -1.826672e-01,   -1.136300e-04,    1.331000e-04,    4.525300e-04,   -3.530800e-04,   -8.119800e-05,    6.795100e-05,   -1.507700e-04,    1.086900e-04,    3.499500e-05,    3.499500e-05,    2.999700e-05,    2.999700e-05,    2.738700e-05,    2.738700e-05,    2.391200e-05,    2.391200e-05,
        37,    2.400000e-04,   -3.448820e-05,    1.610073e-05,    1.487339e-04,   -1.515529e-04,   -1.055251e-04,    1.794103e-04,    1.695806e-04,   -9.222022e-05,   -7.096872e-01,    7.598346e-02,   -1.913227e+00,   -2.507121e-01,    1.030412e+00,   -9.094173e-01,    4.893887e-01,    3.503482e-01,   -4.834200e-05,    1.758400e-05,    1.300600e-04,   -1.540000e-04,   -9.037600e-05,    1.660400e-04,    1.788100e-04,   -8.561300e-05,    1.952100e-05,    1.952100e-05,    9.760400e-06,    9.760400e-06,    1.470200e-05,    1.470200e-05,    1.885900e-05,    1.885900e-05,
        38,    2.400000e-04,   -4.868939e-06,   -1.250292e-05,    3.454692e-05,   -5.368402e-05,   -4.011583e-05,    1.034973e-04,    7.129406e-05,   -2.717927e-05,    8.074458e-01,   -1.048726e+00,    6.431343e-01,   -1.082188e+00,   -1.278648e+00,    5.981185e-01,   -1.534009e-01,    1.147225e+00,    1.338300e-06,   -2.056500e-05,    3.791000e-05,   -5.934300e-05,   -4.732600e-05,    1.068700e-04,    7.058400e-05,   -2.186900e-05,    7.687500e-06,    7.687500e-06,    5.229200e-06,    5.229200e-06,    5.638900e-06,    5.638900e-06,    4.628800e-06,    4.628800e-06,
        39,    2.400000e-04,   -4.464567e-05,   -2.369566e-05,    3.971384e-04,   -3.009724e-04,   -3.949317e-05,    1.238164e-04,   -1.575418e-04,    1.338127e-04,   -1.009628e+00,    1.400780e+00,   -2.322185e+00,   -2.015647e-01,    7.804673e-01,    5.742577e-01,    1.782933e+00,    6.626452e-01,   -7.320200e-05,    1.592400e-05,    3.550000e-04,   -3.046300e-04,   -1.358400e-05,    1.428800e-04,   -1.078800e-04,    1.522700e-04,    2.828400e-05,    2.828400e-05,    1.814600e-05,    1.814600e-05,    3.319700e-05,    3.319700e-05,    2.785400e-05,    2.785400e-05,
        40,    2.400000e-04,   -5.622991e-05,    6.051235e-05,    1.698290e-04,   -1.170318e-04,   -1.645512e-04,    2.376942e-04,    3.859729e-04,   -1.954759e-04,    1.360396e-01,    4.329124e-01,   -1.127612e+00,   -9.347065e-02,   -7.259844e-01,   -7.051843e-01,    8.782995e-01,    2.132109e-01,   -5.300400e-05,    7.077800e-05,    1.564600e-04,   -1.181400e-04,   -1.765800e-04,    2.260100e-04,    4.068000e-04,   -1.904200e-04,    2.371300e-05,    2.371300e-05,    1.185600e-05,    1.185600e-05,    1.656900e-05,    1.656900e-05,    2.371300e-05,    2.371300e-05,
        41,    2.400000e-04,   -5.429315e-05,    4.478118e-05,    2.746933e-04,   -2.420965e-04,   -2.257887e-04,    3.362756e-04,   -4.864888e-05,    1.026362e-04,    3.940882e-01,   -3.332285e-01,   -2.141865e+00,    4.527087e-01,    8.969594e-01,    2.996171e-01,    2.015321e+00,   -1.186564e-01,   -3.991800e-05,    3.262600e-05,    2.356300e-04,   -2.338400e-04,   -2.094300e-04,    3.417400e-04,    2.486400e-05,    9.830800e-05,    3.647700e-05,    3.647700e-05,    1.823800e-05,    1.823800e-05,    1.823800e-05,    1.823800e-05,    3.647700e-05,    3.647700e-05,
        42,    2.400000e-04,    1.613560e-05,   -4.061193e-05,    5.221293e-05,   -6.031487e-05,   -1.232962e-05,    2.597563e-05,   -7.831724e-06,    1.470421e-05,    2.039915e-01,   -9.202714e-01,   -8.239654e-01,   -3.676058e-02,   -2.009460e-01,    4.265746e-01,    9.205028e-02,    1.222559e+00,    1.832300e-05,   -5.048000e-05,    4.355800e-05,   -6.070100e-05,   -1.449200e-05,    3.056600e-05,   -7.018800e-06,    2.550100e-05,    1.072300e-05,    1.072300e-05,    1.050400e-05,    1.050400e-05,    1.076100e-05,    1.076100e-05,    8.831300e-06,    8.831300e-06,
