MT,
     StaID,        Freq[Hz],     Re(Zxx)_Cal,     Im(Zxx)_Cal,     Re(Zxy)_Cal,     Im(Zxy)_Cal,     Re(Zyx)_Cal,     Im(Zyx)_Cal,     Re(Zyy)_Cal,     Im(Zyy)_Cal,     Re(Zxx)_Res,     Im(Zxx)_Res,     Re(Zxy)_Res,     Im(Zxy)_Res,     Re(Zyx)_Res,     Im(Zyx)_Res,     Re(Zyy)_Res,     Im(Zyy)_Res,     Re(Zxx)_Obs,     Im(Zxx)_Obs,     Re(Zxy)_Obs,     Im(Zxy)_Obs,     Re(Zyx)_Obs,     Im(Zyx)_Obs,     Re(Zyy)_Obs,     Im(Zyy)_Obs,      Re(Zxx)_SD,      Im(Zxx)_SD,      Re(Zxy)_SD,      Im(Zxy)_SD,      Re(Zyx)_SD,      Im(Zyx)_SD,      Re(Zyy)_SD,      Im(Zyy)_SD,
        11,    7.300000e-04,   -4.759651e-04,    5.085174e-04,    8.993521e-04,   -6.148739e-04,   -9.390727e-04,    1.248403e-03,   -2.432831e-04,    2.586562e-04,   -8.143837e-01,    7.568288e-01,   -5.557269e-02,    7.696569e-01,   -5.429421e-01,    4.080686e-01,   -1.542899e+00,    7.675780e-01,   -5.821200e-04,    6.071700e-04,    8.957300e-04,   -5.647100e-04,   -9.744600e-04,    1.275000e-03,   -4.444000e-04,    3.587100e-04,    1.303500e-04,    1.303500e-04,    6.517700e-05,    6.517700e-05,    6.517700e-05,    6.517700e-05,    1.303500e-04,    1.303500e-04,
        12,    7.300000e-04,    2.696430e-04,   -7.192512e-04,    2.156125e-03,   -1.626698e-03,   -1.850646e-03,    2.655690e-03,   -9.088693e-04,    1.043228e-03,   -1.731536e-01,   -3.266905e-01,    5.695509e-01,   -8.458487e-01,   -4.963416e-01,    5.904653e-01,   -6.706890e-01,    6.478665e-01,    2.160900e-04,   -8.202900e-04,    2.244200e-03,   -1.757500e-03,   -1.927400e-03,    2.747000e-03,   -1.116300e-03,    1.243600e-03,    3.092800e-04,    3.092800e-04,    1.546400e-04,    1.546400e-04,    1.546400e-04,    1.546400e-04,    3.092800e-04,    3.092800e-04,
        13,    7.300000e-04,   -1.438624e-04,    8.427795e-05,    4.707118e-04,   -3.129170e-04,   -2.172661e-04,    2.538220e-04,    3.523342e-04,   -1.274347e-04,    3.147227e-01,   -1.855424e-01,   -5.782494e-01,   -8.513442e-01,    3.551817e-01,   -1.345169e-01,   -2.873196e-01,   -6.301526e-01,   -1.303300e-04,    7.630000e-05,    4.582800e-04,   -3.312200e-04,   -2.096300e-04,    2.509300e-04,    3.399800e-04,   -1.545300e-04,    4.299800e-05,    4.299800e-05,    2.149900e-05,    2.149900e-05,    2.149900e-05,    2.149900e-05,    4.299800e-05,    4.299800e-05,
        14,    7.300000e-04,    2.514036e-05,   -8.126070e-05,    3.666970e-04,   -2.363992e-04,   -1.485301e-04,    2.400293e-04,   -1.867893e-04,    1.368735e-04,   -5.728127e-01,    5.560415e-01,   -8.757159e-01,   -1.605371e+00,   -9.410877e-01,    4.089686e-01,   -2.241080e-01,    1.398041e+00,    4.409700e-06,   -6.113700e-05,    3.508500e-04,   -2.654500e-04,   -1.655600e-04,    2.474300e-04,   -1.949000e-04,    1.874700e-04,    3.619100e-05,    3.619100e-05,    1.809600e-05,    1.809600e-05,    1.809600e-05,    1.809600e-05,    3.619100e-05,    3.619100e-05,
        15,    7.300000e-04,   -5.333016e-04,    3.177246e-04,    1.905748e-03,   -1.136784e-03,   -1.877129e-04,    2.480637e-04,    2.199148e-04,   -5.936710e-05,    1.289526e+00,   -2.358399e-01,   -9.048338e-01,   -1.788233e+00,   -1.377939e-01,   -3.654534e-01,   -1.398729e-01,   -1.943259e-01,   -4.274200e-04,    2.983600e-04,    1.868600e-03,   -1.210200e-03,   -1.933700e-04,    2.330600e-04,    2.084300e-04,   -7.532300e-05,    8.210900e-05,    8.210900e-05,    4.105500e-05,    4.105500e-05,    4.105500e-05,    4.105500e-05,    8.210900e-05,    8.210900e-05,
        16,    7.300000e-04,   -1.083454e-04,    2.326525e-05,    4.362172e-04,   -3.323981e-04,   -3.111126e-04,    4.199558e-04,    5.101595e-04,   -6.857660e-05,    3.443821e-01,   -6.909421e-01,    5.289573e-01,   -1.674588e+00,    1.057436e+00,   -1.717150e-01,   -7.359523e-02,    4.346784e-01,   -8.963000e-05,   -1.428400e-05,    4.505900e-04,   -3.779000e-04,   -2.823800e-04,    4.152900e-04,    5.061600e-04,   -4.495400e-05,    5.434500e-05,    5.434500e-05,    2.717200e-05,    2.717200e-05,    2.717200e-05,    2.717200e-05,    5.434500e-05,    5.434500e-05,
        17,    7.300000e-04,    7.872489e-05,   -4.552832e-04,    1.597814e-03,   -1.157716e-03,   -2.254039e-04,    4.183697e-04,   -3.272349e-04,    2.705575e-04,    5.431687e-01,   -9.965691e-01,    6.794876e-01,   -8.919897e-01,   -2.796487e-01,    2.033343e-01,    1.472330e-01,    6.290671e-01,    1.329000e-04,   -5.546800e-04,    1.631700e-03,   -1.202200e-03,   -2.393500e-04,    4.285100e-04,   -3.125500e-04,    3.333000e-04,    9.973900e-05,    9.973900e-05,    4.987000e-05,    4.987000e-05,    4.987000e-05,    4.987000e-05,    9.973900e-05,    9.973900e-05,
        18,    7.300000e-04,    3.729741e-04,   -4.930683e-04,   -1.986562e-04,   -9.925615e-05,   -4.124742e-04,    5.150972e-04,    5.182352e-04,   -1.306731e-04,    4.322721e+00,   -1.844414e+00,   -4.326785e-01,   -1.677337e+00,   -1.587002e-01,   -1.245520e+00,   -9.745088e-01,    9.965207e-02,    4.662800e-04,   -5.328800e-04,   -2.072600e-04,   -1.326100e-04,   -4.156300e-04,    4.903300e-04,    4.794800e-04,   -1.267100e-04,    2.158500e-05,    2.158500e-05,    1.988500e-05,    1.988500e-05,    1.988500e-05,    1.988500e-05,    3.976900e-05,    3.976900e-05,
        19,    7.300000e-04,   -4.664518e-04,    2.955297e-04,    1.843297e-03,   -9.650566e-04,   -2.645046e-04,    2.705636e-04,    7.296249e-04,   -3.058632e-04,    8.837569e-01,   -7.670326e-01,    6.874694e-01,   -5.151833e-01,   -1.252474e-01,   -2.604422e-01,   -6.324192e-01,    2.278222e-01,   -3.877700e-04,    2.272400e-04,    1.873900e-03,   -9.879900e-04,   -2.700800e-04,    2.589700e-04,    6.733200e-04,   -2.855800e-04,    8.903100e-05,    8.903100e-05,    4.451500e-05,    4.451500e-05,    4.451500e-05,    4.451500e-05,    8.903100e-05,    8.903100e-05,
        20,    7.300000e-04,   -1.945434e-04,    8.372151e-05,    5.657503e-04,   -3.103472e-04,   -6.802114e-04,    8.397380e-04,    4.271432e-04,    7.475191e-05,    2.957934e-01,   -1.321280e-01,    5.664607e-01,    9.933191e-01,    1.252343e+00,   -1.295346e-01,   -1.967204e-01,    4.499859e-01,   -1.702100e-04,    7.285200e-05,    5.890500e-04,   -2.694900e-04,   -6.287000e-04,    8.344100e-04,    4.109600e-04,    1.117700e-04,    8.226500e-05,    8.226500e-05,    4.113200e-05,    4.113200e-05,    4.113200e-05,    4.113200e-05,    8.226500e-05,    8.226500e-05,
        21,    7.300000e-04,    1.882967e-04,   -3.768054e-04,    5.554307e-04,   -5.556807e-04,   -3.765927e-04,    5.581584e-04,   -2.289820e-04,    4.102005e-04,    6.537666e-01,   -8.449213e-01,    5.525768e-01,    6.853785e-02,    1.579203e-01,   -6.352190e-01,   -1.437797e+00,    9.548440e-01,    2.354300e-04,   -4.377200e-04,    5.753500e-04,   -5.532100e-04,   -3.709000e-04,    5.352600e-04,   -3.326400e-04,    4.790400e-04,    7.209500e-05,    7.209500e-05,    3.604800e-05,    3.604800e-05,    3.604800e-05,    3.604800e-05,    7.209500e-05,    7.209500e-05,
        22,    7.300000e-04,    3.164361e-05,   -6.074691e-05,    8.204714e-05,   -1.117502e-04,   -1.127415e-05,    3.304853e-05,   -5.183349e-06,    7.607475e-06,    3.653788e+00,   -2.658783e+00,    1.659700e+00,   -1.710294e+00,    3.225275e+00,   -2.688299e+00,    1.257045e+00,    1.881840e+00,    4.371500e-05,   -6.953100e-05,    8.922800e-05,   -1.191500e-04,   -1.454800e-06,    2.486400e-05,    2.470800e-06,    1.906600e-05,    3.303800e-06,    3.303800e-06,    4.326600e-06,    4.326600e-06,    3.044500e-06,    3.044500e-06,    6.089000e-06,    6.089000e-06,
        23,    7.300000e-04,    3.103966e-04,   -3.266489e-04,    6.859465e-04,   -4.304670e-04,   -2.483360e-04,    2.807315e-04,   -5.001830e-04,    3.070370e-04,    1.253782e+00,   -5.212024e-02,    3.082985e+00,   -4.568914e-01,   -1.886948e+00,   -1.217255e-02,   -1.036259e+00,    4.240749e-01,    3.869200e-04,   -3.298300e-04,    7.800300e-04,   -4.444100e-04,   -3.059200e-04,    2.803600e-04,   -5.634300e-04,    3.329200e-04,    6.103400e-05,    6.103400e-05,    3.051700e-05,    3.051700e-05,    3.051700e-05,    3.051700e-05,    6.103400e-05,    6.103400e-05,
        24,    7.300000e-04,   -1.075388e-04,    1.194328e-04,    3.197301e-04,   -1.361657e-04,   -5.157402e-04,    7.274762e-04,    1.288781e-03,   -3.697745e-04,    3.616364e-01,    2.128905e-03,   -4.492169e-01,    7.225089e-01,   -2.522055e+00,   -4.977377e-01,    8.029055e-01,   -1.951474e+00,   -8.762200e-05,    1.195500e-04,    3.073600e-04,   -1.162700e-04,   -5.851900e-04,    7.137700e-04,    1.333000e-03,   -4.772500e-04,    5.507400e-05,    5.507400e-05,    2.753700e-05,    2.753700e-05,    2.753700e-05,    2.753700e-05,    5.507400e-05,    5.507400e-05,
        25,    7.300000e-04,   -5.846507e-04,    3.955549e-04,    1.281065e-03,   -6.526748e-04,   -6.994882e-04,    1.207821e-03,   -1.767336e-04,    6.188348e-04,   -1.085674e+00,    2.907480e-01,    1.968511e+00,    1.759671e+00,    3.609410e-01,   -7.221195e-02,   -5.006317e-01,    4.576805e-01,   -7.416500e-04,    4.376000e-04,    1.423400e-03,   -5.254400e-04,   -6.733900e-04,    1.202600e-03,   -2.491300e-04,    6.850200e-04,    1.446100e-04,    1.446100e-04,    7.230600e-05,    7.230600e-05,    7.230600e-05,    7.230600e-05,    1.446100e-04,    1.446100e-04,
        26,    7.300000e-04,   -3.689268e-04,    2.805785e-04,    7.208743e-04,   -2.748747e-04,   -4.668915e-04,    4.572221e-04,    6.876106e-04,   -1.426733e-04,    7.507326e-01,   -5.400171e-01,    6.262696e-01,    9.594253e-01,   -1.293447e-01,    2.884245e-01,    7.315305e-02,    5.927411e-01,   -3.148500e-04,    2.416800e-04,    7.434300e-04,   -2.403200e-04,   -4.715500e-04,    4.676100e-04,    6.928800e-04,   -9.997700e-05,    7.203200e-05,    7.203200e-05,    3.601600e-05,    3.601600e-05,    3.601600e-05,    3.601600e-05,    7.203200e-05,    7.203200e-05,
        27,    7.300000e-04,    1.528764e-06,   -1.280887e-04,    2.800240e-04,   -2.357508e-04,   -2.882869e-04,    8.055671e-04,   -2.813717e-04,    4.891178e-04,    1.995365e+00,   -8.556858e-01,   -6.946584e-01,   -1.940732e-01,   -1.526658e-02,   -2.409480e+00,   -2.387593e+00,   -1.109095e+00,    1.069100e-04,   -1.732800e-04,    2.517500e-04,   -2.436500e-04,   -2.886900e-04,    7.419400e-04,   -3.682300e-04,    4.487700e-04,    5.281300e-05,    5.281300e-05,    4.070200e-05,    4.070200e-05,    2.640700e-05,    2.640700e-05,    3.637900e-05,    3.637900e-05,
        28,    7.300000e-04,    1.785293e-04,   -2.199296e-04,    2.582171e-04,   -2.983492e-04,    5.742180e-05,   -4.519094e-05,    1.224161e-04,   -1.159107e-04,    2.674823e+00,    2.773404e-01,    2.610805e+00,   -2.055901e+00,    4.014019e+00,   -1.152243e+00,    1.689827e-01,   -9.946528e-01,    2.389000e-04,   -2.136700e-04,    2.876800e-04,   -3.215500e-04,    1.027200e-04,   -5.819400e-05,    1.262300e-04,   -1.383600e-04,    2.257000e-05,    2.257000e-05,    1.128500e-05,    1.128500e-05,    1.128500e-05,    1.128500e-05,    2.257000e-05,    2.257000e-05,
        29,    7.300000e-04,    8.248803e-04,   -1.215304e-03,    3.622542e-04,   -9.546331e-04,   -4.816179e-04,    7.207767e-04,   -5.604395e-05,    3.861456e-04,    7.279947e-01,    1.797150e-01,   -1.161752e+00,   -2.625968e-01,   -6.669688e-01,   -6.082462e-01,   -9.747927e-01,    6.161768e-01,    8.929500e-04,   -1.198500e-03,    3.079400e-04,   -9.669100e-04,   -5.128000e-04,    6.923400e-04,   -1.471900e-04,    4.437600e-04,    9.350300e-05,    9.350300e-05,    4.675200e-05,    4.675200e-05,    4.675200e-05,    4.675200e-05,    9.350300e-05,    9.350300e-05,
        30,    7.300000e-04,    6.245359e-04,   -1.501464e-03,    1.973994e-03,   -1.993266e-03,   -1.953550e-03,    3.750597e-03,   -2.802867e-03,    3.572805e-03,    4.467821e-01,    1.000492e+00,   -5.335221e-01,    7.131641e-01,   -1.836140e-01,    9.839695e-01,   -1.654905e+00,   -5.973963e-01,    7.102600e-04,   -1.309500e-03,    1.882900e-03,   -1.871500e-03,   -1.984900e-03,    3.918600e-03,   -3.368000e-03,    3.368800e-03,    1.918700e-04,    1.918700e-04,    1.707400e-04,    1.707400e-04,    1.707400e-04,    1.707400e-04,    3.414900e-04,    3.414900e-04,
        31,    7.300000e-04,    8.787736e-05,   -1.109876e-04,    1.364045e-04,   -1.256552e-04,   -4.529490e-04,    5.531888e-04,   -3.012544e-04,    3.390939e-04,    1.370141e+00,   -7.018937e-01,   -1.903039e+00,   -9.589708e-02,   -2.908020e+00,    4.258165e-01,   -1.539563e+00,    2.254777e+00,    1.360200e-04,   -1.356500e-04,    1.029700e-04,   -1.273400e-04,   -5.040400e-04,    5.606700e-04,   -3.553500e-04,    4.183200e-04,    3.513700e-05,    3.513700e-05,    1.756900e-05,    1.756900e-05,    1.756900e-05,    1.756900e-05,    3.513700e-05,    3.513700e-05,
        32,    7.300000e-04,    3.178246e-04,   -4.005910e-04,    6.027126e-04,   -5.087231e-04,   -8.401650e-04,    1.045876e-03,   -4.810544e-04,    5.879448e-04,    1.478864e+00,   -1.696946e+00,   -3.860172e+00,   -1.140839e+00,   -8.524947e-01,   -3.702313e-01,    2.179435e-01,    4.839910e-01,    4.173300e-04,   -5.147700e-04,    4.141200e-04,   -5.644600e-04,   -9.105700e-04,    1.015300e-03,   -4.677500e-04,    6.174900e-04,    6.728500e-05,    6.728500e-05,    4.885600e-05,    4.885600e-05,    8.258700e-05,    8.258700e-05,    6.104500e-05,    6.104500e-05,
        33,    7.300000e-04,   -7.449387e-05,   -5.664458e-05,    5.359244e-04,   -3.749774e-04,   -6.444165e-04,    9.193165e-04,    4.354236e-04,    1.710109e-04,    3.474978e-01,   -1.585125e-01,    8.892642e-01,   -9.148870e-01,   -1.684460e+00,   -5.788044e-01,   -1.761730e+00,   -1.510435e-01,   -4.311100e-05,   -7.096000e-05,    5.760800e-04,   -4.162900e-04,   -7.204800e-04,    8.931800e-04,    2.763200e-04,    1.573700e-04,    9.031100e-05,    9.031100e-05,    4.515600e-05,    4.515600e-05,    4.515600e-05,    4.515600e-05,    9.031100e-05,    9.031100e-05,
        34,    7.300000e-04,   -6.402532e-05,    5.317800e-05,    1.766379e-04,   -1.164244e-04,   -1.160831e-04,    2.792427e-04,   -2.264715e-04,    2.185094e-04,   -7.856178e-01,    2.721658e+00,   -1.165512e+00,    5.476673e-01,   -9.492473e-01,   -1.479635e+00,    1.361969e-01,    1.322778e+00,   -8.931200e-05,    1.407800e-04,    1.462600e-04,   -1.021500e-04,   -1.403800e-04,    2.413700e-04,   -2.237100e-04,    2.453300e-04,    3.218700e-05,    3.218700e-05,    2.606400e-05,    2.606400e-05,    2.559600e-05,    2.559600e-05,    2.027600e-05,    2.027600e-05,
        35,    7.300000e-04,    6.045143e-04,   -7.327130e-04,    1.065583e-03,   -8.730496e-04,   -1.173527e-03,    1.380429e-03,   -7.758298e-04,    8.065153e-04,    6.180533e-01,   -4.822208e-01,   -7.898238e-01,   -1.793812e+00,   -6.476170e-01,    3.181091e-01,   -5.067991e-01,    1.080137e+00,    7.054300e-04,   -8.114500e-04,    1.001100e-03,   -1.019500e-03,   -1.226400e-03,    1.406400e-03,   -8.585800e-04,    9.828800e-04,    1.632800e-04,    1.632800e-04,    8.164200e-05,    8.164200e-05,    8.164200e-05,    8.164200e-05,    1.632800e-04,    1.632800e-04,
        36,    7.300000e-04,   -7.314027e-05,    3.193287e-05,    7.850793e-04,   -4.597609e-04,   -1.228383e-04,    2.067723e-04,   -2.395940e-04,    1.489887e-04,   -5.544741e-01,    8.108681e-01,    5.157643e-01,   -2.034678e-02,   -1.929102e-01,    8.666698e-01,   -1.109490e+00,    9.035018e-01,   -1.003400e-04,    7.171000e-05,    7.977300e-04,   -4.602600e-04,   -1.275700e-04,    2.280300e-04,   -2.940200e-04,    1.933100e-04,    4.905500e-05,    4.905500e-05,    2.452800e-05,    2.452800e-05,    2.452800e-05,    2.452800e-05,    4.905500e-05,    4.905500e-05,
        37,    7.300000e-04,   -5.298266e-05,    3.892672e-06,    2.365314e-04,   -2.650507e-04,   -2.368942e-04,    3.678917e-04,    2.462207e-04,   -1.678520e-05,   -3.338646e-01,   -8.832433e-01,    5.432047e-01,   -4.385305e-01,    7.760462e-02,   -7.826219e-01,   -1.168677e-01,   -7.294958e-01,   -6.618300e-05,   -3.102900e-05,    2.472700e-04,   -2.737200e-04,   -2.353600e-04,    3.524200e-04,    2.416000e-04,   -4.562800e-05,    3.953800e-05,    3.953800e-05,    1.976900e-05,    1.976900e-05,    1.976900e-05,    1.976900e-05,    3.953800e-05,    3.953800e-05,
        38,    7.300000e-04,    2.222642e-06,   -4.425956e-05,    5.412950e-05,   -1.281365e-04,   -1.149416e-04,    2.389113e-04,    8.604406e-05,    1.502012e-05,    5.972904e-01,   -7.137508e-01,    1.232646e+00,    2.150884e+00,   -1.175578e+00,   -2.295732e+00,    4.082080e-01,   -1.110914e+00,    1.290100e-05,   -5.702000e-05,    6.514800e-05,   -1.089100e-04,   -1.254500e-04,    2.183900e-04,    9.334200e-05,   -4.840800e-06,    1.787800e-05,    1.787800e-05,    8.938900e-06,    8.938900e-06,    8.938900e-06,    8.938900e-06,    1.787800e-05,    1.787800e-05,
        39,    7.300000e-04,   -1.182345e-05,   -6.332262e-05,    6.360447e-04,   -3.868057e-04,   -1.384157e-04,    2.652760e-04,   -2.714036e-04,    1.957775e-04,   -6.807028e-01,   -1.546403e-01,    5.099185e-02,   -4.290953e-01,    2.884784e-01,   -3.973326e-01,   -1.969499e-01,    9.509909e-01,   -4.347000e-05,   -7.051200e-05,    6.372300e-04,   -3.967800e-04,   -1.317100e-04,    2.560400e-04,   -2.805600e-04,    2.399900e-04,    4.649100e-05,    4.649100e-05,    2.324500e-05,    2.324500e-05,    2.324500e-05,    2.324500e-05,    4.649100e-05,    4.649100e-05,
        40,    7.300000e-04,   -1.028530e-04,    1.089873e-04,    2.512742e-04,   -1.191096e-04,   -3.284977e-04,    4.877736e-04,    5.569391e-04,   -3.579605e-05,    4.842556e-01,   -3.233784e-01,    1.938689e-01,   -1.352726e-02,    1.405949e+00,   -3.108061e-01,    5.012116e-01,    4.224598e-01,   -8.349000e-05,    9.605700e-05,    2.551500e-04,   -1.193800e-04,   -3.003900e-04,    4.815600e-04,    5.769800e-04,   -1.890400e-05,    3.998500e-05,    3.998500e-05,    1.999200e-05,    1.999200e-05,    1.999200e-05,    1.999200e-05,    3.998500e-05,    3.998500e-05,
        41,    7.300000e-04,   -7.671373e-05,    9.089484e-05,    4.510213e-04,   -3.197245e-04,   -4.902648e-04,    6.332577e-04,   -1.598115e-04,    1.746299e-04,    4.109846e-01,   -1.231225e-01,   -7.600410e-01,   -1.491735e+00,   -5.472031e-01,   -1.370657e-01,    1.028708e+00,    1.433544e+00,   -4.896200e-05,    8.258100e-05,    4.253600e-04,   -3.700900e-04,   -5.087400e-04,    6.286300e-04,   -9.034800e-05,    2.714300e-04,    6.752500e-05,    6.752500e-05,    3.376300e-05,    3.376300e-05,    3.376300e-05,    3.376300e-05,    6.752500e-05,    6.752500e-05,
