MT,
     StaID,        Freq[Hz],     Re(Zxx)_Cal,     Im(Zxx)_Cal,     Re(Zxy)_Cal,     Im(Zxy)_Cal,     Re(Zyx)_Cal,     Im(Zyx)_Cal,     Re(Zyy)_Cal,     Im(Zyy)_Cal,     Re(Zxx)_Res,     Im(Zxx)_Res,     Re(Zxy)_Res,     Im(Zxy)_Res,     Re(Zyx)_Res,     Im(Zyx)_Res,     Re(Zyy)_Res,     Im(Zyy)_Res,     Re(Zxx)_Obs,     Im(Zxx)_Obs,     Re(Zxy)_Obs,     Im(Zxy)_Obs,     Re(Zyx)_Obs,     Im(Zyx)_Obs,     Re(Zyy)_Obs,     Im(Zyy)_Obs,      Re(Zxx)_SD,      Im(Zxx)_SD,      Re(Zxy)_SD,      Im(Zxy)_SD,      Re(Zyx)_SD,      Im(Zyx)_SD,      Re(Zyy)_SD,      Im(Zyy)_SD,
        12,    1.172000e-02,    2.433218e-03,   -1.837487e-03,    5.347109e-03,   -3.438399e-03,   -9.502831e-03,    9.621002e-03,   -2.583740e-03,    2.041552e-04,    7.389129e-03,   -3.313322e-01,    3.357697e-01,    4.179366e-01,    8.078326e-01,   -2.307641e-01,   -6.167040e-03,    1.614474e+00,    2.440000e-03,   -2.141600e-03,    5.501200e-03,   -3.246600e-03,   -9.132100e-03,    9.515100e-03,   -2.589400e-03,    1.686000e-03,    9.178500e-04,    9.178500e-04,    4.589200e-04,    4.589200e-04,    4.589200e-04,    4.589200e-04,    9.178500e-04,    9.178500e-04,
        13,    1.172000e-02,   -3.904112e-04,    2.421195e-04,    1.241574e-03,   -1.090476e-03,   -9.807529e-04,    1.117878e-03,    5.831530e-04,   -2.146749e-04,   -5.875774e-01,   -3.994798e-01,    7.620360e-01,    1.290436e+00,   -9.136143e-01,   -1.300684e+00,    7.015649e-01,   -7.031047e-01,   -4.812800e-04,    1.803400e-04,    1.300500e-03,   -9.906900e-04,   -1.051400e-03,    1.017300e-03,    6.916500e-04,   -3.234100e-04,    1.546500e-04,    1.546500e-04,    7.732700e-05,    7.732700e-05,    7.732700e-05,    7.732700e-05,    1.546500e-04,    1.546500e-04,
        14,    1.172000e-02,    2.379555e-04,   -5.491478e-05,    8.040157e-04,   -5.187982e-04,   -8.619891e-04,    8.607885e-04,   -4.098009e-04,    5.203546e-05,   -6.079663e-01,    7.360716e-01,    7.725967e-01,   -7.240940e-01,    5.278179e-01,   -1.154216e+00,   -1.026254e+00,    6.320931e-01,    1.722100e-04,    2.468400e-05,    8.457900e-04,   -5.579500e-04,   -8.334500e-04,    7.983800e-04,   -5.207800e-04,    1.203900e-04,    1.081400e-04,    1.081400e-04,    5.407000e-05,    5.407000e-05,    5.407000e-05,    5.407000e-05,    1.081400e-04,    1.081400e-04,
        15,    1.172000e-02,   -1.553933e-03,    1.107392e-03,    4.349324e-03,   -3.083167e-03,   -8.763217e-04,    1.221395e-03,    3.242126e-04,   -7.100025e-05,   -1.194409e-01,    1.389012e+00,    5.319252e-01,   -6.135269e-01,    1.295328e-01,   -1.323213e+00,    2.670112e-01,   -5.142247e-01,   -1.586300e-03,    1.483800e-03,    4.421400e-03,   -3.166300e-03,   -8.587700e-04,    1.042100e-03,    3.965700e-04,   -2.103500e-04,    2.709900e-04,    2.709900e-04,    1.355000e-04,    1.355000e-04,    1.355000e-04,    1.355000e-04,    2.709900e-04,    2.709900e-04,
        16,    1.172000e-02,   -1.091505e-04,   -8.449621e-05,    1.300210e-03,   -1.770989e-03,   -1.596986e-03,    1.934523e-03,    2.904677e-04,    1.188086e-04,    3.252167e-01,    8.734106e-01,    2.402507e-01,    1.109276e+00,    6.120319e-01,    3.559446e-01,   -4.321316e-01,    3.627874e-01,   -3.445800e-05,    1.161000e-04,    1.327800e-03,   -1.643600e-03,   -1.526700e-03,    1.975400e-03,    1.912200e-04,    2.021300e-04,    2.296700e-04,    2.296700e-04,    1.148400e-04,    1.148400e-04,    1.148400e-04,    1.148400e-04,    2.296700e-04,    2.296700e-04,
        17,    1.172000e-02,    1.605292e-03,   -9.913271e-04,    3.924487e-03,   -2.610158e-03,   -1.426925e-03,    1.630143e-03,   -8.529554e-04,   -2.848705e-05,    4.165074e-01,   -5.954778e-01,   -3.459726e-01,   -1.483923e+00,   -2.439297e-01,   -1.244935e+00,   -5.813672e-01,    1.948655e+00,    1.736000e-03,   -1.178200e-03,    3.870200e-03,   -2.843000e-03,   -1.465200e-03,    1.434800e-03,   -1.035400e-03,    5.830400e-04,    3.138200e-04,    3.138200e-04,    1.569100e-04,    1.569100e-04,    1.569100e-04,    1.569100e-04,    3.138200e-04,    3.138200e-04,
        18,    1.172000e-02,    1.655936e-03,   -1.729989e-03,   -1.428930e-05,   -5.849966e-04,   -1.698053e-03,    2.199145e-03,    7.655868e-04,   -3.502407e-04,    9.513602e-01,    2.800876e+00,    9.219251e-01,    7.946016e-01,    9.677787e-01,    2.458496e+00,   -1.844225e-01,   -1.533354e+00,    1.774000e-03,   -1.382400e-03,    4.291800e-05,   -5.356900e-04,   -1.638000e-03,    2.351700e-03,    7.427000e-04,   -5.405300e-04,    1.241000e-04,    1.241000e-04,    6.205200e-05,    6.205200e-05,    6.205200e-05,    6.205200e-05,    1.241000e-04,    1.241000e-04,
        19,    1.172000e-02,   -1.396594e-03,    1.085334e-03,    3.938465e-03,   -3.069746e-03,   -1.010217e-03,    1.427561e-03,    1.334524e-03,   -7.294516e-04,    3.796386e-01,    2.375342e+00,    5.931702e-02,    4.529310e-01,   -1.066283e-01,   -1.491323e+00,   -2.434678e-01,   -1.484303e+00,   -1.289900e-03,    1.752900e-03,    3.946800e-03,   -3.006100e-03,   -1.025200e-03,    1.218000e-03,    1.266100e-03,   -1.146600e-03,    2.810400e-04,    2.810400e-04,    1.405200e-04,    1.405200e-04,    1.405200e-04,    1.405200e-04,    2.810400e-04,    2.810400e-04,
        20,    1.172000e-02,   -2.422362e-04,    1.631177e-05,    1.216327e-03,   -8.775712e-04,   -2.914058e-03,    2.408979e-03,    9.936373e-05,   -1.758671e-04,   -3.123428e-01,    7.357128e-01,   -7.736713e-01,    6.103404e-01,   -2.408118e-01,    3.621597e-01,   -9.217176e-01,    6.282077e-01,   -3.142000e-04,    1.858200e-04,    1.127200e-03,   -8.072600e-04,   -2.941800e-03,    2.450700e-03,   -1.130000e-04,   -3.112800e-05,    2.304000e-04,    2.304000e-04,    1.152000e-04,    1.152000e-04,    1.152000e-04,    1.152000e-04,    2.304000e-04,    2.304000e-04,
        21,    1.172000e-02,    1.272424e-03,   -9.729190e-04,    1.891021e-03,   -1.718549e-03,   -1.812212e-03,    1.652335e-03,   -1.350977e-03,    9.044961e-04,    3.341692e-01,   -6.185251e-01,   -1.039298e+00,   -6.727090e-02,    4.350626e-01,   -4.352532e-01,   -4.416579e-01,    2.476640e-01,    1.353400e-03,   -1.122800e-03,    1.765100e-03,   -1.726700e-03,   -1.759500e-03,    1.599600e-03,   -1.458000e-03,    9.645100e-04,    2.423200e-04,    2.423200e-04,    1.211600e-04,    1.211600e-04,    1.211600e-04,    1.211600e-04,    2.423200e-04,    2.423200e-04,
        22,    1.172000e-02,    1.951054e-04,   -1.411694e-04,    3.160121e-04,   -6.576547e-04,   -8.249828e-05,    2.964235e-04,   -7.667381e-06,   -1.310692e-05,    7.029985e-01,   -2.653805e-01,   -2.018252e+00,   -3.178031e-01,   -7.883026e-01,   -1.082706e+00,   -1.605229e+00,    2.223346e+00,    2.271600e-04,   -1.532700e-04,    2.700000e-04,   -6.649000e-04,   -1.004700e-04,    2.717400e-04,   -8.086100e-05,    8.827100e-05,    4.559700e-05,    4.559700e-05,    2.279800e-05,    2.279800e-05,    2.279800e-05,    2.279800e-05,    4.559700e-05,    4.559700e-05,
        23,    1.172000e-02,    7.502410e-04,    3.426468e-05,    1.345523e-03,   -3.170882e-04,   -6.299790e-04,    3.498970e-04,   -9.773491e-04,   -2.611107e-05,    1.362406e+00,   -4.895448e-01,    1.337738e-01,    1.597737e+00,   -1.280370e+00,   -1.452229e+00,   -5.008975e-01,    4.364199e-01,    8.882800e-04,   -1.533600e-05,    1.352300e-03,   -2.361500e-04,   -6.948400e-04,    2.763300e-04,   -1.028100e-03,    1.810700e-05,    1.013200e-04,    1.013200e-04,    5.065800e-05,    5.065800e-05,    5.065800e-05,    5.065800e-05,    1.013200e-04,    1.013200e-04,
        24,    1.172000e-02,   -4.213380e-04,    4.872419e-04,    4.573657e-04,   -7.743682e-04,   -2.391925e-03,    4.001272e-03,    1.717304e-03,   -1.058259e-03,    3.034032e-01,    1.760850e+00,   -1.651191e-01,    3.349037e+00,    2.350988e+00,    9.782476e-01,   -2.326563e+00,   -2.114261e-01,   -3.684700e-04,    7.940700e-04,    4.429800e-04,   -4.825900e-04,   -2.187100e-03,    4.086500e-03,    1.311900e-03,   -1.095100e-03,    1.742500e-04,    1.742500e-04,    8.712300e-05,    8.712300e-05,    8.712300e-05,    8.712300e-05,    1.742500e-04,    1.742500e-04,
        25,    1.172000e-02,   -1.411294e-03,    3.916560e-04,    2.655721e-03,   -2.388005e-03,   -4.396372e-03,    4.340644e-03,   -2.053860e-03,    1.272166e-03,   -1.559647e+00,    1.046486e+00,   -9.133373e-01,    3.479278e+00,    4.534640e-01,    8.352622e-01,   -2.597223e-01,    8.164529e-01,   -2.081100e-03,    8.410800e-04,    2.459600e-03,   -1.640900e-03,   -4.299000e-03,    4.520000e-03,   -2.165400e-03,    1.622800e-03,    4.294600e-04,    4.294600e-04,    2.147300e-04,    2.147300e-04,    2.147300e-04,    2.147300e-04,    4.294600e-04,    4.294600e-04,
        26,    1.172000e-02,   -1.080867e-03,    4.094451e-04,    1.130286e-03,   -1.216635e-03,   -1.677362e-03,    1.253828e-03,    7.683868e-04,   -4.768702e-04,    1.197860e+00,   -6.239131e-02,   -6.064931e-01,   -1.289561e+00,    7.624030e-02,   -2.781453e+00,   -3.572973e-01,   -2.592038e+00,   -8.620900e-04,    3.980500e-04,    1.074900e-03,   -1.334400e-03,   -1.670400e-03,    9.998200e-04,    7.031300e-04,   -9.502800e-04,    1.826400e-04,    1.826400e-04,    9.132200e-05,    9.132200e-05,    9.132200e-05,    9.132200e-05,    1.826400e-04,    1.826400e-04,
        27,    1.172000e-02,    6.184870e-04,   -8.286517e-04,    8.236795e-04,   -1.175629e-03,   -3.555032e-03,    5.049797e-03,   -1.757921e-03,    2.345316e-03,    1.183116e+00,    8.244236e-01,   -7.510474e-01,   -9.611294e-01,   -3.195383e+00,    2.240566e+00,    7.315502e-01,    1.476404e+00,    9.958300e-04,   -5.657100e-04,    7.039100e-04,   -1.328900e-03,   -4.064600e-03,    5.407100e-03,   -1.524600e-03,    2.816200e-03,    3.189400e-04,    3.189400e-04,    1.594700e-04,    1.594700e-04,    1.594700e-04,    1.594700e-04,    3.189400e-04,    3.189400e-04,
        28,    1.172000e-02,    5.786394e-04,    1.996056e-04,    1.019136e-03,   -5.809433e-04,    9.716815e-05,    5.091649e-04,    4.197391e-04,   -1.390037e-04,    5.431397e-01,   -1.312065e+00,   -3.683331e+00,   -2.794128e-01,    7.839446e-01,   -1.181967e+00,   -6.276956e-01,   -1.495163e+00,    6.176200e-04,    1.054400e-04,    8.869600e-04,   -5.909700e-04,    1.253000e-04,    4.667500e-04,    3.746900e-04,   -2.463100e-04,    7.176900e-05,    7.176900e-05,    3.588500e-05,    3.588500e-05,    3.588500e-05,    3.588500e-05,    7.176900e-05,    7.176900e-05,
        29,    1.172000e-02,    3.886630e-03,   -3.567106e-03,    2.985899e-03,   -4.387912e-03,   -2.262553e-03,    2.521430e-03,   -1.238453e-03,    1.158767e-03,   -6.897098e-01,   -2.538065e+00,    3.032205e-01,   -6.858200e-01,    4.584829e-02,   -4.382741e-01,   -7.670800e-01,    7.576332e-02,    3.593200e-03,   -4.646900e-03,    3.050400e-03,   -4.533800e-03,   -2.252800e-03,    2.428200e-03,   -1.564800e-03,    1.191000e-03,    4.254400e-04,    4.254400e-04,    2.127200e-04,    2.127200e-04,    2.127200e-04,    2.127200e-04,    4.254400e-04,    4.254400e-04,
        30,    1.172000e-02,    6.188272e-03,   -5.311531e-03,    7.255624e-03,   -4.556743e-03,   -1.473055e-02,    1.360410e-02,   -1.317221e-02,    6.680766e-03,    1.463158e+00,   -1.383907e+00,   -5.554574e-01,   -1.532895e+00,    1.545301e-01,   -1.069910e+00,    1.402426e+00,    1.406174e+00,    8.111300e-03,   -7.130400e-03,    6.890600e-03,   -5.564100e-03,   -1.462900e-02,    1.290100e-02,   -1.132900e-02,    8.528900e-03,    1.314300e-03,    1.314300e-03,    6.571600e-04,    6.571600e-04,    6.571600e-04,    6.571600e-04,    1.314300e-03,    1.314300e-03,
        31,    1.172000e-02,    4.114396e-04,   -1.401401e-04,    3.344362e-04,   -4.053149e-04,   -1.819537e-03,    1.186338e-03,   -1.075535e-03,    2.568808e-04,   -1.369574e-01,   -9.494930e-01,   -7.488543e-01,    1.657601e+00,    1.599168e+00,    1.757679e+00,    1.780082e-02,    1.526055e+00,    3.980900e-04,   -2.326900e-04,    2.979400e-04,   -3.245300e-04,   -1.741600e-03,    1.272000e-03,   -1.073800e-03,    4.056300e-04,    9.747300e-05,    9.747300e-05,    4.873600e-05,    4.873600e-05,    4.873600e-05,    4.873600e-05,    9.747300e-05,    9.747300e-05,
        32,    1.172000e-02,    1.280956e-03,   -5.096237e-04,    1.701219e-03,   -1.160700e-03,   -3.619528e-03,    2.288994e-03,   -1.831984e-03,    3.242622e-04,    1.068894e+00,    9.663872e-01,   -1.214447e-01,   -1.142786e+00,   -2.907283e-01,    6.744890e-01,   -7.791910e-01,   -1.100382e+00,    1.608700e-03,   -2.133100e-04,    1.682600e-03,   -1.335900e-03,   -3.664100e-03,    2.392400e-03,   -2.070900e-03,   -1.313700e-05,    3.066200e-04,    3.066200e-04,    1.533100e-04,    1.533100e-04,    1.533100e-04,    1.533100e-04,    3.066200e-04,    3.066200e-04,
        33,    1.172000e-02,    2.550088e-04,   -3.694181e-04,    1.368518e-03,   -1.560825e-03,   -3.550162e-03,    3.799617e-03,   -4.647555e-04,    3.819941e-04,   -2.538949e-01,   -1.814467e-04,   -5.359238e-01,   -1.167045e+00,   -1.529125e+00,   -2.416303e-01,    1.677792e+00,   -3.140875e-01,    1.683900e-04,   -3.694800e-04,    1.277100e-03,   -1.759900e-03,   -3.811000e-03,    3.758400e-03,    1.076400e-04,    2.748400e-04,    3.411600e-04,    3.411600e-04,    1.705800e-04,    1.705800e-04,    1.705800e-04,    1.705800e-04,    3.411600e-04,    3.411600e-04,
        34,    1.172000e-02,   -1.499031e-04,    2.677402e-04,    3.239170e-04,   -8.149044e-04,   -9.407221e-04,    1.617500e-03,   -8.441007e-04,    4.197252e-04,   -2.311746e+00,    1.611219e-01,    1.178954e+00,   -7.747369e-01,    1.993076e+00,    1.412390e-01,    7.820102e-01,    3.688294e-01,   -4.543600e-04,    2.889600e-04,    4.015500e-04,   -8.659200e-04,   -8.094800e-04,    1.626800e-03,   -7.411100e-04,    4.683000e-04,    1.317000e-04,    1.317000e-04,    6.584900e-05,    6.584900e-05,    6.584900e-05,    6.584900e-05,    1.317000e-04,    1.317000e-04,
        35,    1.172000e-02,    2.542486e-03,   -4.468050e-04,    2.733749e-03,   -1.458879e-03,   -4.963629e-03,    2.046431e-03,   -2.223506e-03,    1.896273e-04,    2.508323e-01,    9.408943e-01,    5.789582e-01,   -1.106424e+00,   -3.784194e-01,   -8.159339e-01,   -6.546652e-01,   -1.321124e-01,    2.648500e-03,   -4.913600e-05,    2.856100e-03,   -1.692700e-03,   -5.043600e-03,    1.874000e-03,   -2.500200e-03,    1.337900e-04,    4.226500e-04,    4.226500e-04,    2.113300e-04,    2.113300e-04,    2.113300e-04,    2.113300e-04,    4.226500e-04,    4.226500e-04,
        36,    1.172000e-02,   -5.023136e-04,    1.327923e-04,    1.595446e-03,   -1.197673e-03,   -6.665437e-04,    9.107354e-04,   -4.592756e-04,    2.584742e-04,   -1.429403e+00,    1.196079e+00,    1.736943e-01,   -1.432166e-02,   -2.862718e-01,   -2.085931e+00,   -1.087967e+00,    1.560152e+00,   -7.072900e-04,    3.043100e-04,    1.607900e-03,   -1.198700e-03,   -6.870700e-04,    7.611700e-04,   -6.152900e-04,    4.822000e-04,    1.434000e-04,    1.434000e-04,    7.170200e-05,    7.170200e-05,    7.170200e-05,    7.170200e-05,    1.434000e-04,    1.434000e-04,
        37,    1.172000e-02,   -1.421163e-05,    6.989818e-05,    1.039462e-03,   -1.663524e-03,   -1.311559e-03,    1.910666e-03,    1.616713e-04,   -1.742232e-04,    9.425063e-01,    5.854676e-01,   -1.035086e+00,   -4.185440e-01,   -1.311025e-03,    5.310026e-01,   -4.967044e-01,    7.710758e-01,    1.878900e-04,    1.954400e-04,    9.284800e-04,   -1.708400e-03,   -1.311700e-03,    1.967600e-03,    5.516300e-05,   -8.881400e-06,    2.144300e-04,    2.144300e-04,    1.072200e-04,    1.072200e-04,    1.072200e-04,    1.072200e-04,    2.144300e-04,    2.144300e-04,
        38,    1.172000e-02,    1.499871e-04,   -1.589258e-04,    4.547534e-04,   -1.100155e-03,   -7.718081e-04,    1.493704e-03,    4.827021e-05,   -9.573729e-06,    5.530726e-01,   -4.615200e-01,   -1.506695e+00,   -2.036899e+00,    4.848527e-01,    7.399280e-01,   -5.450312e-01,    1.395427e+00,    2.325000e-04,   -2.277800e-04,    3.423600e-04,   -1.252100e-03,   -7.356400e-04,    1.548900e-03,   -3.304300e-05,    1.986100e-04,    1.491900e-04,    1.491900e-04,    7.459600e-05,    7.459600e-05,    7.459600e-05,    7.459600e-05,    1.491900e-04,    1.491900e-04,
        39,    1.172000e-02,    9.116563e-05,    1.799381e-05,    1.260311e-03,   -7.511249e-04,   -9.798702e-04,    9.367077e-04,   -6.115804e-04,    2.502924e-05,   -1.055832e-01,    5.880014e-03,    8.338545e-01,    4.477542e-01,   -3.974483e-02,    2.095103e-01,   -1.111573e+00,    2.998959e+00,    7.602500e-05,    1.883700e-05,    1.320100e-03,   -7.190200e-04,   -9.827200e-04,    9.517300e-04,   -7.709800e-04,    4.550800e-04,    1.434000e-04,    1.434000e-04,    7.170200e-05,    7.170200e-05,    7.170200e-05,    7.170200e-05,    1.434000e-04,    1.434000e-04,
        40,    1.172000e-02,   -4.131352e-04,    4.452462e-04,    3.839104e-04,   -7.674039e-04,   -1.856755e-03,    2.362340e-03,    6.366873e-05,    2.471941e-04,    5.721325e-01,    1.336262e+00,    1.093141e+00,    2.226072e+00,    1.064571e+00,    1.129314e+00,    4.974677e-01,    7.440498e-01,   -3.264400e-04,    6.477300e-04,    4.667300e-04,   -5.987500e-04,   -1.776100e-03,    2.447900e-03,    1.390500e-04,    3.599400e-04,    1.515300e-04,    1.515300e-04,    7.576300e-05,    7.576300e-05,    7.576300e-05,    7.576300e-05,    1.515300e-04,    1.515300e-04,
        41,    1.172000e-02,   -5.577969e-04,    5.433536e-04,    1.297248e-03,   -1.198229e-03,   -2.446672e-03,    1.604396e-03,   -2.380843e-04,   -4.969482e-04,   -3.988542e-01,    1.638269e+00,    1.477370e+00,   -1.341571e+00,   -1.241475e+00,    1.987286e-01,   -1.417045e+00,    1.270928e+00,   -6.569600e-04,    9.506600e-04,    1.480900e-03,   -1.365000e-03,   -2.601000e-03,    1.629100e-03,   -5.903900e-04,   -1.809700e-04,    2.486200e-04,    2.486200e-04,    1.243100e-04,    1.243100e-04,    1.243100e-04,    1.243100e-04,    2.486200e-04,    2.486200e-04,
        42,    1.172000e-02,    3.923308e-04,   -2.341771e-04,    2.761264e-04,   -5.163256e-04,   -1.795809e-04,    2.994635e-04,   -8.857810e-05,    6.153642e-05,   -5.545151e-01,   -2.052538e+00,    7.508976e-03,   -1.344405e+00,    2.498230e-02,   -4.485527e+00,   -1.687913e-01,    2.736873e+00,    3.696500e-04,   -3.181300e-04,    2.762800e-04,   -5.438200e-04,   -1.790700e-04,    2.077300e-04,   -9.548200e-05,    1.734800e-04,    4.090200e-05,    4.090200e-05,    2.045100e-05,    2.045100e-05,    2.045100e-05,    2.045100e-05,    4.090200e-05,    4.090200e-05,
