MT,
     StaID,        Freq[Hz],     Re(Zxx)_Cal,     Im(Zxx)_Cal,     Re(Zxy)_Cal,     Im(Zxy)_Cal,     Re(Zyx)_Cal,     Im(Zyx)_Cal,     Re(Zyy)_Cal,     Im(Zyy)_Cal,     Re(Zxx)_Res,     Im(Zxx)_Res,     Re(Zxy)_Res,     Im(Zxy)_Res,     Re(Zyx)_Res,     Im(Zyx)_Res,     Re(Zyy)_Res,     Im(Zyy)_Res,     Re(Zxx)_Obs,     Im(Zxx)_Obs,     Re(Zxy)_Obs,     Im(Zxy)_Obs,     Re(Zyx)_Obs,     Im(Zyx)_Obs,     Re(Zyy)_Obs,     Im(Zyy)_Obs,      Re(Zxx)_SD,      Im(Zxx)_SD,      Re(Zxy)_SD,      Im(Zxy)_SD,      Re(Zyx)_SD,      Im(Zyx)_SD,      Re(Zyy)_SD,      Im(Zyy)_SD,
        11,    3.700000e-04,   -3.173319e-04,    3.634425e-04,    6.812577e-04,   -5.134738e-04,   -5.421836e-04,    8.658348e-04,   -1.393232e-04,    1.728120e-04,   -8.220560e-01,    3.592354e-01,    7.616579e-01,    1.359997e-01,    1.291258e-01,    7.852375e-01,   -7.281684e-01,    1.341694e+00,   -3.963200e-04,    3.979600e-04,    7.178500e-04,   -5.069400e-04,   -5.359800e-04,    9.035600e-04,   -2.092900e-04,    3.017300e-04,    9.608600e-05,    9.608600e-05,    4.804300e-05,    4.804300e-05,    4.804300e-05,    4.804300e-05,    9.608600e-05,    9.608600e-05,
        12,    3.700000e-04,    5.955303e-05,   -4.495568e-04,    1.564683e-03,   -1.284247e-03,   -1.036067e-03,    1.800474e-03,   -5.633719e-04,    6.865832e-04,   -5.194955e-01,   -1.998046e-01,   -9.727391e-01,   -1.498160e+00,   -6.878592e-01,    1.180308e-01,    3.245170e-01,    1.304193e+00,   -4.895400e-05,   -4.912900e-04,    1.463100e-03,   -1.440700e-03,   -1.107900e-03,    1.812800e-03,   -4.955900e-04,    9.589900e-04,    2.088700e-04,    2.088700e-04,    1.044300e-04,    1.044300e-04,    1.044300e-04,    1.044300e-04,    2.088700e-04,    2.088700e-04,
        13,    3.700000e-04,   -1.062636e-04,    7.365981e-05,    3.605251e-04,   -2.622700e-04,   -1.427084e-04,    1.765602e-04,    2.805685e-04,   -1.486406e-04,   -1.233724e-01,   -5.068148e-01,   -1.766022e+00,   -6.736906e-01,   -3.207887e-01,   -6.762884e-01,   -4.224640e-01,   -3.187252e-01,   -1.100800e-04,    5.798200e-05,    3.332100e-04,   -2.726900e-04,   -1.476700e-04,    1.661000e-04,    2.675000e-04,   -1.585000e-04,    3.093400e-05,    3.093400e-05,    1.546700e-05,    1.546700e-05,    1.546700e-05,    1.546700e-05,    3.093400e-05,    3.093400e-05,
        14,    3.700000e-04,   -3.585111e-06,   -5.176008e-05,    2.757561e-04,   -1.969265e-04,   -7.637206e-05,    1.590415e-04,   -1.299332e-04,    1.074351e-04,   -3.017215e-01,    2.324980e+00,   -2.448814e+00,   -2.546666e+00,   -1.875271e-02,    1.874564e-01,    7.658399e-01,    1.276657e+00,   -7.579300e-06,   -2.098200e-05,    2.457900e-04,   -2.280900e-04,   -7.660600e-05,    1.613800e-04,   -1.111900e-04,    1.386800e-04,    1.323800e-05,    1.323800e-05,    1.223700e-05,    1.223700e-05,    1.247500e-05,    1.247500e-05,    2.447400e-05,    2.447400e-05,
        15,    3.700000e-04,   -4.032906e-04,    2.698893e-04,    1.464750e-03,   -9.958361e-04,   -1.197356e-04,    1.672598e-04,    1.802322e-04,   -8.254048e-05,    1.148442e+00,   -6.596832e-01,   -2.959571e+00,   -2.045687e-01,    1.912563e-01,    3.154381e-01,   -5.950352e-01,    3.532863e-01,   -3.347700e-04,    2.305300e-04,    1.364000e-03,   -1.002800e-03,   -1.140300e-04,    1.766700e-04,    1.447300e-04,   -6.146200e-05,    5.966400e-05,    5.966400e-05,    3.404200e-05,    3.404200e-05,    2.983200e-05,    2.983200e-05,    5.966400e-05,    5.966400e-05,
        16,    3.700000e-04,   -8.338000e-05,    3.486106e-05,    3.397270e-04,   -2.634747e-04,   -2.016825e-04,    2.780039e-04,    4.202165e-04,   -1.628322e-04,   -2.518362e-01,   -7.885579e-01,   -1.740223e+00,   -9.799736e-01,   -2.308596e-01,   -1.693640e+00,   -4.665498e-01,    1.638916e-01,   -9.260300e-05,    5.981700e-06,    3.078600e-04,   -2.814200e-04,   -2.059100e-04,    2.469900e-04,    4.031300e-04,   -1.568300e-04,    3.662300e-05,    3.662300e-05,    1.831200e-05,    1.831200e-05,    1.831200e-05,    1.831200e-05,    3.662300e-05,    3.662300e-05,
        17,    3.700000e-04,   -4.098687e-05,   -2.638551e-04,    1.187531e-03,   -9.193337e-04,   -1.129750e-04,    2.661877e-04,   -2.243235e-04,    2.023687e-04,    2.402120e-01,   -9.394208e-01,   -6.455158e-01,   -1.564790e+00,   -4.572226e-01,    3.666068e-01,    5.157263e-01,    6.205868e-01,   -2.459000e-05,   -3.279800e-04,    1.165500e-03,   -9.727400e-04,   -1.285800e-04,    2.787000e-04,   -1.891200e-04,    2.447300e-04,    6.826000e-05,    6.826000e-05,    3.413000e-05,    3.413000e-05,    3.413000e-05,    3.413000e-05,    6.826000e-05,    6.826000e-05,
        18,    3.700000e-04,    2.262214e-04,   -3.318952e-04,   -1.927600e-04,    6.786174e-07,   -2.652269e-04,    3.486254e-04,    4.355909e-04,   -1.858659e-04,    2.823205e+00,   -1.480667e-01,   -4.181734e+00,    9.442194e-01,   -2.033131e+00,   -1.831890e+00,   -2.244922e-01,    6.421447e-02,    2.879000e-04,   -3.351300e-04,   -2.651500e-04,    1.702400e-05,   -3.139000e-04,    3.047700e-04,    4.314800e-04,   -1.846900e-04,    2.184700e-05,    2.184700e-05,    1.731100e-05,    1.731100e-05,    2.394000e-05,    2.394000e-05,    1.831200e-05,    1.831200e-05,
        19,    3.700000e-04,   -3.571114e-04,    2.381986e-04,    1.455124e-03,   -8.985777e-04,   -1.877162e-04,    1.899579e-04,    5.864599e-04,   -3.193676e-04,    3.055422e-02,   -1.561006e+00,   -5.071904e-01,   -1.654433e+00,   -8.701277e-01,   -5.617180e-01,   -6.216882e-01,    5.753951e-03,   -3.550000e-04,    1.303300e-04,    1.437600e-03,   -9.557400e-04,   -2.177800e-04,    1.705500e-04,    5.435000e-04,   -3.189700e-04,    6.910200e-05,    6.910200e-05,    3.455100e-05,    3.455100e-05,    3.455100e-05,    3.455100e-05,    6.910200e-05,    6.910200e-05,
        20,    3.700000e-04,   -1.505181e-04,    7.964297e-05,    4.508548e-04,   -2.753227e-04,   -4.238745e-04,    5.696089e-04,    4.088674e-04,   -6.082939e-05,    7.919081e-02,   -1.777561e-01,    8.185232e-01,   -2.170874e-01,   -3.535278e-01,   -9.254533e-01,    9.410799e-02,    3.461130e-01,   -1.456100e-04,    6.862600e-05,    4.762200e-04,   -2.820500e-04,   -4.348300e-04,    5.409300e-04,    4.147000e-04,   -3.937800e-05,    6.197800e-05,    6.197800e-05,    3.098900e-05,    3.098900e-05,    3.098900e-05,    3.098900e-05,    6.197800e-05,    6.197800e-05,
        21,    3.700000e-04,    7.739470e-05,   -2.384296e-04,    3.867661e-04,   -3.936896e-04,   -2.072953e-04,    3.687267e-04,   -1.154538e-04,    2.485248e-04,    3.469914e-01,   -1.118047e+00,   -9.094147e-01,   -1.490297e+00,    1.721864e-01,    2.882470e-01,   -1.372052e+00,    9.830516e-01,    9.442400e-05,   -2.933000e-04,    3.644500e-04,   -4.302600e-04,   -2.030700e-04,    3.758000e-04,   -1.827900e-04,    2.967700e-04,    4.907700e-05,    4.907700e-05,    2.453900e-05,    2.453900e-05,    2.453900e-05,    2.453900e-05,    4.907700e-05,    4.907700e-05,
        22,    3.700000e-04,    1.339760e-05,   -3.826733e-05,    5.534444e-05,   -7.318664e-05,   -5.939699e-06,    1.927451e-05,   -1.999287e-06,    4.836929e-06,    5.599454e-01,   -5.048727e-01,   -2.137934e+00,   -8.895432e-01,    1.325338e+00,   -3.117699e+00,    2.183174e+00,    1.196191e+00,    1.759400e-05,   -4.205100e-05,    3.602500e-05,   -8.122500e-05,   -3.082800e-06,    1.255400e-05,    4.287600e-06,    8.281600e-06,    7.494300e-06,    7.494300e-06,    9.036500e-06,    9.036500e-06,    2.155600e-06,    2.155600e-06,    2.879700e-06,    2.879700e-06,
        23,    3.700000e-04,    1.534769e-04,   -2.521432e-04,    4.913622e-04,   -3.708443e-04,   -1.244200e-04,    2.107652e-04,   -3.549089e-04,    2.671616e-04,    1.228363e+00,   -4.461040e-01,    2.456032e+00,   -1.536763e+00,   -1.642874e+00,    1.124868e+00,   -6.966791e-01,    1.077562e+00,    2.075200e-04,   -2.717700e-04,    5.453900e-04,   -4.046500e-04,   -1.605600e-04,    2.355100e-04,   -3.855600e-04,    3.145700e-04,    4.399600e-05,    4.399600e-05,    2.199800e-05,    2.199800e-05,    2.199800e-05,    2.199800e-05,    4.399600e-05,    4.399600e-05,
        24,    3.700000e-04,   -7.527905e-05,    8.042552e-05,    2.641580e-04,   -1.421666e-04,   -3.531984e-04,    4.651020e-04,    1.075163e-03,   -4.846020e-04,    6.443813e-01,    1.049789e+00,   -1.190909e+00,   -1.495811e+00,    1.900687e-01,   -4.707431e-02,   -1.135446e+00,   -2.935208e+00,   -6.042800e-05,    1.046200e-04,    2.395300e-04,   -1.731000e-04,   -3.467300e-04,    4.635000e-04,    1.048700e-03,   -5.530100e-04,    2.304700e-05,    2.304700e-05,    2.068000e-05,    2.068000e-05,    3.403200e-05,    3.403200e-05,    2.330600e-05,    2.330600e-05,
        25,    3.700000e-04,   -4.253734e-04,    3.139721e-04,    1.034603e-03,   -6.032148e-04,   -3.976098e-04,    7.595260e-04,   -4.313767e-05,    3.337693e-04,   -1.712735e+00,    6.091877e-01,    2.181160e+00,   -1.967693e-01,   -4.165046e-01,   -3.450465e-01,    1.627021e-01,    9.543493e-01,   -6.058100e-04,    3.781500e-04,    1.149500e-03,   -6.135800e-04,   -4.195500e-04,    7.413500e-04,   -2.599700e-05,    4.343100e-04,    1.053500e-04,    1.053500e-04,    5.267700e-05,    5.267700e-05,    5.267700e-05,    5.267700e-05,    1.053500e-04,    1.053500e-04,
        26,    3.700000e-04,   -2.654797e-04,    2.137370e-04,    6.011809e-04,   -2.942862e-04,   -3.217225e-04,    3.242557e-04,    5.920401e-04,   -2.217309e-04,    5.562294e-01,   -9.779697e-01,   -1.819699e-01,    1.003440e+00,   -4.405031e-01,   -3.458172e-01,   -2.109885e-01,    6.174476e-01,   -2.350300e-04,    1.602000e-04,    5.962000e-04,   -2.668200e-04,   -3.337800e-04,    3.147900e-04,    5.804900e-04,   -1.879300e-04,    5.474300e-05,    5.474300e-05,    2.737200e-05,    2.737200e-05,    2.737200e-05,    2.737200e-05,    5.474300e-05,    5.474300e-05,
        27,    3.700000e-04,   -1.397226e-05,   -6.699758e-05,    2.131489e-04,   -1.788556e-04,   -1.540058e-04,    4.682090e-04,   -1.763528e-04,    2.993544e-04,   -3.659079e+00,    5.311314e-03,    8.486712e-01,    6.098658e-01,   -4.646226e-02,   -6.295181e-01,   -2.002402e+00,   -1.310103e-01,   -1.500900e-04,   -6.680000e-05,    2.373700e-04,   -1.614500e-04,   -1.548700e-04,    4.565000e-04,   -2.140200e-04,    2.968900e-04,    3.720000e-05,    3.720000e-05,    2.854000e-05,    2.854000e-05,    1.860000e-05,    1.860000e-05,    1.881100e-05,    1.881100e-05,
        28,    3.700000e-04,    9.172366e-05,   -1.531501e-04,    1.633853e-04,   -2.059846e-04,    2.787675e-05,   -3.686732e-05,    8.208519e-05,   -8.509245e-05,    1.619312e+00,   -6.612698e-01,   -1.532066e+00,   -4.033409e+00,    9.664047e-01,   -9.258049e-01,    1.082655e-01,   -1.242884e+00,    1.217700e-04,   -1.654200e-04,    1.485200e-04,   -2.451200e-04,    5.793000e-05,   -6.565800e-05,    8.372000e-05,   -1.038600e-04,    1.855500e-05,    1.855500e-05,    9.702800e-06,    9.702800e-06,    3.109800e-05,    3.109800e-05,    1.510000e-05,    1.510000e-05,
        29,    3.700000e-04,    4.693563e-04,   -7.992275e-04,    1.591620e-04,   -5.565792e-04,   -2.810239e-04,    4.704177e-04,    2.522877e-05,    2.023770e-04,   -3.817729e-02,   -2.194696e-01,   -2.545703e+00,    5.177560e-02,   -2.601325e-02,   -2.563732e-01,   -6.394659e-01,    7.879647e-01,    4.682600e-04,   -8.055300e-04,    6.873100e-05,   -5.547400e-04,   -2.817400e-04,    4.633600e-04,   -9.978300e-06,    2.457600e-04,    2.871700e-05,    2.871700e-05,    3.552300e-05,    3.552300e-05,    2.752900e-05,    2.752900e-05,    5.505700e-05,    5.505700e-05,
        30,    3.700000e-04,    2.704956e-04,   -9.074887e-04,    1.352632e-03,   -1.431893e-03,   -1.026868e-03,    2.332632e-03,   -1.743652e-03,    2.401245e-03,   -1.172253e+00,    2.434113e-03,    7.750088e-02,    4.659584e-01,    1.792077e+00,    7.503757e-01,   -1.526057e+00,    3.013490e-01,    3.030100e-05,   -9.069900e-04,    1.367800e-03,   -1.340700e-03,   -8.227500e-04,    2.418100e-03,   -2.081200e-03,    2.467900e-03,    2.049000e-04,    2.049000e-04,    1.957100e-04,    1.957100e-04,    1.139000e-04,    1.139000e-04,    2.211900e-04,    2.211900e-04,
        31,    3.700000e-04,    4.968582e-05,   -7.741614e-05,    9.312093e-05,   -9.541006e-05,   -2.684001e-04,    3.850863e-04,   -1.739652e-04,    2.438622e-04,    8.522134e-01,   -1.309525e+00,    4.271668e-01,    8.016744e-01,   -1.296326e+00,    9.476004e-01,    4.943736e-01,    3.421675e+00,    8.109500e-05,   -1.256800e-04,    1.072200e-04,   -6.895000e-05,   -2.946300e-04,    4.042600e-04,   -1.638300e-04,    3.140100e-04,    3.685600e-05,    3.685600e-05,    3.300600e-05,    3.300600e-05,    2.023400e-05,    2.023400e-05,    2.050100e-05,    2.050100e-05,
        32,    3.700000e-04,    1.789199e-04,   -2.801629e-04,    4.195196e-04,   -3.995682e-04,   -5.053997e-04,    7.208453e-04,   -2.718274e-04,    4.123107e-04,   -1.033557e+00,   -2.542532e+00,   -3.271840e+00,    3.321644e-01,   -7.361691e-01,   -1.515837e+00,   -4.166735e-03,   -5.137445e-02,    6.696500e-05,   -5.555700e-04,    1.559500e-04,   -3.728100e-04,   -6.276700e-04,    4.690800e-04,   -2.723100e-04,    4.063600e-04,    1.083200e-04,    1.083200e-04,    8.055700e-05,    8.055700e-05,    1.660900e-04,    1.660900e-04,    1.158300e-04,    1.158300e-04,
        33,    3.700000e-04,   -7.568595e-05,   -1.816467e-05,    4.124644e-04,   -3.071282e-04,   -4.101909e-04,    5.961978e-04,    4.294797e-04,   -1.063580e-05,   -7.664377e-02,   -5.565105e-02,   -2.183145e-01,   -8.686771e-01,   -1.605774e+00,    6.050012e-01,   -2.086355e+00,    1.040976e+00,   -7.822600e-05,   -2.000900e-05,    4.055200e-04,   -3.347600e-04,   -4.619000e-04,    6.156800e-04,    2.967500e-04,    5.558900e-05,    3.314100e-05,    3.314100e-05,    3.180900e-05,    3.180900e-05,    3.220200e-05,    3.220200e-05,    6.361800e-05,    6.361800e-05,
        34,    3.700000e-04,   -4.795358e-05,    3.860508e-05,    1.423817e-04,   -9.765937e-05,   -5.814830e-05,    1.684959e-04,   -1.522174e-04,    1.616388e-04,   -2.456956e-02,    1.416853e+00,    2.637545e-01,    4.821860e-01,   -1.668144e-01,   -8.189102e-01,   -4.454523e-02,   -5.143074e-01,   -4.938100e-05,    1.209200e-04,    1.522000e-04,   -7.971000e-05,   -6.439300e-05,    1.378400e-04,   -1.536100e-04,    1.455600e-04,    5.809700e-05,    5.809700e-05,    3.722500e-05,    3.722500e-05,    3.743500e-05,    3.743500e-05,    3.126300e-05,    3.126300e-05,
        35,    3.700000e-04,    3.438589e-04,   -5.169884e-04,    7.250764e-04,   -6.984127e-04,   -7.112260e-04,    9.674716e-04,   -4.548480e-04,    6.001135e-04,    1.603404e-01,   -4.879338e-01,   -3.213703e+00,   -1.586981e+00,    6.603605e-01,    1.979511e-01,    8.580072e-01,    1.284852e+00,    3.609800e-04,   -5.690900e-04,    5.535000e-04,   -7.831400e-04,   -6.759700e-04,    9.780400e-04,   -3.632300e-04,    7.373100e-04,    1.067800e-04,    1.067800e-04,    5.338900e-05,    5.338900e-05,    5.338900e-05,    5.338900e-05,    1.067800e-04,    1.067800e-04,
        36,    3.700000e-04,   -7.524073e-05,    2.102888e-05,    6.000235e-04,   -4.023663e-04,   -6.173345e-05,    1.384072e-04,   -1.772667e-04,    1.264146e-04,    3.377535e-01,   -2.247568e-01,   -1.182630e+00,   -1.367137e-01,   -1.538296e+00,    1.228159e+00,   -4.989726e-01,    2.575237e+00,   -5.944400e-05,    1.051700e-05,    5.636600e-04,   -4.065700e-04,   -1.079300e-04,    1.752900e-04,   -1.892400e-04,    1.882100e-04,    4.677000e-05,    4.677000e-05,    3.074800e-05,    3.074800e-05,    3.003100e-05,    3.003100e-05,    2.399600e-05,    2.399600e-05,
        37,    3.700000e-04,   -4.155938e-05,    1.489779e-05,    1.785352e-04,   -1.832128e-04,   -1.425613e-04,    2.388069e-04,    2.069932e-04,   -7.623846e-05,   -4.956928e-01,   -2.908137e-01,   -5.849699e-01,   -1.165781e+00,   -1.280445e-01,   -1.932973e+00,    1.091547e+00,   -2.244892e-01,   -5.426200e-05,    7.445400e-06,    1.710400e-04,   -1.981500e-04,   -1.448100e-04,    2.048600e-04,    2.241600e-04,   -7.976900e-05,    2.562600e-05,    2.562600e-05,    1.281300e-05,    1.281300e-05,    1.756200e-05,    1.756200e-05,    1.572700e-05,    1.572700e-05,
        38,    3.700000e-04,   -4.618246e-06,   -2.088325e-05,    3.989239e-05,   -7.312764e-05,   -5.865151e-05,    1.455588e-04,    8.300202e-05,   -1.540613e-05,    2.932141e+00,   -1.737098e+00,    1.388028e+00,    3.904834e-01,   -3.429734e+00,   -8.047116e-01,    3.368487e-01,   -5.473389e-01,    1.832400e-05,   -3.447500e-05,    4.804900e-05,   -7.083300e-05,   -7.880600e-05,    1.408300e-04,    8.696100e-05,   -2.183900e-05,    7.824400e-06,    7.824400e-06,    5.876400e-06,    5.876400e-06,    5.876400e-06,    5.876400e-06,    1.175300e-05,    1.175300e-05,
        39,    3.700000e-04,   -3.739661e-05,   -3.805342e-05,    4.788444e-04,   -3.328450e-04,   -6.579444e-05,    1.688988e-04,   -1.924434e-04,    1.549024e-04,   -1.894037e+00,    1.248383e+00,   -9.965631e-01,   -1.141840e+00,    1.675720e-01,   -6.882386e-01,   -1.380326e-01,    9.773424e-01,   -7.850100e-05,   -1.096100e-05,    4.641600e-04,   -3.496700e-04,   -5.818600e-05,    1.376500e-04,   -1.966800e-04,    1.849000e-04,    2.170200e-05,    2.170200e-05,    1.473500e-05,    1.473500e-05,    4.540400e-05,    4.540400e-05,    3.069300e-05,    3.069300e-05,
        40,    3.700000e-04,   -7.025162e-05,    7.642411e-05,    2.035701e-04,   -1.197992e-04,   -2.113980e-04,    3.139501e-04,    4.640489e-04,   -1.594009e-04,    2.735642e-01,   -5.934647e-01,   -4.834857e-01,   -5.237107e-01,   -4.773831e-01,   -2.275413e+00,    6.473553e-01,    1.971008e-01,   -6.235300e-05,    5.928900e-05,    1.965900e-04,   -1.273600e-04,   -2.182900e-04,    2.811000e-04,    4.827400e-04,   -1.537100e-04,    2.887300e-05,    2.887300e-05,    1.443700e-05,    1.443700e-05,    1.443700e-05,    1.443700e-05,    2.887300e-05,    2.887300e-05,
        41,    3.700000e-04,   -6.134023e-05,    5.771026e-05,    3.393880e-04,   -2.686497e-04,   -3.025646e-04,    4.301526e-04,   -7.926907e-05,    1.288218e-04,    3.427204e-01,   -3.654000e-01,   -1.753808e+00,   -7.233541e-01,   -7.043463e-02,    4.262356e-01,    1.828199e+00,    6.116112e-01,   -4.523100e-05,    4.053500e-05,    2.981700e-04,   -2.856500e-04,   -3.042200e-04,    4.401700e-04,    6.663600e-06,    1.575700e-04,    4.700400e-05,    4.700400e-05,    2.350200e-05,    2.350200e-05,    2.350200e-05,    2.350200e-05,    4.700400e-05,    4.700400e-05,
