MT,
     StaID,        Freq[Hz],     Re(Zxx)_Cal,     Im(Zxx)_Cal,     Re(Zxy)_Cal,     Im(Zxy)_Cal,     Re(Zyx)_Cal,     Im(Zyx)_Cal,     Re(Zyy)_Cal,     Im(Zyy)_Cal,     Re(Zxx)_Res,     Im(Zxx)_Res,     Re(Zxy)_Res,     Im(Zxy)_Res,     Re(Zyx)_Res,     Im(Zyx)_Res,     Re(Zyy)_Res,     Im(Zyy)_Res,     Re(Zxx)_Obs,     Im(Zxx)_Obs,     Re(Zxy)_Obs,     Im(Zxy)_Obs,     Re(Zyx)_Obs,     Im(Zyx)_Obs,     Re(Zyy)_Obs,     Im(Zyy)_Obs,      Re(Zxx)_SD,      Im(Zxx)_SD,      Re(Zxy)_SD,      Im(Zxy)_SD,      Re(Zyx)_SD,      Im(Zyx)_SD,      Re(Zyy)_SD,      Im(Zyy)_SD,
        11,    4.900000e-04,   -3.757915e-04,    4.204351e-04,    7.683042e-04,   -5.542022e-04,   -6.841841e-04,    1.016741e-03,   -1.710789e-04,    2.068352e-04,   -6.564296e-01,    8.144784e-01,    1.337060e-01,    4.217731e-01,   -4.744430e-01,    9.712196e-01,   -9.118225e-01,    1.151573e+00,   -4.479200e-04,    5.099300e-04,    7.756500e-04,   -5.310300e-04,   -7.102500e-04,    1.070100e-03,   -2.712700e-04,    3.333700e-04,    1.098800e-04,    1.098800e-04,    5.494000e-05,    5.494000e-05,    5.494000e-05,    5.494000e-05,    1.098800e-04,    1.098800e-04,
        12,    4.900000e-04,    1.284434e-04,   -5.525389e-04,    1.784439e-03,   -1.419404e-03,   -1.322411e-03,    2.133302e-03,   -6.712997e-04,    8.213210e-04,   -2.528261e-01,   -2.053370e-01,    1.173901e-01,   -1.094534e+00,   -8.798888e-01,    5.132385e-01,   -2.841200e-01,    9.507147e-01,    6.529000e-05,   -6.038300e-04,    1.799100e-03,   -1.556100e-03,   -1.432300e-03,    2.197400e-03,   -7.422700e-04,    1.058800e-03,    2.497900e-04,    2.497900e-04,    1.248900e-04,    1.248900e-04,    1.248900e-04,    1.248900e-04,    2.497900e-04,    2.497900e-04,
        13,    4.900000e-04,   -1.211136e-04,    7.921174e-05,    4.043926e-04,   -2.818915e-04,   -1.697819e-04,    2.061800e-04,    3.123337e-04,   -1.431481e-04,    4.036993e-01,   -3.238483e-01,   -1.432388e+00,   -9.774587e-01,    3.805125e-01,    1.915974e-01,   -4.975467e-01,   -3.684592e-01,   -1.066600e-04,    6.761700e-05,    3.787500e-04,   -2.993900e-04,   -1.629700e-04,    2.096100e-04,    2.945200e-04,   -1.563400e-04,    3.580300e-05,    3.580300e-05,    1.790200e-05,    1.790200e-05,    1.790200e-05,    1.790200e-05,    3.580300e-05,    3.580300e-05,
        14,    4.900000e-04,    5.708788e-06,   -6.354107e-05,    3.104955e-04,   -2.130039e-04,   -1.012516e-04,    1.903714e-04,   -1.500075e-04,    1.197338e-04,   -7.641021e-01,    9.076465e-01,   -1.798995e+00,   -1.716685e+00,   -9.459081e-01,    2.310419e-01,    3.002689e-01,    1.481927e+00,   -1.637300e-05,   -3.731100e-05,    2.845000e-04,   -2.378100e-04,   -1.149200e-04,    1.937100e-04,   -1.413300e-04,    1.625600e-04,    2.889900e-05,    2.889900e-05,    1.445000e-05,    1.445000e-05,    1.445000e-05,    1.445000e-05,    2.889900e-05,    2.889900e-05,
        15,    4.900000e-04,   -4.546158e-04,    2.923173e-04,    1.641303e-03,   -1.054217e-03,   -1.440259e-04,    1.977900e-04,    1.987798e-04,   -7.539044e-05,    1.506573e+00,   -5.345768e-01,   -1.965387e+00,   -1.089988e+00,    1.940120e-01,   -3.073784e-01,   -8.418125e-02,   -6.776650e-01,   -3.540400e-04,    2.566300e-04,    1.575700e-03,   -1.090600e-03,   -1.375500e-04,    1.875300e-04,    1.931600e-04,   -1.206300e-04,    6.675800e-05,    6.675800e-05,    3.337900e-05,    3.337900e-05,    3.337900e-05,    3.337900e-05,    6.675800e-05,    6.675800e-05,
        16,    4.900000e-04,   -9.367220e-05,    3.246727e-05,    3.785225e-04,   -2.881146e-04,   -2.402462e-04,    3.305248e-04,    4.640550e-04,   -1.327933e-04,    3.278981e-02,   -6.176120e-01,    2.927514e-01,   -1.647099e+00,   -7.507038e-02,   -8.344062e-01,   -2.351272e-01,    4.355687e-01,   -9.221000e-05,    4.926100e-06,    3.850500e-04,   -3.248400e-04,   -2.419200e-04,    3.119200e-04,    4.535700e-04,   -1.133700e-04,    4.459300e-05,    4.459300e-05,    2.229700e-05,    2.229700e-05,    2.229700e-05,    2.229700e-05,    4.459300e-05,    4.459300e-05,
        17,    4.900000e-04,   -4.526015e-06,   -3.350701e-04,    1.341564e-03,   -1.011786e-03,   -1.507382e-04,    3.232667e-04,   -2.599472e-04,    2.292490e-04,    4.306964e-01,   -9.003528e-01,    3.361738e-03,   -1.199173e+00,   -6.024274e-01,    3.822666e-01,    5.194951e-01,    4.687657e-01,    3.025100e-05,   -4.077700e-04,    1.341700e-03,   -1.060200e-03,   -1.750600e-04,    3.387000e-04,   -2.180000e-04,    2.671000e-04,    8.074600e-05,    8.074600e-05,    4.037300e-05,    4.037300e-05,    4.037300e-05,    4.037300e-05,    8.074600e-05,    8.074600e-05,
        18,    4.900000e-04,    2.772030e-04,   -3.934834e-04,   -2.028111e-04,   -3.445334e-05,   -3.171570e-04,    4.117769e-04,    4.755848e-04,   -1.678356e-04,    3.931624e+00,   -8.371743e-01,   -1.876577e+00,   -1.479878e+00,   -9.253557e-01,   -1.918725e+00,   -3.025270e-01,    8.096898e-02,    3.547700e-04,   -4.100000e-04,   -2.356700e-04,   -6.036600e-05,   -3.333600e-04,    3.781800e-04,    4.649900e-04,   -1.650000e-04,    1.972900e-05,    1.972900e-05,    1.751000e-05,    1.751000e-05,    1.751000e-05,    1.751000e-05,    3.502100e-05,    3.502100e-05,
        19,    4.900000e-04,   -3.993769e-04,    2.622774e-04,    1.616672e-03,   -9.280310e-04,   -2.159283e-04,    2.205553e-04,    6.482880e-04,   -3.169899e-04,    5.150780e-01,   -1.011142e+00,   -2.741324e-01,   -1.496189e+00,   -6.698404e-01,   -4.560037e-01,   -5.370038e-01,   -3.907785e-04,   -3.596500e-04,    1.842900e-04,    1.606100e-03,   -9.857300e-04,   -2.417600e-04,    2.029700e-04,    6.068700e-04,   -3.170200e-04,    7.712800e-05,    7.712800e-05,    3.856400e-05,    3.856400e-05,    3.856400e-05,    3.856400e-05,    7.712800e-05,    7.712800e-05,
        20,    4.900000e-04,   -1.677193e-04,    8.294022e-05,    4.978011e-04,   -2.890243e-04,   -5.126150e-04,    6.727523e-04,    4.292287e-04,   -1.204925e-05,    1.529938e-01,   -3.834251e-01,    2.349664e-01,    7.102519e-01,   -8.257755e-01,   -7.592661e-02,    3.435286e-01,    3.671556e-01,   -1.569900e-04,    5.605100e-05,    5.060400e-04,   -2.641200e-04,   -5.415700e-04,    6.700900e-04,    4.533200e-04,    1.369900e-05,    7.012900e-05,    7.012900e-05,    3.506400e-05,    3.506400e-05,    3.506400e-05,    3.506400e-05,    7.012900e-05,    7.012900e-05,
        21,    4.900000e-04,    1.136346e-04,   -2.910304e-04,    4.460665e-04,   -4.541267e-04,   -2.646347e-04,    4.412242e-04,   -1.497890e-04,    3.085828e-04,    6.100799e-01,   -1.059287e+00,   -4.680976e-01,   -1.179599e+00,   -2.125156e-01,    7.887733e-01,   -1.366162e+00,    1.299259e+00,    1.497800e-04,   -3.537900e-04,    4.322000e-04,   -4.890700e-04,   -2.709300e-04,    4.645900e-04,   -2.307300e-04,    3.855600e-04,    5.924700e-05,    5.924700e-05,    2.962300e-05,    2.962300e-05,    2.962300e-05,    2.962300e-05,    5.924700e-05,    5.924700e-05,
        22,    4.900000e-04,    1.926993e-05,   -4.681248e-05,    6.456327e-05,   -8.714176e-05,   -7.720363e-06,    2.417357e-05,   -2.951734e-06,    5.971208e-06,    3.339396e+00,   -2.371500e+00,    2.795891e-01,   -2.442899e+00,    2.270296e+00,   -2.379570e+00,    1.546324e+00,    7.889516e-01,    3.234100e-05,   -5.609500e-05,    6.565400e-05,   -9.667200e-05,   -2.405600e-06,    1.860300e-05,    4.288000e-06,    9.665000e-06,    3.914200e-06,    3.914200e-06,    3.901200e-06,    3.901200e-06,    2.341000e-06,    2.341000e-06,    4.681900e-06,    4.681900e-06,
        23,    4.900000e-04,    2.088779e-04,   -2.874320e-04,    5.647587e-04,   -3.988055e-04,   -1.681648e-04,    2.423283e-04,   -4.093717e-04,    2.867025e-04,    1.288474e+00,   -2.400038e-01,    2.464445e+00,   -1.467614e+00,   -1.826500e+00,    2.349046e-01,   -7.084934e-01,    7.998943e-01,    2.732900e-04,   -2.994300e-04,    6.263600e-04,   -4.354900e-04,   -2.138200e-04,    2.482000e-04,   -4.447900e-04,    3.266900e-04,    4.999100e-05,    4.999100e-05,    2.499600e-05,    2.499600e-05,    2.499600e-05,    2.499600e-05,    4.999100e-05,    4.999100e-05,
        24,    4.900000e-04,   -8.663718e-05,    9.483610e-05,    2.894030e-04,   -1.402559e-04,   -4.097137e-04,    5.593781e-04,    1.174831e-03,   -4.460425e-04,    2.104976e-02,    1.536716e-01,    1.210861e-01,   -5.360752e-01,   -7.873113e-01,   -7.048951e-02,   -3.701011e-01,   -1.536478e+00,   -8.562300e-05,    1.022400e-04,    2.923200e-04,   -1.531700e-04,   -4.286800e-04,    5.576800e-04,    1.157000e-03,   -5.200700e-04,    4.818000e-05,    4.818000e-05,    2.409000e-05,    2.409000e-05,    2.409000e-05,    2.409000e-05,    4.818000e-05,    4.818000e-05,
        25,    4.900000e-04,   -4.840551e-04,    3.484537e-04,    1.138559e-03,   -6.234545e-04,   -4.979749e-04,    9.236531e-04,   -7.851971e-05,    4.358032e-04,   -1.354969e+00,    6.766138e-01,    1.995160e+00,    8.303447e-01,   -3.151669e-01,    2.910850e-01,   -2.145341e-01,    6.826049e-01,   -6.492800e-04,    4.309600e-04,    1.260200e-03,   -5.728300e-04,   -5.171900e-04,    9.414000e-04,   -1.046800e-04,    5.190400e-04,    1.219400e-04,    1.219400e-04,    6.096800e-05,    6.096800e-05,    6.096800e-05,    6.096800e-05,    1.219400e-04,    1.219400e-04,
        26,    4.900000e-04,   -3.032197e-04,    2.405898e-04,    6.550167e-04,   -2.882244e-04,   -3.734653e-04,    3.752267e-04,    6.390311e-04,   -1.944297e-04,    3.387287e-01,   -8.218500e-01,    6.649617e-01,    4.910232e-01,   -1.482557e-01,   -3.559277e-01,   -2.087507e-02,    5.830374e-01,   -2.822700e-04,    1.897600e-04,    6.755800e-04,   -2.730400e-04,   -3.780500e-04,    3.642200e-04,    6.377400e-04,   -1.583700e-04,    6.184800e-05,    6.184800e-05,    3.092400e-05,    3.092400e-05,    3.092400e-05,    3.092400e-05,    6.184800e-05,    6.184800e-05,
        27,    4.900000e-04,   -9.719123e-06,   -8.806388e-05,    2.389674e-04,   -1.993249e-04,   -1.975543e-04,    5.864302e-04,   -2.099165e-04,    3.666180e-04,   -3.841129e+00,    2.108975e-01,   -8.830084e-01,    1.325866e+00,   -6.747650e-01,   -2.508867e+00,   -1.024783e+00,    8.884955e-02,   -1.637100e-04,   -7.960900e-05,    2.202300e-04,   -1.711900e-04,   -2.110800e-04,    5.361400e-04,   -2.510000e-04,    3.701800e-04,    4.009000e-05,    4.009000e-05,    2.122000e-05,    2.122000e-05,    2.004500e-05,    2.004500e-05,    4.009000e-05,    4.009000e-05,
        28,    4.900000e-04,    1.206576e-04,   -1.803362e-04,    1.958192e-04,   -2.410097e-04,    3.770797e-05,   -4.137022e-05,    9.636100e-05,   -9.699606e-05,    5.335175e+00,   -1.491078e+00,    1.659108e+00,   -4.480932e+00,    3.249285e+00,   -2.660350e+00,   -1.993510e-01,   -1.349576e+00,    1.701200e-04,   -1.941600e-04,    2.109000e-04,   -2.817400e-04,    6.724300e-05,   -6.555200e-05,    9.273700e-05,   -1.215300e-04,    9.271000e-06,    9.271000e-06,    9.089700e-06,    9.089700e-06,    9.089700e-06,    9.089700e-06,    1.817900e-05,    1.817900e-05,
        29,    4.900000e-04,    5.894788e-04,   -9.562788e-04,    2.213932e-04,   -6.994317e-04,   -3.489952e-04,    5.640288e-04,    3.886268e-06,    2.687728e-04,    8.240959e-01,    4.197584e-03,   -1.871723e+00,   -1.812600e+00,   -1.473244e+00,   -1.220101e-02,   -8.066311e-01,    1.374107e+00,    6.501100e-04,   -9.559700e-04,    1.525400e-04,   -7.661100e-04,   -4.031900e-04,    5.635800e-04,   -5.546000e-05,    3.698700e-04,    7.357300e-05,    7.357300e-05,    3.678600e-05,    3.678600e-05,    3.678600e-05,    3.678600e-05,    7.357300e-05,    7.357300e-05,
        30,    4.900000e-04,    3.841574e-04,   -1.123663e-03,    1.574563e-03,   -1.642078e-03,   -1.331802e-03,    2.851808e-03,   -2.102123e-03,    2.837402e-03,    6.038078e-01,   -5.469575e-01,    7.628415e-01,    4.735388e-01,   -3.709568e-02,    1.039015e+00,   -1.804470e+00,    1.320613e-01,    5.501200e-04,   -1.274000e-03,    1.679400e-03,   -1.577000e-03,   -1.336900e-03,    2.994600e-03,   -2.598100e-03,    2.873700e-03,    2.748600e-04,    2.748600e-04,    1.374300e-04,    1.374300e-04,    1.374300e-04,    1.374300e-04,    2.748600e-04,    2.748600e-04,
        31,    4.900000e-04,    6.283123e-05,   -9.056120e-05,    1.090721e-04,   -1.071897e-04,   -3.322865e-04,    4.506095e-04,   -2.177454e-04,    2.819101e-04,    2.681384e+00,   -1.720679e+00,   -4.068204e+00,    3.251096e-01,   -4.518054e+00,    3.232012e-01,   -6.255509e-01,    2.520740e+00,    1.043900e-04,   -1.172300e-04,    5.514400e-05,   -1.028800e-04,   -3.943600e-04,    4.550500e-04,   -2.343300e-04,    3.487400e-04,    1.549900e-05,    1.549900e-05,    1.325600e-05,    1.325600e-05,    1.373900e-05,    1.373900e-05,    2.651200e-05,    2.651200e-05,
        32,    4.900000e-04,    2.266490e-04,   -3.272371e-04,    4.881127e-04,   -4.421954e-04,   -6.210066e-04,    8.454503e-04,   -3.428548e-04,    4.804644e-04,   -1.149433e+00,   -2.598577e+00,   -4.557561e+00,   -3.085688e-01,   -1.932345e+00,   -1.644633e+00,    7.490531e-01,    1.038733e+00,    1.382300e-04,   -5.271300e-04,    2.738800e-04,   -4.567000e-04,   -8.055900e-04,    6.883500e-04,   -2.981700e-04,    5.424300e-04,    7.692400e-05,    7.692400e-05,    4.700600e-05,    4.700600e-05,    9.552300e-05,    9.552300e-05,    5.965500e-05,    5.965500e-05,
        33,    4.900000e-04,   -7.698225e-05,   -3.141924e-05,    4.616499e-04,   -3.324770e-04,   -4.903515e-04,    7.148244e-04,    4.457827e-04,    5.464320e-05,    1.161203e-02,   -1.902368e-01,   -1.408090e-01,   -1.012091e+00,   -2.668381e+00,    5.545266e-01,   -2.218855e+00,    7.592244e-01,   -7.611800e-05,   -4.557800e-05,    4.564100e-04,   -3.701400e-04,   -5.896500e-04,    7.354600e-04,    2.806400e-04,    1.111500e-04,    7.442700e-05,    7.442700e-05,    3.721300e-05,    3.721300e-05,    3.721300e-05,    3.721300e-05,    7.442700e-05,    7.442700e-05,
        34,    4.900000e-04,   -5.386682e-05,    4.415626e-05,    1.569529e-04,   -1.043534e-04,   -7.720690e-05,    2.083626e-04,   -1.789930e-04,    1.834944e-04,   -2.439576e+00,    6.989403e-01,   -5.270939e-01,   -2.914445e-01,    3.267978e-01,    3.017721e-01,   -7.466537e-01,    1.523939e+00,   -1.272200e-04,    6.517200e-05,    1.453300e-04,   -1.107800e-04,   -6.983500e-05,    2.151700e-04,   -1.904900e-04,    2.069600e-04,    3.006800e-05,    3.006800e-05,    2.205100e-05,    2.205100e-05,    2.255800e-05,    2.255800e-05,    1.539800e-05,    1.539800e-05,
        35,    4.900000e-04,    4.334875e-04,   -6.017766e-04,    8.520114e-04,   -7.696151e-04,   -8.714742e-04,    1.127312e-03,   -5.669402e-04,    6.839618e-04,    3.550122e-01,   -5.055391e-01,   -1.916139e+00,   -1.565435e+00,    1.459671e-01,    4.267277e-01,    2.010335e-01,    1.161688e+00,    4.788900e-04,   -6.664300e-04,    7.294800e-04,   -8.697200e-04,   -8.621400e-04,    1.154600e-03,   -5.412300e-04,    8.325300e-04,    1.278900e-04,    1.278900e-04,    6.394700e-05,    6.394700e-05,    6.394700e-05,    6.394700e-05,    1.278900e-04,    1.278900e-04,
        36,    4.900000e-04,   -7.499527e-05,    2.370606e-05,    6.731675e-04,   -4.272485e-04,   -8.332414e-05,    1.649890e-04,   -2.008791e-04,    1.362260e-04,   -1.015054e+00,    1.776882e+00,   -6.071657e-01,    6.268407e-01,   -1.075558e-01,   -2.253623e-01,   -7.977127e-01,    9.738794e-01,   -9.419400e-05,    5.731400e-05,    6.617200e-04,   -4.154300e-04,   -8.535200e-05,    1.607400e-04,   -2.309600e-04,    1.729500e-04,    1.891400e-05,    1.891400e-05,    1.885400e-05,    1.885400e-05,    1.885400e-05,    1.885400e-05,    3.770900e-05,    3.770900e-05,
        37,    4.900000e-04,   -4.683220e-05,    1.213773e-05,    2.003458e-04,   -2.115825e-04,   -1.753411e-04,    2.868804e-04,    2.286758e-04,   -5.695691e-05,   -6.951717e-01,   -4.415419e-01,    3.861254e-02,   -1.546432e+00,   -2.935308e-01,   -9.235747e-01,    1.670496e-01,    2.239379e-01,   -6.894700e-05,   -1.908600e-06,    2.009600e-04,   -2.361800e-04,   -1.800100e-04,    2.721900e-04,    2.339900e-04,   -4.983300e-05,    3.181200e-05,    3.181200e-05,    1.590600e-05,    1.590600e-05,    1.590600e-05,    1.590600e-05,    3.181200e-05,    3.181200e-05,
        38,    4.900000e-04,   -3.390221e-06,   -2.891024e-05,    4.439286e-05,   -9.159035e-05,   -7.701814e-05,    1.803410e-04,    8.764120e-05,   -4.115107e-06,    4.456644e-01,   -4.480830e-01,    2.220938e+00,    7.265903e-02,   -2.662025e+00,   -1.294039e+00,    1.703272e-01,   -6.997129e-01,    3.140100e-06,   -3.547600e-05,    6.066500e-05,   -9.105800e-05,   -9.652200e-05,    1.708600e-04,    9.013700e-05,   -1.436800e-05,    1.465300e-05,    1.465300e-05,    7.326700e-06,    7.326700e-06,    7.326700e-06,    7.326700e-06,    1.465300e-05,    1.465300e-05,
        39,    4.900000e-04,   -2.949944e-05,   -4.855268e-05,    5.397819e-04,   -3.559798e-04,   -9.018650e-05,    2.052141e-04,   -2.207979e-04,    1.715996e-04,   -8.875532e-01,    4.124846e-02,   -3.575047e-01,    8.837732e-02,    1.031437e+00,   -4.889501e-01,   -4.194928e-01,    9.146424e-01,   -6.183300e-05,   -4.705000e-05,    5.332700e-04,   -3.543700e-04,   -6.933600e-05,    1.953300e-04,   -2.360800e-04,    2.049200e-04,    3.643000e-05,    3.643000e-05,    1.821500e-05,    1.821500e-05,    2.021500e-05,    2.021500e-05,    3.643000e-05,    3.643000e-05,
        40,    4.900000e-04,   -8.204321e-05,    8.885567e-05,    2.250465e-04,   -1.201794e-04,   -2.520259e-04,    3.771928e-04,    5.107807e-04,   -1.192756e-04,    4.338763e-01,   -4.324222e-01,   -7.158952e-01,   -2.768586e-01,    1.235140e+00,   -2.136649e+00,    4.783408e-01,    2.895044e-01,   -6.815700e-05,    7.501600e-05,    2.135900e-04,   -1.246100e-04,   -2.322600e-04,    3.430000e-04,    5.260900e-04,   -1.100100e-04,    3.200500e-05,    3.200500e-05,    1.600300e-05,    1.600300e-05,    1.600300e-05,    1.600300e-05,    3.200500e-05,    3.200500e-05,
        41,    4.900000e-04,   -6.699989e-05,    6.915047e-05,    3.843618e-04,   -2.884142e-04,   -3.676227e-04,    5.064265e-04,   -1.061292e-04,    1.481045e-04,    4.168185e-01,   -4.156591e-01,   -1.329644e+00,   -1.204732e+00,   -2.220836e-02,    2.432995e-01,    1.375394e+00,    1.118668e+00,   -4.420200e-05,    4.641600e-05,    3.480000e-04,   -3.213600e-04,   -3.682300e-04,    5.130800e-04,   -3.090200e-05,    2.092900e-04,    5.469500e-05,    5.469500e-05,    2.734700e-05,    2.734700e-05,    2.734700e-05,    2.734700e-05,    5.469500e-05,    5.469500e-05,
