MT,
     StaID,        Freq[Hz],     Re(Zxx)_Cal,     Im(Zxx)_Cal,     Re(Zxy)_Cal,     Im(Zxy)_Cal,     Re(Zyx)_Cal,     Im(Zyx)_Cal,     Re(Zyy)_Cal,     Im(Zyy)_Cal,     Re(Zxx)_Res,     Im(Zxx)_Res,     Re(Zxy)_Res,     Im(Zxy)_Res,     Re(Zyx)_Res,     Im(Zyx)_Res,     Re(Zyy)_Res,     Im(Zyy)_Res,     Re(Zxx)_Obs,     Im(Zxx)_Obs,     Re(Zxy)_Obs,     Im(Zxy)_Obs,     Re(Zyx)_Obs,     Im(Zyx)_Obs,     Re(Zyy)_Obs,     Im(Zyy)_Obs,      Re(Zxx)_SD,      Im(Zxx)_SD,      Re(Zxy)_SD,      Im(Zxy)_SD,      Re(Zyx)_SD,      Im(Zyx)_SD,      Re(Zyy)_SD,      Im(Zyy)_SD,
        12,    3.125000e-02,    3.557290e-03,   -2.451371e-03,    7.147388e-03,   -6.570980e-03,   -1.555034e-02,    1.510091e-02,   -2.327825e-03,    1.312640e-03,    2.093981e-02,   -4.745827e-01,    5.754970e-01,    2.069427e+00,    1.602735e+00,    1.723018e+00,   -8.261368e-01,    1.253714e+00,    3.586800e-03,   -3.120200e-03,    7.552900e-03,   -5.112800e-03,   -1.442100e-02,    1.631500e-02,   -3.492100e-03,    3.079500e-03,    1.409300e-03,    1.409300e-03,    7.046300e-04,    7.046300e-04,    7.046300e-04,    7.046300e-04,    1.409300e-03,    1.409300e-03,
        13,    3.125000e-02,   -6.119024e-04,    1.543686e-04,    2.073074e-03,   -1.702669e-03,   -1.796271e-03,    1.757333e-03,    7.929506e-04,   -1.102611e-04,   -1.910520e-01,   -1.396017e+00,    2.232527e-01,    2.130126e+00,   -3.249603e-01,   -2.585756e+00,    8.640810e-01,   -7.457111e-01,   -6.585000e-04,   -1.861200e-04,    2.100300e-03,   -1.442900e-03,   -1.835900e-03,    1.442000e-03,    1.003700e-03,   -2.921400e-04,    2.439000e-04,    2.439000e-04,    1.219500e-04,    1.219500e-04,    1.219500e-04,    1.219500e-04,    2.439000e-04,    2.439000e-04,
        14,    3.125000e-02,    2.563994e-04,    3.156135e-05,    1.085650e-03,   -9.836359e-04,   -1.465007e-03,    1.280028e-03,   -5.050678e-04,   -2.382430e-05,   -4.001541e-01,    1.394337e+00,    3.675152e-01,   -1.760871e-02,    2.331132e+00,    4.682916e-01,   -6.473853e-01,    3.244811e-01,    1.903100e-04,    2.618500e-04,    1.116000e-03,   -9.850900e-04,   -1.272500e-03,    1.318700e-03,   -6.119900e-04,    2.976700e-05,    1.651600e-04,    1.651600e-04,    8.258100e-05,    8.258100e-05,    8.258100e-05,    8.258100e-05,    1.651600e-04,    1.651600e-04,
        15,    3.125000e-02,   -2.758070e-03,    7.456591e-04,    6.628715e-03,   -4.925067e-03,   -1.608235e-03,    2.220969e-03,    3.917482e-04,    5.813449e-05,   -7.401380e-01,    2.303071e+00,   -8.954244e-01,   -2.160654e-01,    5.513677e-01,   -2.422912e+00,    4.384951e-01,   -8.133382e-01,   -3.075500e-03,    1.733400e-03,    6.436700e-03,   -4.971400e-03,   -1.490000e-03,    1.701400e-03,    5.798100e-04,   -2.906900e-04,    4.288800e-04,    4.288800e-04,    2.144400e-04,    2.144400e-04,    2.144400e-04,    2.144400e-04,    4.288800e-04,    4.288800e-04,
        16,    3.125000e-02,   -3.908034e-05,   -3.338055e-04,    2.636604e-03,   -3.173202e-03,   -3.031473e-03,    3.168246e-03,    2.344117e-04,    2.644901e-04,   -2.497307e-01,    1.381205e+00,    4.122705e-01,    1.672981e+00,   -1.035286e+00,    9.364222e-01,   -6.003705e-01,   -2.865016e-01,   -1.460500e-04,    2.578200e-04,    2.724900e-03,   -2.814900e-03,   -3.253200e-03,    3.368800e-03,   -2.275100e-05,    1.417700e-04,    4.283400e-04,    4.283400e-04,    2.141700e-04,    2.141700e-04,    2.141700e-04,    2.141700e-04,    4.283400e-04,    4.283400e-04,
        17,    3.125000e-02,    2.515494e-03,   -7.453333e-04,    4.762611e-03,   -5.361289e-03,   -2.288013e-03,    2.771904e-03,   -8.119485e-04,   -2.270364e-04,    1.119594e+00,   -4.153844e-01,    2.773256e+00,   -2.057360e-01,   -2.870479e-01,   -1.854046e+00,   -1.460979e+00,    1.986055e+00,    3.079400e-03,   -9.545500e-04,    5.461000e-03,   -5.413100e-03,   -2.360300e-03,    2.305000e-03,   -1.547800e-03,    7.732800e-04,    5.036700e-04,    5.036700e-04,    2.518300e-04,    2.518300e-04,    2.518300e-04,    2.518300e-04,    5.036700e-04,    5.036700e-04,
        18,    3.125000e-02,    2.697791e-03,   -3.152975e-03,   -8.660353e-05,   -1.704484e-03,   -2.878199e-03,    4.321900e-03,    1.218676e-03,   -2.918088e-04,   -3.157645e-01,    3.556029e+00,    3.040550e-01,    2.548225e+00,    4.793703e-01,    2.508637e+00,    5.563182e-01,   -1.914383e+00,    2.611900e-03,   -2.185700e-03,   -4.524900e-05,   -1.357900e-03,   -2.813000e-03,    4.663100e-03,    1.370000e-03,   -8.125400e-04,    2.720100e-04,    2.720100e-04,    1.360100e-04,    1.360100e-04,    1.360100e-04,    1.360100e-04,    2.720100e-04,    2.720100e-04,
        19,    3.125000e-02,   -2.364606e-03,    1.002051e-03,    6.501660e-03,   -4.539953e-03,   -1.917521e-03,    2.511821e-03,    2.049092e-03,   -8.263430e-04,   -1.647129e+00,    3.203454e+00,    9.797001e-01,    1.536767e+00,   -3.801338e-01,   -2.233638e+00,    7.759013e-01,   -1.989843e+00,   -3.143500e-03,    2.516900e-03,    6.733300e-03,   -4.176600e-03,   -2.007400e-03,    1.983700e-03,    2.416000e-03,   -1.767300e-03,    4.728800e-04,    4.728800e-04,    2.364400e-04,    2.364400e-04,    2.364400e-04,    2.364400e-04,    4.728800e-04,    4.728800e-04,
        20,    3.125000e-02,   -2.066669e-04,    1.749565e-04,    1.463220e-03,   -1.731977e-03,   -4.423487e-03,    3.913625e-03,    2.402815e-04,   -4.129001e-04,   -2.994329e-01,    7.148224e-01,    1.262285e+00,    2.006372e+00,   -1.085733e-01,    1.139982e+00,   -7.475409e-01,    4.687042e-02,   -3.154000e-04,    4.345300e-04,    1.692400e-03,   -1.367700e-03,   -4.443200e-03,    4.120600e-03,   -3.117300e-05,   -3.958800e-04,    3.631300e-04,    3.631300e-04,    1.815600e-04,    1.815600e-04,    1.815600e-04,    1.815600e-04,    3.631300e-04,    3.631300e-04,
        21,    3.125000e-02,    2.125929e-03,   -1.314973e-03,    2.997602e-03,   -3.117207e-03,   -2.890213e-03,    2.797257e-03,   -2.135622e-03,    1.267125e-03,   -2.429963e-01,   -1.372921e+00,   -1.716618e+00,   -7.681284e-01,    1.486368e+00,    4.028676e-01,    2.729410e-01,    8.067123e-01,    2.027800e-03,   -1.869400e-03,    2.651000e-03,   -3.272300e-03,   -2.590100e-03,    2.878600e-03,   -2.025400e-03,    1.592900e-03,    4.038300e-04,    4.038300e-04,    2.019100e-04,    2.019100e-04,    2.019100e-04,    2.019100e-04,    4.038300e-04,    4.038300e-04,
        22,    3.125000e-02,    3.556156e-04,   -1.704212e-04,    7.759267e-04,   -1.480092e-03,   -1.976906e-04,    6.746346e-04,   -1.196000e-05,   -1.097516e-05,   -8.179674e-01,   -5.145631e-02,   -8.206352e+00,   -1.521001e+00,   -5.918708e-01,   -3.374843e+00,   -5.216579e-01,    1.463220e+00,    2.780600e-04,   -1.753000e-04,    3.868800e-04,   -1.552200e-03,   -2.257500e-04,    5.146400e-04,   -6.142100e-05,    1.277600e-04,    9.481500e-05,    9.481500e-05,    4.740800e-05,    4.740800e-05,    4.740800e-05,    4.740800e-05,    9.481500e-05,    9.481500e-05,
        23,    3.125000e-02,    7.123073e-04,    1.672482e-04,    1.402493e-03,   -5.208485e-04,   -8.090869e-04,    7.773991e-04,   -8.773677e-04,   -2.510247e-04,    2.468508e-01,   -3.809612e-01,    1.377355e+00,    5.192171e+00,    7.895423e-01,   -1.882749e+00,   -6.786366e-01,   -1.121568e-01,    7.426700e-04,    1.203900e-04,    1.487200e-03,   -2.015300e-04,   -7.605300e-04,    6.616100e-04,   -9.608400e-04,   -2.648200e-04,    1.230000e-04,    1.230000e-04,    6.150000e-05,    6.150000e-05,    6.150000e-05,    6.150000e-05,    1.230000e-04,    1.230000e-04,
        24,    3.125000e-02,   -7.202912e-04,    9.155309e-04,    6.984097e-04,   -1.789325e-03,   -4.323622e-03,    8.396411e-03,    2.610890e-03,   -1.620323e-03,   -4.838730e-01,    2.428715e+00,    4.840998e-01,    4.346880e+00,   -1.830555e+00,    3.859091e+00,   -1.616560e+00,   -4.985311e+00,   -8.949500e-04,    1.792200e-03,    7.857800e-04,   -1.004800e-03,   -4.654000e-03,    9.092900e-03,    2.305700e-03,   -2.561500e-03,    3.609600e-04,    3.609600e-04,    1.804800e-04,    1.804800e-04,    1.804800e-04,    1.804800e-04,    1.887900e-04,    1.887900e-04,
        25,    3.125000e-02,   -1.534795e-03,    3.165340e-04,    3.718389e-03,   -4.588359e-03,   -6.637118e-03,    7.132812e-03,   -2.523550e-03,    2.290979e-03,   -1.595118e+00,    8.434225e-01,    9.646557e-02,    5.908484e+00,   -2.935961e-01,    2.725920e+00,   -1.099825e+00,    1.396168e-01,   -2.636400e-03,    8.990100e-04,    3.751700e-03,   -2.548100e-03,   -6.738500e-03,    8.074100e-03,   -3.283100e-03,    2.387400e-03,    6.906100e-04,    6.906100e-04,    3.453100e-04,    3.453100e-04,    3.453100e-04,    3.453100e-04,    6.906100e-04,    6.906100e-04,
        26,    3.125000e-02,   -1.387259e-03,    2.961489e-04,    2.035720e-03,   -2.400511e-03,   -2.435704e-03,    1.920526e-03,    1.315962e-03,   -7.360072e-04,    5.322530e-01,    1.239868e+00,    1.898692e+00,    3.328046e-01,    2.067702e-01,   -1.967473e+00,    1.505533e+00,   -2.759789e+00,   -1.222500e-03,    6.799500e-04,    2.329600e-03,   -2.349000e-03,   -2.403700e-03,    1.616000e-03,    1.782000e-03,   -1.590300e-03,    3.095500e-04,    3.095500e-04,    1.547800e-04,    1.547800e-04,    1.547800e-04,    1.547800e-04,    3.095500e-04,    3.095500e-04,
        27,    3.125000e-02,    1.325359e-03,   -1.164390e-03,    1.546610e-03,   -2.351093e-03,   -7.334200e-03,    7.986339e-03,   -3.983714e-03,    4.221058e-03,    2.182501e-01,    1.962325e+00,   -5.663086e-01,   -9.257787e-01,   -2.511033e+00,   -3.409166e+00,    4.121765e-01,    5.173984e-01,    1.448000e-03,   -6.170100e-05,    1.387500e-03,   -2.611200e-03,   -8.039700e-03,    7.028500e-03,   -3.752100e-03,    4.511800e-03,    5.619300e-04,    5.619300e-04,    2.809600e-04,    2.809600e-04,    2.809600e-04,    2.809600e-04,    5.619300e-04,    5.619300e-04,
        28,    3.125000e-02,    2.833822e-04,    3.381286e-04,    1.301609e-03,   -8.831826e-04,   -2.540763e-04,    1.055556e-03,    4.980619e-04,   -1.183576e-04,    1.969222e+00,   -1.984876e-01,   -5.078497e+00,   -3.995141e+00,    3.326800e+00,   -1.280365e+00,   -8.392867e-01,   -3.197364e+00,    5.221700e-04,    3.140600e-04,    9.937100e-04,   -1.125400e-03,   -5.237900e-05,    9.779300e-04,    3.962900e-04,   -5.060700e-04,    1.212600e-04,    1.212600e-04,    6.062800e-05,    6.062800e-05,    6.062800e-05,    6.062800e-05,    1.212600e-04,    1.212600e-04,
        29,    3.125000e-02,    5.939043e-03,   -6.759663e-03,    4.699763e-03,   -9.097783e-03,   -3.399658e-03,    5.073065e-03,   -1.723872e-03,    2.114702e-03,    6.112369e-01,   -3.299464e+00,    4.530750e-01,    5.273844e-01,   -8.128069e-01,   -1.680942e+00,   -5.613035e-01,   -5.607464e-01,    6.407000e-03,   -9.285700e-03,    4.873200e-03,   -8.895900e-03,   -3.710800e-03,    4.429600e-03,   -2.153600e-03,    1.685400e-03,    7.655900e-04,    7.655900e-04,    3.828000e-04,    3.828000e-04,    3.828000e-04,    3.828000e-04,    7.655900e-04,    7.655900e-04,
        30,    3.125000e-02,    1.016974e-02,   -6.217606e-03,    9.259060e-03,   -7.521964e-03,   -2.390018e-02,    1.869195e-02,   -1.666956e-02,    8.958864e-03,    8.616431e-01,   -2.276773e+00,    2.662450e+00,   -2.964001e-01,    1.661808e+00,    5.935596e-01,   -1.078570e+00,    1.446807e+00,    1.193800e-02,   -1.089000e-02,    1.199100e-02,   -7.826100e-03,   -2.219500e-02,    1.930100e-02,   -1.888300e-02,    1.192800e-02,    2.052200e-03,    2.052200e-03,    1.026100e-03,    1.026100e-03,    1.026100e-03,    1.026100e-03,    2.052200e-03,    2.052200e-03,
        31,    3.125000e-02,    5.215520e-04,   -2.115037e-05,    4.204893e-04,   -9.924048e-04,   -2.441510e-03,    1.900742e-03,   -1.296911e-03,    5.603399e-05,   -1.833035e-01,   -2.376385e+00,   -3.749537e-01,    4.410198e+00,    1.534300e+00,    3.200707e+00,    4.020069e-01,    3.089845e+00,    4.931400e-04,   -3.894900e-04,    3.914300e-04,   -6.506100e-04,   -2.322600e-03,    2.148800e-03,   -1.234600e-03,    5.349600e-04,    1.550000e-04,    1.550000e-04,    7.750100e-05,    7.750100e-05,    7.750100e-05,    7.750100e-05,    1.550000e-04,    1.550000e-04,
        32,    3.125000e-02,    1.568899e-03,   -6.604938e-04,    2.138117e-03,   -2.066074e-03,   -4.942077e-03,    3.329248e-03,   -1.768350e-03,    1.296557e-04,    2.118194e-01,    2.564166e+00,    8.773851e-01,   -1.713460e+00,   -2.004038e+00,   -1.633472e+00,    2.020363e+00,   -1.817034e+00,    1.665700e-03,    5.113300e-04,    2.338600e-03,   -2.457600e-03,   -5.400000e-03,    2.956000e-03,   -9.765700e-04,   -5.824400e-04,    4.570000e-04,    4.570000e-04,    2.285000e-04,    2.285000e-04,    2.285000e-04,    2.285000e-04,    3.919000e-04,    3.919000e-04,
        33,    3.125000e-02,    5.768840e-04,   -4.538377e-04,    2.220800e-03,   -3.001971e-03,   -6.222862e-03,    6.079958e-03,   -7.240247e-04,    3.134470e-04,   -9.511394e-01,   -5.896020e-01,   -1.072652e+00,   -1.242940e+00,    1.993735e+00,   -1.719698e+00,    1.415801e+00,    1.158794e+00,    4.928700e-05,   -7.808900e-04,    1.923300e-03,   -3.346700e-03,   -5.669900e-03,    5.603000e-03,    6.132000e-05,    9.562300e-04,    5.547000e-04,    5.547000e-04,    2.773500e-04,    2.773500e-04,    2.773500e-04,    2.773500e-04,    5.547000e-04,    5.547000e-04,
        34,    3.125000e-02,   -3.479768e-04,    6.358689e-04,    5.807116e-04,   -2.000401e-03,   -1.841462e-03,    3.208413e-03,   -1.243042e-03,    3.197731e-04,   -9.598095e-01,   -1.316103e+00,    1.238869e+00,    1.930552e+00,    4.337076e+00,    2.422465e+00,    8.522106e-01,    1.136272e+00,   -6.039100e-04,    2.849300e-04,    7.458900e-04,   -1.743000e-03,   -1.263200e-03,    3.531400e-03,   -1.015800e-03,    6.227600e-04,    2.666500e-04,    2.666500e-04,    1.333300e-04,    1.333300e-04,    1.333300e-04,    1.333300e-04,    2.666500e-04,    2.666500e-04,
        35,    3.125000e-02,    2.557614e-03,    2.026084e-04,    3.585840e-03,   -2.557286e-03,   -5.710510e-03,    2.087873e-03,   -2.362416e-03,    9.630557e-05,   -8.102286e-01,    1.016855e+00,    2.039414e+00,   -3.661923e-01,   -1.782450e-01,   -1.574601e+00,   -4.018499e-01,   -1.182587e+00,    2.117700e-03,    7.547100e-04,    4.139500e-03,   -2.656700e-03,   -5.758900e-03,    1.660400e-03,   -2.580600e-03,   -5.457800e-04,    5.429500e-04,    5.429500e-04,    2.714800e-04,    2.714800e-04,    2.714800e-04,    2.714800e-04,    5.429500e-04,    5.429500e-04,
        36,    3.125000e-02,   -5.061305e-04,   -4.581586e-04,    2.582516e-03,   -2.257285e-03,   -1.151494e-03,    1.759574e-03,   -7.824739e-04,    4.737174e-04,   -2.061019e+00,    1.445729e+00,   -8.395950e-01,   -1.044495e+00,   -6.065073e-01,   -4.763070e+00,   -9.085979e-01,    1.410422e+00,   -1.005000e-03,   -1.082200e-04,    2.480900e-03,   -2.383700e-03,   -1.224900e-03,    1.183100e-03,   -1.002400e-03,    8.151100e-04,    2.420500e-04,    2.420500e-04,    1.210300e-04,    1.210300e-04,    1.210300e-04,    1.210300e-04,    2.420500e-04,    2.420500e-04,
        37,    3.125000e-02,   -7.148906e-05,    1.371601e-04,    2.153476e-03,   -3.047257e-03,   -2.577355e-03,    3.389280e-03,    3.627659e-04,   -2.413372e-04,   -1.019460e-01,    1.616089e+00,    9.607685e-01,   -5.917713e-01,   -1.654542e+00,    8.005620e-01,   -5.649317e-01,   -1.949947e-01,   -1.150200e-04,    8.272300e-04,    2.358600e-03,   -3.173600e-03,   -2.930600e-03,    3.560200e-03,    1.215400e-04,   -3.246000e-04,    4.270000e-04,    4.270000e-04,    2.135000e-04,    2.135000e-04,    2.135000e-04,    2.135000e-04,    4.270000e-04,    4.270000e-04,
        38,    3.125000e-02,    2.735437e-04,   -2.414209e-04,    1.021184e-03,   -2.290048e-03,   -1.643365e-03,    2.938908e-03,    8.251786e-05,    3.635969e-05,    5.308360e-01,   -1.844170e-01,    8.580327e-01,   -2.816919e+00,   -1.541963e+00,    1.295892e+00,   -9.385102e-01,    5.356377e-01,    4.497600e-04,   -3.026400e-04,    1.163600e-03,   -2.757600e-03,   -1.899300e-03,    3.154000e-03,   -2.290300e-04,    2.141700e-04,    3.319600e-04,    3.319600e-04,    1.659800e-04,    1.659800e-04,    1.659800e-04,    1.659800e-04,    3.319600e-04,    3.319600e-04,
        39,    3.125000e-02,    5.178955e-05,    7.016289e-05,    1.708717e-03,   -1.621988e-03,   -1.539282e-03,    1.372859e-03,   -5.735526e-04,   -1.219996e-05,    3.622430e-01,    6.097796e-01,    1.927334e+00,    3.563381e+00,   -1.273624e+00,   -8.158044e-01,   -3.145285e+00,    2.478843e+00,    1.313200e-04,    2.040400e-04,    1.920300e-03,   -1.230800e-03,   -1.679100e-03,    1.283300e-03,   -1.264100e-03,    5.320300e-04,    2.195500e-04,    2.195500e-04,    1.097800e-04,    1.097800e-04,    1.097800e-04,    1.097800e-04,    2.195500e-04,    2.195500e-04,
        40,    3.125000e-02,   -7.482538e-04,    7.105289e-04,    7.507459e-04,   -1.695718e-03,   -3.588686e-03,    3.990892e-03,   -1.782453e-04,    1.949616e-04,   -5.748641e-01,    2.100293e+00,    8.921254e-01,    3.873090e+00,   -2.816296e+00,    9.601211e-01,    5.355447e-02,    7.799020e-01,   -9.135100e-04,    1.314300e-03,    8.789800e-04,   -1.139000e-03,   -3.993500e-03,    4.128900e-03,   -1.628500e-04,    4.191600e-04,    2.874700e-04,    2.874700e-04,    1.437400e-04,    1.437400e-04,    1.437400e-04,    1.437400e-04,    2.874700e-04,    2.874700e-04,
        41,    3.125000e-02,   -1.024384e-03,    5.744902e-04,    2.013243e-03,   -1.912287e-03,   -3.347296e-03,    2.058547e-03,    2.784703e-04,   -6.061980e-04,   -1.570951e+00,    1.022938e+00,    3.966483e+00,    8.238207e-01,   -2.612932e+00,   -3.189614e+00,   -1.460434e+00,    1.107349e+00,   -1.598300e-03,    9.482000e-04,    2.737800e-03,   -1.761800e-03,   -3.824600e-03,    1.475900e-03,   -2.550700e-04,   -2.016500e-04,    3.653300e-04,    3.653300e-04,    1.826700e-04,    1.826700e-04,    1.826700e-04,    1.826700e-04,    3.653300e-04,    3.653300e-04,
        42,    3.125000e-02,    6.136505e-04,   -7.054364e-05,    6.780636e-04,   -1.150785e-03,   -2.909001e-04,    6.254313e-04,   -1.615779e-04,    6.934548e-05,   -6.096885e-01,   -5.437967e+00,   -4.840801e+00,   -5.473578e-01,    8.492129e-01,   -6.079304e+00,   -5.705524e-02,    3.853471e+00,    5.666100e-04,   -4.901100e-04,    4.913200e-04,   -1.171900e-03,   -2.581400e-04,    3.909100e-04,   -1.659800e-04,    3.666600e-04,    7.715500e-05,    7.715500e-05,    3.857700e-05,    3.857700e-05,    3.857700e-05,    3.857700e-05,    7.715500e-05,    7.715500e-05,
