MT,
     StaID,        Freq[Hz],     Re(Zxx)_Cal,     Im(Zxx)_Cal,     Re(Zxy)_Cal,     Im(Zxy)_Cal,     Re(Zyx)_Cal,     Im(Zyx)_Cal,     Re(Zyy)_Cal,     Im(Zyy)_Cal,     Re(Zxx)_Res,     Im(Zxx)_Res,     Re(Zxy)_Res,     Im(Zxy)_Res,     Re(Zyx)_Res,     Im(Zyx)_Res,     Re(Zyy)_Res,     Im(Zyy)_Res,     Re(Zxx)_Obs,     Im(Zxx)_Obs,     Re(Zxy)_Obs,     Im(Zxy)_Obs,     Re(Zyx)_Obs,     Im(Zyx)_Obs,     Re(Zyy)_Obs,     Im(Zyy)_Obs,      Re(Zxx)_SD,      Im(Zxx)_SD,      Re(Zxy)_SD,      Im(Zxy)_SD,      Re(Zyx)_SD,      Im(Zyx)_SD,      Re(Zyy)_SD,      Im(Zyy)_SD,
        25,    9.800000e-04,   -6.712340e-04,    4.256028e-04,    1.375443e-03,   -6.843039e-04,   -9.062151e-04,    1.452699e-03,   -3.015267e-04,    7.728962e-04,   -9.885591e-01,    5.564161e-01,    1.389185e+00,    2.147930e+00,   -8.694813e-02,   -6.824997e-01,   -5.430629e-01,    5.379439e-01,   -8.314300e-04,    5.157700e-04,    1.488000e-03,   -5.102700e-04,   -9.132600e-04,    1.397400e-03,   -3.895300e-04,    8.600700e-04,    1.620500e-04,    1.620500e-04,    8.102400e-05,    8.102400e-05,    8.102400e-05,    8.102400e-05,    1.620500e-04,    1.620500e-04,
        26,    9.800000e-04,   -4.271804e-04,    3.096738e-04,    7.561384e-04,   -2.680351e-04,   -5.530739e-04,    5.230229e-04,    7.023024e-04,   -1.020214e-04,    7.340810e-01,   -5.188090e-01,    3.338136e-03,    7.776901e-01,   -3.186865e-01,    5.251487e-01,   -2.620104e-01,    3.500898e-01,   -3.692900e-04,    2.687600e-04,    7.562700e-04,   -2.373700e-04,   -5.656400e-04,    5.437300e-04,    6.816400e-04,   -7.441300e-05,    7.886100e-05,    7.886100e-05,    3.943100e-05,    3.943100e-05,    3.943100e-05,    3.943100e-05,    7.886100e-05,    7.886100e-05,
        27,    9.800000e-04,    1.591071e-05,   -1.662387e-04,    3.142095e-04,   -2.696063e-04,   -3.863464e-04,    1.011825e-03,   -3.591827e-04,    5.980366e-04,    8.422898e-01,   -1.150540e+00,   -2.702425e+00,   -1.418226e-02,    2.131235e+00,   -2.186753e+00,   -8.672784e-01,   -1.745806e+00,    6.623500e-05,   -2.349800e-04,    2.334800e-04,   -2.700300e-04,   -3.226800e-04,    9.465000e-04,   -4.110000e-04,    4.937300e-04,    5.974700e-05,    5.974700e-05,    2.987300e-05,    2.987300e-05,    2.987300e-05,    2.987300e-05,    5.974700e-05,    5.974700e-05,
        28,    9.800000e-04,    2.358394e-04,   -2.443706e-04,    3.192866e-04,   -3.427281e-04,    7.690330e-05,   -4.327402e-05,    1.468437e-04,   -1.300672e-04,    1.855095e+00,    7.825171e-01,    3.172391e+00,   -3.542196e-01,    3.794965e+00,   -5.262856e-01,    4.865223e-01,   -1.023253e+00,    2.842500e-04,   -2.239500e-04,    3.606800e-04,   -3.473500e-04,    1.264200e-04,   -5.014100e-05,    1.595400e-04,   -1.567700e-04,    2.609600e-05,    2.609600e-05,    1.304800e-05,    1.304800e-05,    1.304800e-05,    1.304800e-05,    2.609600e-05,    2.609600e-05,
        29,    9.800000e-04,    1.057346e-03,   -1.423249e-03,    5.202628e-04,   -1.175844e-03,   -6.124263e-04,    8.498546e-04,   -1.313556e-04,    4.838056e-04,    7.054712e-02,    3.854358e-01,   -3.016635e-01,   -6.204602e-01,   -5.477457e-01,   -1.059451e+00,   -9.842046e-01,    5.060077e-01,    1.065500e-03,   -1.378700e-03,    5.028300e-04,   -1.211700e-03,   -6.440800e-04,    7.886300e-04,   -2.451100e-04,    5.422900e-04,    1.155800e-04,    1.155800e-04,    5.778900e-05,    5.778900e-05,    5.778900e-05,    5.778900e-05,    1.155800e-04,    1.155800e-04,
        30,    9.800000e-04,    8.805264e-04,   -1.827256e-03,    2.347151e-03,   -2.282608e-03,   -2.595493e-03,    4.520718e-03,   -3.505980e-03,    4.170628e-03,    9.218400e-01,   -4.258235e-02,   -2.534626e-02,    9.161482e-01,   -7.814813e-01,    9.638099e-01,   -1.458442e+00,   -9.451405e-01,    1.262500e-03,   -1.844900e-03,    2.341900e-03,   -2.092800e-03,   -2.757400e-03,    4.720400e-03,   -4.110300e-03,    3.779000e-03,    4.143600e-04,    4.143600e-04,    2.071800e-04,    2.071800e-04,    2.071800e-04,    2.071800e-04,    4.143600e-04,    4.143600e-04,
        31,    9.800000e-04,    1.117543e-04,   -1.258313e-04,    1.601988e-04,   -1.396873e-04,   -5.667639e-04,    6.293641e-04,   -3.811146e-04,    3.765359e-04,    1.065796e+00,   -2.257923e-01,   -1.475954e+00,    2.102574e-02,   -3.236216e+00,   -1.807827e+00,   -1.612147e+00,    1.755531e+00,    1.550800e-04,   -1.350100e-04,    1.302000e-04,   -1.392600e-04,   -6.325400e-04,    5.926200e-04,   -4.466500e-04,    4.479000e-04,    4.065100e-05,    4.065100e-05,    2.032500e-05,    2.032500e-05,    2.032500e-05,    2.032500e-05,    4.065100e-05,    4.065100e-05,
        32,    9.800000e-04,    4.053930e-04,   -4.535481e-04,    7.013921e-04,   -5.592601e-04,   -1.049890e-03,    1.200515e-03,   -6.181657e-04,    6.634182e-04,    2.551497e+00,   -8.388974e-01,   -2.173377e+00,   -9.102860e-01,   -7.277401e-01,   -1.851274e-02,    8.712676e-01,    5.800872e-01,    5.572300e-04,   -5.034700e-04,    5.742300e-04,   -6.125200e-04,   -1.105500e-03,    1.199100e-03,   -5.162100e-04,    7.313000e-04,    5.950900e-05,    5.950900e-05,    5.850900e-05,    5.850900e-05,    7.641400e-05,    7.641400e-05,    1.170200e-04,    1.170200e-04,
        33,    9.800000e-04,   -6.764655e-05,   -7.981202e-05,    5.933770e-04,   -4.138431e-04,   -7.956507e-04,    1.095780e-03,    3.920274e-04,    2.651490e-04,    4.013468e-01,    4.509703e-02,    5.175176e-01,   -3.308013e-01,   -8.894395e-01,   -9.613875e-01,   -1.667932e+00,   -3.035174e-01,   -2.725100e-05,   -7.527300e-05,    6.194200e-04,   -4.304900e-04,   -8.404100e-04,    1.047400e-03,    2.241500e-04,    2.346000e-04,    1.006500e-04,    1.006500e-04,    5.032300e-05,    5.032300e-05,    5.032300e-05,    5.032300e-05,    1.006500e-04,    1.006500e-04,
        34,    9.800000e-04,   -7.283809e-05,    6.067852e-05,    1.894787e-04,   -1.293187e-04,   -1.559608e-04,    3.424578e-04,   -2.698208e-04,    2.456539e-04,   -2.768450e+00,    2.831769e+00,   -2.719256e+00,   -8.419159e-01,   -3.062934e-01,    7.954958e-01,   -1.893803e+00,    2.161215e+00,   -1.309700e-04,    1.201400e-04,    1.489400e-04,   -1.418700e-04,   -1.622300e-04,    3.587400e-04,   -2.993300e-04,    2.793300e-04,    2.099800e-05,    2.099800e-05,    1.490800e-05,    1.490800e-05,    2.046800e-05,    2.046800e-05,    1.558200e-05,    1.558200e-05,
        35,    9.800000e-04,    7.685676e-04,   -8.254929e-04,    1.248502e-03,   -9.426993e-04,   -1.460793e-03,    1.570441e-03,   -9.730091e-04,    8.819003e-04,    5.941803e-01,   -2.440019e-01,    8.428484e-03,   -1.592273e+00,   -4.132011e-01,   -1.969616e-01,   -7.923867e-01,    9.604298e-01,    8.810400e-04,   -8.716800e-04,    1.249300e-03,   -1.093400e-03,   -1.499900e-03,    1.551800e-03,   -1.123000e-03,    1.063700e-03,    1.892900e-04,    1.892900e-04,    9.464500e-05,    9.464500e-05,    9.464500e-05,    9.464500e-05,    1.892900e-04,    1.892900e-04,
        36,    9.800000e-04,   -7.137754e-05,    4.372047e-05,    8.698834e-04,   -4.824696e-04,   -1.580807e-04,    2.402543e-04,   -2.714560e-04,    1.563498e-04,   -6.353282e-01,    1.505098e+00,   -6.637821e-01,   -1.934705e-01,   -4.937014e-01,   -1.368496e-01,   -1.010327e+00,    8.302404e-01,   -1.054000e-04,    1.243200e-04,    8.521100e-04,   -4.876500e-04,   -1.713000e-04,    2.365900e-04,   -3.255600e-04,    2.008100e-04,    5.355100e-05,    5.355100e-05,    2.677600e-05,    2.677600e-05,    2.677600e-05,    2.677600e-05,    5.355100e-05,    5.355100e-05,
        37,    9.800000e-04,   -5.400149e-05,   -5.251578e-06,    2.690181e-04,   -3.170720e-04,   -2.950455e-04,    4.371255e-04,    2.420479e-04,    1.709493e-05,   -2.475200e-01,   -6.485758e-01,    9.176712e-01,   -7.000607e-01,    1.170806e+00,   -3.657462e-01,    3.662009e-01,   -3.290624e-01,   -6.570300e-05,   -3.591300e-05,    2.907100e-04,   -3.336200e-04,   -2.673700e-04,    4.284800e-04,    2.593600e-04,    1.538500e-06,    4.727500e-05,    4.727500e-05,    2.363800e-05,    2.363800e-05,    2.363800e-05,    2.363800e-05,    4.727500e-05,    4.727500e-05,
        38,    9.800000e-04,    1.114867e-05,   -5.740081e-05,    6.564475e-05,   -1.643902e-04,   -1.521158e-04,    2.873005e-04,    7.718074e-05,    2.768518e-05,    3.695941e-01,   -5.722720e-01,    4.273027e-01,    2.558219e+00,   -8.430779e-01,   -1.768510e+00,    7.874675e-01,   -1.118209e+00,    1.924500e-05,   -6.993700e-05,    7.032500e-05,   -1.363700e-04,   -1.613500e-04,    2.679300e-04,    9.443100e-05,    3.189700e-06,    2.190600e-05,    2.190600e-05,    1.095300e-05,    1.095300e-05,    1.095300e-05,    1.095300e-05,    2.190600e-05,    2.190600e-05,
        39,    9.800000e-04,    6.569951e-06,   -7.166227e-05,    7.122460e-04,   -4.071759e-04,   -1.858596e-04,    3.146538e-04,   -3.175623e-04,    2.108845e-04,   -4.404022e-01,   -1.472212e-02,    3.510586e-02,   -2.519289e-01,    7.054768e-01,   -2.299768e-01,   -1.979943e-01,    7.859256e-01,   -1.711400e-05,   -7.245400e-05,    7.131900e-04,   -4.139500e-04,   -1.668900e-04,    3.084700e-04,   -3.282100e-04,    2.531500e-04,    5.377800e-05,    5.377800e-05,    2.688900e-05,    2.688900e-05,    2.688900e-05,    2.688900e-05,    5.377800e-05,    5.377800e-05,
        40,    9.800000e-04,   -1.214880e-04,    1.257316e-04,    2.646843e-04,   -1.200610e-04,   -4.034477e-04,    5.864134e-04,    5.641026e-04,    4.048902e-05,    6.030240e-01,   -1.305065e-01,    2.062074e-01,    1.531548e-02,    7.124731e-01,    5.169345e-01,    5.492358e-02,    6.790806e-01,   -9.384900e-05,    1.197500e-04,    2.694100e-04,   -1.197100e-04,   -3.871200e-04,    5.982600e-04,    5.666200e-04,    7.161400e-05,    4.583400e-05,    4.583400e-05,    2.291700e-05,    2.291700e-05,    2.291700e-05,    2.291700e-05,    4.583400e-05,    4.583400e-05,
        41,    9.800000e-04,   -8.580948e-05,    1.127459e-04,    5.005027e-04,   -3.476830e-04,   -6.081429e-04,    7.368140e-04,   -2.141232e-04,    1.865720e-04,    5.957405e-01,   -3.440964e-02,   -3.056365e-01,   -1.661526e+00,   -5.643451e-01,   -3.319643e-01,    6.723060e-01,    1.572849e+00,   -3.913500e-05,    1.100500e-04,    4.885300e-04,   -4.127700e-04,   -6.302500e-04,    7.238100e-04,   -1.614500e-04,    3.098000e-04,    7.834700e-05,    7.834700e-05,    3.917300e-05,    3.917300e-05,    3.917300e-05,    3.917300e-05,    7.834700e-05,    7.834700e-05,
