MT    16
1  1  -7.500  -7.500  
6
100.00000 -6.7574e-07 -2.5417e-06 9.2813e-02 -2.4281e-01 -9.2828e-02 2.4278e-01 7.1264e-07 2.3653e-06 7.7980e-03 7.7980e-03 7.7980e-03 7.7980e-03 7.7980e-03 7.7980e-03 7.7980e-03 7.7980e-03 
10.00000 -2.5617e-06 -3.3747e-07 8.3711e-03 -3.1882e-02 -8.3962e-03 3.1881e-02 2.1534e-06 -2.2243e-07 9.8896e-04 9.8896e-04 9.8896e-04 9.8896e-04 9.8896e-04 9.8896e-04 9.8896e-04 9.8896e-04 
1.00000 -2.6742e-06 -5.4395e-07 2.0730e-03 -4.7290e-03 -2.0976e-03 4.7166e-03 1.5048e-06 -8.1795e-07 1.5488e-04 1.5488e-04 1.5488e-04 1.5488e-04 1.5488e-04 1.5488e-04 1.5488e-04 1.5488e-04 
0.10000 1.2394e-06 2.7284e-06 6.4577e-04 -9.3797e-04 -7.3186e-04 9.2900e-04 -9.0304e-06 -3.7248e-06 3.4815e-05 3.4815e-05 3.4815e-05 3.4815e-05 3.4815e-05 3.4815e-05 3.4815e-05 3.4815e-05 
0.01000 -2.0949e-05 -3.5243e-06 1.1760e-04 -2.4173e-04 -1.4001e-04 2.7088e-04 2.2067e-05 6.3512e-06 8.5890e-06 8.5890e-06 8.5890e-06 8.5890e-06 8.5890e-06 8.5890e-06 8.5890e-06 8.5890e-06 
0.00100 -7.6055e-06 5.4018e-06 2.4636e-05 -4.3040e-05 -2.9265e-05 4.9387e-05 8.0884e-06 -5.6046e-06 1.6007e-06 1.6007e-06 1.6007e-06 1.6007e-06 1.6007e-06 1.6007e-06 1.6007e-06 1.6007e-06 
7  7  2.500  -2.500  
6
100.00000 6.1895e-06 -1.3543e-06 1.9832e-01 -1.9696e-01 -1.9883e-01 1.9743e-01 -3.4781e-06 2.6804e-06 8.3957e-03 8.3957e-03 8.3957e-03 8.3957e-03 8.3957e-03 8.3957e-03 8.3957e-03 8.3957e-03 
10.00000 1.6969e-04 -2.8453e-04 6.2603e-02 -6.2485e-02 -5.8918e-02 6.6921e-02 -1.6896e-05 3.2607e-05 2.6641e-03 2.6641e-03 2.6641e-03 2.6641e-03 2.6641e-03 2.6641e-03 2.6641e-03 2.6641e-03 
1.00000 -1.4079e-03 -1.0283e-03 2.0093e-02 -1.9167e-02 -1.1953e-02 1.8730e-02 2.3583e-04 1.7923e-04 7.4517e-04 7.4517e-04 7.4517e-04 7.4517e-04 7.4517e-04 7.4517e-04 7.4517e-04 7.4517e-04 
0.10000 -2.5939e-03 -7.6741e-06 8.5617e-03 -5.6124e-03 -2.9354e-03 4.0245e-03 4.4766e-04 3.5878e-05 2.1423e-04 2.1423e-04 2.1423e-04 2.1423e-04 2.1423e-04 2.1423e-04 2.1423e-04 2.1423e-04 
0.01000 -1.4323e-03 8.1546e-04 3.5139e-03 -2.7605e-03 -8.9263e-04 1.0277e-03 2.9701e-04 -1.4787e-04 7.3990e-05 7.3990e-05 7.3990e-05 7.3990e-05 7.3990e-05 7.3990e-05 7.3990e-05 7.3990e-05 
0.00100 -4.5869e-04 3.9857e-04 1.1179e-03 -1.0459e-03 -2.8386e-04 2.9588e-04 9.5778e-05 -8.1431e-05 2.3768e-05 2.3768e-05 2.3768e-05 2.3768e-05 2.3768e-05 2.3768e-05 2.3768e-05 2.3768e-05 
8  8  7.500  -2.500  
6
100.00000 7.7366e-07 -2.4267e-07 1.9832e-01 -1.9696e-01 -1.9833e-01 1.9696e-01 -6.0021e-07 2.4856e-07 8.3852e-03 8.3852e-03 8.3852e-03 8.3852e-03 8.3852e-03 8.3852e-03 8.3852e-03 8.3852e-03 
10.00000 1.1491e-05 -1.0608e-05 6.2693e-02 -6.2544e-02 -6.2790e-02 6.2629e-02 -1.7387e-06 9.1329e-06 2.6586e-03 2.6586e-03 2.6586e-03 2.6586e-03 2.6586e-03 2.6586e-03 2.6586e-03 2.6586e-03 
1.00000 -1.0440e-04 -4.1182e-04 1.9731e-02 -1.9682e-02 -1.8763e-02 2.0769e-02 3.8832e-05 1.3443e-04 8.3788e-04 8.3788e-04 8.3788e-04 8.3788e-04 8.3788e-04 8.3788e-04 8.3788e-04 8.3788e-04 
0.10000 -1.1722e-03 -2.1926e-04 7.3286e-03 -5.6629e-03 -4.9115e-03 5.7732e-03 4.2032e-04 1.1195e-04 2.5136e-04 2.5136e-04 2.5136e-04 2.5136e-04 2.5136e-04 2.5136e-04 2.5136e-04 2.5136e-04 
0.01000 -6.7643e-04 3.7593e-04 2.8405e-03 -2.3863e-03 -1.5237e-03 1.6258e-03 2.8196e-04 -1.4152e-04 8.6254e-05 8.6254e-05 8.6254e-05 8.6254e-05 8.6254e-05 8.6254e-05 8.6254e-05 8.6254e-05 
0.00100 -2.1450e-04 1.8603e-04 9.0119e-04 -8.5826e-04 -4.8323e-04 4.9243e-04 9.0501e-05 -7.6780e-05 2.7798e-05 2.7798e-05 2.7798e-05 2.7798e-05 2.7798e-05 2.7798e-05 2.7798e-05 2.7798e-05 
9  9  -7.500  2.500  
6
100.00000 3.3202e-07 -4.3130e-07 1.9754e-01 -2.0236e-01 -1.9829e-01 1.9712e-01 -7.4669e-07 1.9268e-07 8.4358e-03 8.4358e-03 8.4358e-03 8.4358e-03 8.4358e-03 8.4358e-03 8.4358e-03 8.4358e-03 
10.00000 -1.7882e-07 -3.3706e-06 4.8739e-02 -6.7426e-02 -6.2440e-02 6.2398e-02 -2.6013e-05 9.7584e-06 2.5709e-03 2.5709e-03 2.5709e-03 2.5709e-03 2.5709e-03 2.5709e-03 2.5709e-03 2.5709e-03 
1.00000 -3.0885e-05 -2.8448e-05 7.8801e-03 -1.5363e-02 -1.9958e-02 1.9186e-02 2.6668e-04 4.3395e-04 6.5589e-04 6.5589e-04 6.5589e-04 6.5589e-04 6.5589e-04 6.5589e-04 6.5589e-04 6.5589e-04 
0.10000 -5.8276e-05 -1.0429e-05 1.8418e-03 -3.0369e-03 -8.4921e-03 5.5565e-03 9.5014e-04 6.6245e-05 1.8011e-04 1.8011e-04 1.8011e-04 1.8011e-04 1.8011e-04 1.8011e-04 1.8011e-04 1.8011e-04 
0.01000 -5.3996e-05 2.0422e-05 4.2809e-04 -6.6499e-04 -3.4969e-03 2.7395e-03 5.5908e-04 -2.9727e-04 5.6230e-05 5.6230e-05 5.6230e-05 5.6230e-05 5.6230e-05 5.6230e-05 5.6230e-05 5.6230e-05 
0.00100 -1.7513e-05 1.4435e-05 1.3218e-04 -1.5563e-04 -1.1110e-03 1.0403e-03 1.8049e-04 -1.5440e-04 1.6724e-05 1.6724e-05 1.6724e-05 1.6724e-05 1.6724e-05 1.6724e-05 1.6724e-05 1.6724e-05 
10  10  -2.500  2.500  
6
100.00000 3.0031e-06 -8.0133e-06 1.9752e-01 -2.0237e-01 -1.9829e-01 1.9712e-01 -3.2286e-05 -2.3116e-06 8.4355e-03 8.4355e-03 8.4355e-03 8.4355e-03 8.4355e-03 8.4355e-03 8.4355e-03 8.4355e-03 
10.00000 2.7403e-05 -1.2133e-04 4.8842e-02 -6.6721e-02 -6.2412e-02 6.2217e-02 5.1365e-05 1.1056e-03 2.5609e-03 2.5609e-03 2.5609e-03 2.5609e-03 2.5609e-03 2.5609e-03 2.5609e-03 2.5609e-03 
1.00000 -3.8822e-04 -1.4043e-04 9.2011e-03 -1.5483e-02 -2.0563e-02 1.8971e-02 2.7587e-03 9.2728e-04 6.7343e-04 6.7343e-04 6.7343e-04 6.7343e-04 6.7343e-04 6.7343e-04 6.7343e-04 6.7343e-04 
0.10000 -5.0527e-04 -2.6969e-05 2.4976e-03 -3.2852e-03 -9.0353e-03 5.6492e-03 3.3557e-03 -2.5371e-04 1.9894e-04 1.9894e-04 1.9894e-04 1.9894e-04 1.9894e-04 1.9894e-04 1.9894e-04 1.9894e-04 
0.01000 -3.4477e-04 1.7064e-04 7.7357e-04 -8.6913e-04 -3.8183e-03 2.9121e-03 1.8351e-03 -1.0526e-03 7.0912e-05 7.0912e-05 7.0912e-05 7.0912e-05 7.0912e-05 7.0912e-05 7.0912e-05 7.0912e-05 
0.00100 -1.1147e-04 9.4602e-05 2.4519e-04 -2.5407e-04 -1.2197e-03 1.1308e-03 5.9116e-04 -5.1335e-04 2.2990e-05 2.2990e-05 2.2990e-05 2.2990e-05 2.2990e-05 2.2990e-05 2.2990e-05 2.2990e-05 
11  11  2.500  2.500  
6
100.00000 3.2476e-05 -2.0788e-06 1.9833e-01 -1.9696e-01 -1.9835e-01 1.9696e-01 -3.0780e-05 2.6086e-06 8.3856e-03 8.3856e-03 8.3856e-03 8.3856e-03 8.3856e-03 8.3856e-03 8.3856e-03 8.3856e-03 
10.00000 -1.1341e-04 -8.3208e-04 6.2582e-02 -6.2704e-02 -6.2458e-02 6.3115e-02 1.2703e-04 7.1490e-04 2.6608e-03 2.6608e-03 2.6608e-03 2.6608e-03 2.6608e-03 2.6608e-03 2.6608e-03 2.6608e-03 
1.00000 -2.1440e-03 -8.7482e-04 1.9550e-02 -1.9481e-02 -1.8693e-02 1.9635e-02 1.8094e-03 7.1881e-04 8.2060e-04 8.2060e-04 8.2060e-04 8.2060e-04 8.2060e-04 8.2060e-04 8.2060e-04 8.2060e-04 
0.10000 -2.9400e-03 1.3409e-04 7.5201e-03 -5.6263e-03 -6.7500e-03 5.4466e-03 2.4508e-03 -1.3582e-04 2.7077e-04 2.7077e-04 2.7077e-04 2.7077e-04 2.7077e-04 2.7077e-04 2.7077e-04 2.7077e-04 
0.01000 -1.5830e-03 9.2373e-04 2.9422e-03 -2.4354e-03 -2.5932e-03 2.2061e-03 1.3146e-03 -7.6601e-04 1.0818e-04 1.0818e-04 1.0818e-04 1.0818e-04 1.0818e-04 1.0818e-04 1.0818e-04 1.0818e-04 
0.00100 -5.0716e-04 4.4253e-04 9.3673e-04 -8.8679e-04 -8.2526e-04 7.8705e-04 4.2172e-04 -3.6771e-04 3.6385e-05 3.6385e-05 3.6385e-05 3.6385e-05 3.6385e-05 3.6385e-05 3.6385e-05 3.6385e-05 
12  12  7.500  2.500  
6
100.00000 1.0674e-06 -3.3948e-07 1.9832e-01 -1.9696e-01 -1.9832e-01 1.9696e-01 -9.1165e-07 3.3145e-07 8.3852e-03 8.3852e-03 8.3852e-03 8.3852e-03 8.3852e-03 8.3852e-03 8.3852e-03 8.3852e-03 
10.00000 1.7461e-05 -1.7180e-05 6.2695e-02 -6.2550e-02 -6.2725e-02 6.2576e-02 -9.8028e-06 1.5028e-05 2.6574e-03 2.6574e-03 2.6574e-03 2.6574e-03 2.6574e-03 2.6574e-03 2.6574e-03 2.6574e-03 
1.00000 -1.6389e-04 -4.2862e-04 1.9733e-02 -1.9773e-02 -1.9404e-02 2.0234e-02 1.0767e-04 2.5998e-04 8.3953e-04 8.3953e-04 8.3953e-04 8.3953e-04 8.3953e-04 8.3953e-04 8.3953e-04 8.3953e-04 
0.10000 -1.2252e-03 -2.4882e-04 6.9184e-03 -5.8013e-03 -5.8616e-03 5.8916e-03 7.6725e-04 1.7411e-04 2.5987e-04 2.5987e-04 2.5987e-04 2.5987e-04 2.5987e-04 2.5987e-04 2.5987e-04 2.5987e-04 
0.01000 -7.3995e-04 3.9977e-04 2.5707e-03 -2.2476e-03 -1.9766e-03 1.9136e-03 4.8983e-04 -2.5390e-04 9.1950e-05 9.1950e-05 9.1950e-05 9.1950e-05 9.1950e-05 9.1950e-05 9.1950e-05 9.1950e-05 
0.00100 -2.3603e-04 2.0303e-04 8.1587e-04 -7.8478e-04 -6.2626e-04 6.2020e-04 1.5729e-04 -1.3396e-04 2.9967e-05 2.9967e-05 2.9967e-05 2.9967e-05 2.9967e-05 2.9967e-05 2.9967e-05 2.9967e-05 
13  13  -7.500  7.500  
6
100.00000 2.7029e-07 -1.2550e-07 1.9833e-01 -1.9696e-01 -1.9832e-01 1.9696e-01 -3.0560e-07 9.6683e-08 8.3853e-03 8.3853e-03 8.3853e-03 8.3853e-03 8.3853e-03 8.3853e-03 8.3853e-03 8.3853e-03 
10.00000 -4.0553e-07 -4.1351e-06 6.2889e-02 -6.2758e-02 -6.2695e-02 6.2544e-02 -3.0303e-06 4.3001e-06 2.6610e-03 2.6610e-03 2.6610e-03 2.6610e-03 2.6610e-03 2.6610e-03 2.6610e-03 2.6610e-03 
1.00000 -5.6256e-06 -5.1335e-05 1.7901e-02 -2.1199e-02 -1.9675e-02 1.9660e-02 1.8839e-05 2.2486e-04 8.3340e-04 8.3340e-04 8.3340e-04 8.3340e-04 8.3340e-04 8.3340e-04 8.3340e-04 8.3340e-04 
0.10000 -1.6617e-04 -5.0928e-05 4.1562e-03 -5.5521e-03 -7.5781e-03 5.5293e-03 6.2891e-04 9.8654e-05 2.4198e-04 2.4198e-04 2.4198e-04 2.4198e-04 2.4198e-04 2.4198e-04 2.4198e-04 2.4198e-04 
0.01000 -1.1581e-04 5.7272e-05 1.1995e-03 -1.4008e-03 -3.0357e-03 2.4767e-03 3.4415e-04 -1.9561e-04 8.0639e-05 8.0639e-05 8.0639e-05 8.0639e-05 8.0639e-05 8.0639e-05 8.0639e-05 8.0639e-05 
0.00100 -3.7086e-05 3.1407e-05 3.8143e-04 -3.9938e-04 -9.6292e-04 9.1076e-04 1.0903e-04 -9.4950e-05 2.5667e-05 2.5667e-05 2.5667e-05 2.5667e-05 2.5667e-05 2.5667e-05 2.5667e-05 2.5667e-05 
14  14  -2.500  7.500  
6
100.00000 1.0488e-06 -4.2884e-07 1.9833e-01 -1.9696e-01 -1.9832e-01 1.9696e-01 -1.4051e-06 4.2428e-07 8.3852e-03 8.3852e-03 8.3852e-03 8.3852e-03 8.3852e-03 8.3852e-03 8.3852e-03 8.3852e-03 
10.00000 5.2591e-06 -1.5432e-05 6.2845e-02 -6.2735e-02 -6.2691e-02 6.2543e-02 -3.0635e-05 2.3554e-05 2.6603e-03 2.6603e-03 2.6603e-03 2.6603e-03 2.6603e-03 2.6603e-03 2.6603e-03 2.6603e-03 
1.00000 -9.7213e-05 -2.0047e-04 1.8382e-02 -2.0741e-02 -1.9748e-02 1.9617e-02 2.7741e-04 5.7559e-04 8.3325e-04 8.3325e-04 8.3325e-04 8.3325e-04 8.3325e-04 8.3325e-04 8.3325e-04 8.3325e-04 
0.10000 -5.7198e-04 -1.2712e-04 4.9165e-03 -5.6501e-03 -7.4982e-03 5.6178e-03 1.4730e-03 1.7096e-04 2.5131e-04 2.5131e-04 2.5131e-04 2.5131e-04 2.5131e-04 2.5131e-04 2.5131e-04 2.5131e-04 
0.01000 -3.7626e-04 1.9136e-04 1.5515e-03 -1.6285e-03 -2.9633e-03 2.4453e-03 8.1189e-04 -4.6151e-04 8.8190e-05 8.8190e-05 8.8190e-05 8.8190e-05 8.8190e-05 8.8190e-05 8.8190e-05 8.8190e-05 
0.00100 -1.2076e-04 1.0274e-04 4.9215e-04 -4.9888e-04 -9.4094e-04 8.9174e-04 2.5810e-04 -2.2457e-04 2.8594e-05 2.8594e-05 2.8594e-05 2.8594e-05 2.8594e-05 2.8594e-05 2.8594e-05 2.8594e-05 
15  15  2.500  7.500  
6
100.00000 1.2607e-06 -4.3941e-07 1.9832e-01 -1.9696e-01 -1.9832e-01 1.9696e-01 -1.4263e-06 4.4987e-07 8.3852e-03 8.3852e-03 8.3852e-03 8.3852e-03 8.3852e-03 8.3852e-03 8.3852e-03 8.3852e-03 
10.00000 1.7682e-05 -2.2571e-05 6.2728e-02 -6.2581e-02 -6.2698e-02 6.2554e-02 -2.6584e-05 2.5487e-05 2.6576e-03 2.6576e-03 2.6576e-03 2.6576e-03 2.6576e-03 2.6576e-03 2.6576e-03 2.6576e-03 
1.00000 -1.7844e-04 -3.3969e-04 1.9403e-02 -2.0147e-02 -1.9696e-02 1.9794e-02 2.4589e-04 4.8400e-04 8.3842e-04 8.3842e-04 8.3842e-04 8.3842e-04 8.3842e-04 8.3842e-04 8.3842e-04 8.3842e-04 
0.10000 -9.6237e-04 -1.9859e-04 6.0680e-03 -5.8654e-03 -6.8811e-03 5.7770e-03 1.3080e-03 2.0604e-04 2.6123e-04 2.6123e-04 2.6123e-04 2.6123e-04 2.6123e-04 2.6123e-04 2.6123e-04 2.6123e-04 
0.01000 -6.0840e-04 3.1842e-04 2.0828e-03 -1.9753e-03 -2.5704e-03 2.2410e-03 7.6475e-04 -4.1911e-04 9.3861e-05 9.3861e-05 9.3861e-05 9.3861e-05 9.3861e-05 9.3861e-05 9.3861e-05 9.3861e-05 
0.00100 -1.9517e-04 1.6662e-04 6.6018e-04 -6.4973e-04 -8.1587e-04 7.8422e-04 2.4439e-04 -2.1060e-04 3.0715e-05 3.0715e-05 3.0715e-05 3.0715e-05 3.0715e-05 3.0715e-05 3.0715e-05 3.0715e-05 
16  16  7.500  7.500  
6
100.00000 4.2458e-07 -1.4666e-07 1.9832e-01 -1.9696e-01 -1.9832e-01 1.9696e-01 -4.1895e-07 1.4468e-07 8.3852e-03 8.3852e-03 8.3852e-03 8.3852e-03 8.3852e-03 8.3852e-03 8.3852e-03 8.3852e-03 
10.00000 3.4318e-06 -7.1040e-06 6.2696e-02 -6.2552e-02 -6.2697e-02 6.2553e-02 -3.2722e-06 6.9773e-06 2.6569e-03 2.6569e-03 2.6569e-03 2.6569e-03 2.6569e-03 2.6569e-03 2.6569e-03 2.6569e-03 
1.00000 -1.6408e-05 -1.9589e-04 1.9759e-02 -1.9905e-02 -1.9751e-02 1.9938e-02 1.7199e-05 1.8532e-04 8.4168e-04 8.4168e-04 8.4168e-04 8.4168e-04 8.4168e-04 8.4168e-04 8.4168e-04 8.4168e-04 
0.10000 -6.9984e-04 -2.3715e-04 6.3836e-03 -5.9810e-03 -6.2955e-03 5.9879e-03 6.5523e-04 2.1164e-04 2.6154e-04 2.6154e-04 2.6154e-04 2.6154e-04 2.6154e-04 2.6154e-04 2.6154e-04 2.6154e-04 
0.01000 -4.8079e-04 2.4069e-04 2.2219e-03 -2.0677e-03 -2.1808e-03 2.0426e-03 4.4294e-04 -2.2264e-04 9.0345e-05 9.0345e-05 9.0345e-05 9.0345e-05 9.0345e-05 9.0345e-05 9.0345e-05 9.0345e-05 
0.00100 -1.5458e-04 1.3055e-04 7.0479e-04 -6.8967e-04 -6.9155e-04 6.7810e-04 1.4261e-04 -1.2042e-04 2.9318e-05 2.9318e-05 2.9318e-05 2.9318e-05 2.9318e-05 2.9318e-05 2.9318e-05 2.9318e-05 
VTF    16
1001  1001  -7.500  -7.500  
6
100.00000 -1.0695e-04 1.2129e-04 -7.0937e-05 8.1884e-05 3.0000e-02 3.0000e-02 3.0000e-02 3.0000e-02 
10.00000 4.1100e-04 8.4468e-04 2.7482e-04 5.6695e-04 3.0000e-02 3.0000e-02 3.0000e-02 3.0000e-02 
1.00000 2.2349e-03 2.8761e-03 1.5072e-03 1.9162e-03 3.0000e-02 3.0000e-02 3.0000e-02 3.0000e-02 
0.10000 7.9427e-03 9.8114e-03 5.6869e-03 5.8122e-03 3.0000e-02 3.0000e-02 3.0000e-02 3.0000e-02 
0.01000 3.6144e-02 -5.7434e-03 2.4283e-02 -3.1250e-03 3.0000e-02 3.0000e-02 3.0000e-02 3.0000e-02 
0.00100 1.0903e-02 -8.8474e-03 7.3797e-03 -5.9175e-03 3.0000e-02 3.0000e-02 3.0000e-02 3.0000e-02 
